tijd	koppel	stroom	spanning	kadans	snelheid
7.871	2.110	0.496	0.329	0.00	4.98
7.944	2.110	0.491	0.407	0.00	4.98
8.039	2.110	0.501	0.451	0.00	4.98
8.118	2.115	0.491	0.437	0.00	0.00
8.196	2.110	0.496	0.417	0.00	0.00
8.274	2.110	0.496	0.397	0.00	0.00
8.353	2.110	0.496	0.383	0.00	0.00
8.425	2.110	0.501	0.368	0.00	0.00
8.498	2.110	0.491	0.373	0.00	0.00
8.569	2.110	0.496	0.378	0.00	0.00
8.642	2.110	0.501	0.378	0.00	0.00
8.714	2.110	0.501	0.363	0.00	0.00
8.800	2.110	0.481	0.348	0.00	2.96
8.872	2.110	0.501	0.339	0.00	2.96
8.944	2.110	0.491	0.329	0.00	2.96
9.017	2.110	0.491	0.348	0.00	2.96
9.090	2.115	0.491	0.358	0.00	2.96
9.161	2.115	0.491	0.373	0.00	2.96
9.234	2.110	0.491	0.373	0.00	2.96
9.306	2.115	0.491	0.378	0.00	2.96
9.378	2.110	0.496	0.383	0.00	2.96
9.451	2.115	0.505	0.397	0.00	2.96
9.523	2.110	0.505	0.437	0.00	2.96
9.595	2.110	0.496	0.491	0.00	2.96
9.667	2.115	0.501	0.530	0.00	2.96
9.740	2.110	0.496	0.550	0.00	2.96
9.812	2.115	0.496	0.559	0.00	2.96
9.887	2.115	0.501	0.672	0.00	2.96
9.960	2.115	0.510	0.633	0.00	2.96
10.033	2.110	0.501	0.584	0.00	2.96
10.105	2.110	0.505	0.555	0.00	2.96
10.178	2.110	0.505	0.530	0.00	2.96
10.250	2.110	0.486	0.510	0.00	2.96
10.322	2.110	0.496	0.491	0.00	2.96
10.395	2.110	0.501	0.476	0.00	2.96
10.468	2.110	0.501	0.461	0.00	2.96
10.541	2.110	0.491	0.447	0.00	2.96
10.613	2.110	0.501	0.427	0.00	2.96
10.686	2.110	0.496	0.412	0.00	2.96
10.758	2.110	0.496	0.393	0.00	0.00
10.830	2.110	0.496	0.383	0.00	3.78
10.906	2.115	0.501	0.383	0.00	3.78
10.979	2.110	0.496	0.505	0.00	3.78
11.052	2.115	0.501	0.555	0.00	3.78
11.124	2.110	0.491	0.535	0.00	3.78
11.197	2.110	0.491	0.501	0.00	3.78
11.269	2.110	0.501	0.476	0.00	3.78
11.341	2.110	0.491	0.564	0.00	3.78
11.429	2.110	0.501	0.525	0.00	3.78
11.501	2.115	0.501	0.496	0.00	3.78
11.574	2.115	0.505	0.476	0.00	3.78
11.646	2.115	0.501	0.466	0.00	3.78
11.719	2.115	0.486	0.461	0.00	3.78
11.792	2.115	0.501	0.447	0.00	3.78
11.865	2.115	0.491	0.427	0.00	3.78
11.940	2.115	0.496	0.407	0.00	3.78
12.012	2.115	0.501	0.397	0.00	3.78
12.085	2.115	0.496	0.378	0.00	3.78
12.157	2.115	0.501	0.363	0.00	3.78
12.230	2.115	0.491	0.348	0.00	3.78
12.303	2.115	0.486	0.339	0.00	3.78
12.376	2.115	0.491	0.324	0.00	3.78
12.448	2.115	0.496	0.319	0.00	3.78
12.520	2.115	0.501	0.309	0.00	3.78
12.593	2.115	0.496	0.299	0.00	3.78
12.665	2.120	0.501	0.294	0.00	3.78
12.738	2.115	0.496	0.290	0.00	3.78
12.811	2.115	0.505	0.280	0.00	0.00
12.882	2.115	0.491	0.275	0.00	0.00
12.955	2.115	0.496	0.270	0.00	0.00
13.031	2.115	0.496	0.270	0.00	0.00
13.104	2.120	0.505	0.260	0.00	0.00
13.176	2.120	0.501	0.260	0.00	0.00
13.248	2.120	0.496	0.260	0.00	0.00
13.321	2.120	0.496	0.255	0.00	0.00
13.393	2.120	0.501	0.250	0.00	0.00
13.466	2.120	0.501	0.250	0.00	0.00
13.539	2.120	0.491	0.245	0.00	0.00
13.611	2.120	0.501	0.240	0.00	0.00
13.683	2.120	0.491	0.236	0.00	0.00
13.756	2.130	0.496	0.236	0.00	0.00
13.828	2.100	0.501	0.236	0.00	0.00
13.900	2.115	0.501	0.226	0.00	0.00
13.973	2.120	0.505	0.226	0.00	0.00
14.049	2.115	0.496	0.226	0.00	0.00
14.121	2.115	0.501	0.221	0.00	0.00
14.193	2.115	0.496	0.221	0.00	0.00
14.266	2.120	0.496	0.216	0.00	0.00
14.339	2.115	0.496	0.216	0.00	0.00
14.419	2.115	0.496	0.211	0.00	0.00
14.492	2.115	0.510	0.211	0.00	0.00
14.564	2.115	0.481	0.201	0.00	0.00
14.637	2.120	0.486	0.206	0.00	0.00
14.709	2.120	0.496	0.201	0.00	0.00
14.782	2.120	0.491	0.201	0.00	0.00
14.854	2.115	0.501	0.196	0.00	0.00
14.926	2.115	0.496	0.196	0.00	0.00
14.999	2.115	0.501	0.196	0.00	0.00
15.075	2.120	0.501	0.196	0.00	0.00
15.148	2.115	0.491	0.191	0.00	0.00
15.219	2.120	0.486	0.191	0.00	0.00
15.292	2.115	0.505	0.191	0.00	0.00
15.365	2.115	0.491	0.191	0.00	0.00
15.437	2.115	0.496	0.186	0.00	0.00
15.509	2.115	0.501	0.186	0.00	0.00
15.582	2.120	0.501	0.186	0.00	0.00
15.654	2.115	0.486	0.182	0.00	0.00
15.727	2.115	0.501	0.182	0.00	0.00
15.799	2.115	0.496	0.182	0.00	0.00
15.872	2.115	0.496	0.177	0.00	0.00
15.944	2.115	0.496	0.177	0.00	0.00
16.017	2.115	0.481	0.177	0.00	0.00
16.092	2.115	0.501	0.177	0.00	0.00
16.164	2.115	0.496	0.177	0.00	0.00
16.237	2.115	0.501	0.177	0.00	0.00
16.310	2.115	0.496	0.172	0.00	0.00
16.381	2.115	0.496	0.177	0.00	0.00
16.454	2.115	0.496	0.177	0.00	0.00
16.527	2.115	0.496	0.172	0.00	0.00
16.600	2.115	0.496	0.172	0.00	0.00
16.672	2.115	0.501	0.172	0.00	0.00
16.744	2.115	0.501	0.172	0.00	0.00
16.817	2.115	0.496	0.167	0.00	0.00
16.889	2.115	0.501	0.167	0.00	0.00
16.962	2.115	0.496	0.167	0.00	0.00
17.034	2.120	0.501	0.167	0.00	0.00
17.106	2.115	0.491	0.167	0.00	0.00
17.182	2.115	0.491	0.167	0.00	0.00
17.255	2.115	0.486	0.167	0.00	0.00
17.327	2.115	0.501	0.167	0.00	0.00
17.399	2.115	0.491	0.162	0.00	0.00
17.486	2.115	0.501	0.162	0.00	0.00
17.559	2.115	0.496	0.162	0.00	0.00
17.632	2.115	0.501	0.162	0.00	0.00
17.704	2.115	0.505	0.157	0.00	0.00
17.776	2.115	0.491	0.157	0.00	0.00
17.849	2.120	0.496	0.162	0.00	0.00
17.922	2.115	0.491	0.157	0.00	0.00
17.994	2.115	0.501	0.157	0.00	0.00
18.066	2.115	0.486	0.157	0.00	0.00
18.139	2.115	0.501	0.157	0.00	0.00
18.214	2.115	0.496	0.157	0.00	0.00
18.287	2.115	0.491	0.157	0.00	0.00
18.360	2.115	0.501	0.157	0.00	0.00
18.432	2.115	0.501	0.157	0.00	0.00
18.504	2.115	0.491	0.152	0.00	0.00
18.577	2.115	0.501	0.157	0.00	0.00
18.650	2.115	0.501	0.152	0.00	0.00
18.721	2.120	0.496	0.152	0.00	0.00
18.794	2.115	0.491	0.152	0.00	0.00
18.867	2.115	0.501	0.152	0.00	0.00
18.938	2.115	0.505	0.152	0.00	0.00
19.011	2.120	0.496	0.152	0.00	0.00
19.084	2.115	0.496	0.152	0.00	0.00
19.156	2.115	0.496	0.152	0.00	0.00
19.232	2.115	0.501	0.152	0.00	0.00
19.304	2.115	0.501	0.152	0.00	0.00
19.377	2.115	0.491	0.147	0.00	0.00
19.449	2.115	0.496	0.147	0.00	0.00
19.521	2.115	0.491	0.152	0.00	0.00
19.594	2.120	0.491	0.147	0.00	0.00
19.666	2.115	0.496	0.142	0.00	0.00
19.739	2.115	0.491	0.147	0.00	0.00
19.811	2.115	0.505	0.147	0.00	0.00
19.884	2.115	0.491	0.147	0.00	0.00
19.962	2.115	0.496	0.147	0.00	0.00
20.035	2.115	0.486	0.142	0.00	0.00
20.107	2.115	0.491	0.147	0.00	0.00
20.179	2.120	0.505	0.147	0.00	0.00
20.255	2.120	0.496	0.142	0.00	0.00
20.328	2.115	0.501	0.142	0.00	0.00
20.400	2.115	0.501	0.137	0.00	0.00
20.488	2.115	0.491	0.137	0.00	0.00
20.560	2.115	0.496	0.142	0.00	0.00
20.633	2.115	0.496	0.137	0.00	0.00
20.705	2.120	0.486	0.142	0.00	0.00
20.777	2.115	0.501	0.142	0.00	0.00
20.850	2.120	0.491	0.137	0.00	0.00
20.923	2.115	0.501	0.142	0.00	0.00
20.995	2.115	0.501	0.137	0.00	0.00
21.067	2.115	0.491	0.137	0.00	0.00
21.140	2.115	0.505	0.137	0.00	0.00
21.212	2.115	0.491	0.137	0.00	0.00
21.287	2.115	0.505	0.137	0.00	0.00
21.360	2.115	0.496	0.132	0.00	0.00
21.433	2.115	0.491	0.137	0.00	0.00
21.505	2.115	0.501	0.137	0.00	0.00
21.577	2.115	0.496	0.132	0.00	0.00
21.650	2.115	0.501	0.137	0.00	0.00
21.723	2.115	0.501	0.132	0.00	0.00
21.794	2.115	0.486	0.132	0.00	0.00
21.867	2.120	0.491	0.137	0.00	0.00
21.940	2.115	0.501	0.137	0.00	0.00
22.011	2.120	0.505	0.132	0.00	0.00
22.084	2.115	0.496	0.132	0.00	0.00
22.157	2.115	0.496	0.132	0.00	0.00
22.230	2.115	0.491	0.132	0.00	0.00
22.301	2.120	0.491	0.132	0.00	0.00
22.377	2.115	0.496	0.132	0.00	0.00
22.450	2.120	0.501	0.132	0.00	0.00
22.521	2.115	0.496	0.132	0.00	0.00
22.594	2.120	0.491	0.128	0.00	0.00
22.667	2.115	0.496	0.128	0.00	0.00
22.739	2.115	0.491	0.132	0.00	0.00
22.811	2.115	0.501	0.128	0.00	0.00
22.884	2.115	0.491	0.128	0.00	0.00
22.957	2.120	0.501	0.128	0.00	0.00
23.028	2.115	0.491	0.128	0.00	0.00
23.101	2.115	0.501	0.128	0.00	0.00
23.174	2.115	0.491	0.128	0.00	0.00
23.246	2.115	0.501	0.128	0.00	0.00
23.318	2.115	0.501	0.128	0.00	0.00
23.394	2.115	0.491	0.128	0.00	0.00
23.467	2.115	0.505	0.128	0.00	0.00
23.554	2.115	0.486	0.128	0.00	0.00
23.626	2.120	0.505	0.128	0.00	0.00
23.698	2.115	0.496	0.128	0.00	0.00
23.771	2.115	0.491	0.123	0.00	0.00
23.843	2.115	0.496	0.123	0.00	0.00
23.916	2.115	0.501	0.123	0.00	0.00
23.988	2.115	0.491	0.123	0.00	0.00
24.060	2.115	0.491	0.123	0.00	0.00
24.133	2.115	0.496	0.123	0.00	0.00
24.205	2.115	0.496	0.123	0.00	0.00
24.278	2.115	0.491	0.123	0.00	0.00
24.350	2.115	0.491	0.123	0.00	0.00
24.426	2.115	0.501	0.118	0.00	0.00
24.498	2.115	0.496	0.123	0.00	0.00
24.570	2.115	0.501	0.123	0.00	0.00
24.643	2.115	0.501	0.123	0.00	0.00
24.715	2.115	0.501	0.118	0.00	0.00
24.787	2.115	0.496	0.123	0.00	0.00
24.860	2.115	0.491	0.118	0.00	0.00
24.933	2.115	0.491	0.118	0.00	0.00
25.005	2.120	0.501	0.123	0.00	0.00
25.077	2.120	0.486	0.118	0.00	0.00
25.150	2.115	0.491	0.118	0.00	0.00
25.222	2.115	0.501	0.118	0.00	0.00
25.294	2.115	0.496	0.118	0.00	0.00
25.367	2.115	0.501	0.118	0.00	0.00
25.443	2.115	0.496	0.118	0.00	0.00
25.515	2.115	0.501	0.118	0.00	0.00
25.587	2.115	0.505	0.113	0.00	0.00
25.660	2.115	0.496	0.118	0.00	0.00
25.732	2.115	0.496	0.118	0.00	0.00
25.804	2.115	0.496	0.118	0.00	0.00
25.877	2.115	0.496	0.113	0.00	0.00
25.949	2.115	0.491	0.113	0.00	0.00
26.021	2.115	0.486	0.118	0.00	0.00
26.094	2.120	0.501	0.118	0.00	0.00
26.166	2.115	0.501	0.118	0.00	0.00
26.238	2.115	0.505	0.113	0.00	0.00
26.311	2.115	0.491	0.118	0.00	0.00
26.383	2.115	0.505	0.113	0.00	0.00
26.456	2.115	0.491	0.113	0.00	0.00
26.547	2.115	0.496	0.113	0.00	0.00
26.619	2.115	0.496	0.113	0.00	0.00
26.692	2.115	0.496	0.113	0.00	0.00
26.764	2.120	0.501	0.108	0.00	0.00
26.836	2.115	0.496	0.113	0.00	0.00
26.909	2.115	0.491	0.113	0.00	0.00
26.981	2.115	0.496	0.113	0.00	0.00
27.054	2.120	0.501	0.113	0.00	0.00
27.126	2.115	0.491	0.113	0.00	0.00
27.198	2.115	0.491	0.113	0.00	0.00
27.271	2.120	0.491	0.113	0.00	0.00
27.343	2.120	0.501	0.113	0.00	0.00
27.416	2.115	0.486	0.113	0.00	0.00
27.488	2.115	0.491	0.113	0.00	0.00
27.564	2.120	0.491	0.113	0.00	0.00
27.636	2.115	0.496	0.113	0.00	0.00
27.708	2.115	0.491	0.113	0.00	0.00
27.781	2.115	0.501	0.113	0.00	0.00
27.853	2.115	0.496	0.113	0.00	0.00
27.925	2.115	0.496	0.113	0.00	0.00
27.998	2.115	0.486	0.113	0.00	0.00
28.070	2.120	0.501	0.108	0.00	0.00
28.142	2.115	0.501	0.113	0.00	0.00
28.215	2.115	0.486	0.113	0.00	0.00
28.288	2.115	0.505	0.113	0.00	0.00
28.360	2.115	0.486	0.113	0.00	0.00
28.432	2.115	0.496	0.113	0.00	0.00
28.505	2.115	0.501	0.113	0.00	0.00
28.580	2.115	0.501	0.113	0.00	0.00
28.652	2.120	0.486	0.113	0.00	0.00
28.725	2.115	0.491	0.113	0.00	0.00
28.797	2.115	0.496	0.113	0.00	0.00
28.869	2.115	0.501	0.108	0.00	0.00
28.943	2.115	0.496	0.113	0.00	0.00
29.015	2.115	0.496	0.113	0.00	0.00
29.087	2.115	0.496	0.113	0.00	0.00
29.160	2.115	0.501	0.113	0.00	0.00
29.233	2.120	0.486	0.108	0.00	0.00
29.304	2.115	0.496	0.108	0.00	0.00
29.377	2.115	0.496	0.108	0.00	0.00
29.450	2.115	0.496	0.113	0.00	0.00
29.521	2.115	0.496	0.108	0.00	0.00
29.614	2.120	0.496	0.108	0.00	0.00
29.685	2.115	0.496	0.108	0.00	0.00
29.758	2.115	0.496	0.108	0.00	0.00
29.830	2.115	0.496	0.108	0.00	0.00
29.902	2.115	0.491	0.108	0.00	0.00
29.975	2.120	0.496	0.108	0.00	0.00
30.047	2.115	0.496	0.108	0.00	0.00
30.119	2.115	0.496	0.108	0.00	0.00
30.192	2.115	0.486	0.108	0.00	0.00
30.264	2.120	0.501	0.108	0.00	0.00
30.337	2.115	0.491	0.108	0.00	0.00
30.409	2.115	0.486	0.108	0.00	0.00
30.481	2.115	0.510	0.108	0.00	0.00
30.554	2.120	0.496	0.108	0.00	0.00
30.629	2.115	0.505	0.108	0.00	0.00
30.701	2.115	0.491	0.108	0.00	0.00
30.774	2.115	0.496	0.108	0.00	0.00
30.846	2.115	0.486	0.108	0.00	0.00
30.918	2.115	0.486	0.108	0.00	0.00
30.991	2.115	0.501	0.108	0.00	0.00
31.064	2.115	0.491	0.108	0.00	0.00
31.135	2.115	0.501	0.103	0.00	0.00
31.208	2.115	0.496	0.108	0.00	0.00
31.280	2.115	0.491	0.108	0.00	0.00
31.352	2.120	0.501	0.103	0.00	0.00
31.425	2.115	0.496	0.103	0.00	0.00
31.497	2.115	0.501	0.108	0.00	0.00
31.569	2.115	0.505	0.108	0.00	0.00
31.642	2.115	0.486	0.103	0.00	0.00
31.724	2.115	0.491	0.103	0.00	0.00
31.796	2.115	0.491	0.103	0.00	0.00
31.868	2.120	0.496	0.103	0.00	0.00
31.940	2.115	0.505	0.103	0.00	0.00
32.013	2.115	0.491	0.103	0.00	0.00
32.086	2.115	0.496	0.103	0.00	0.00
32.157	2.115	0.481	0.103	0.00	0.00
32.230	2.115	0.496	0.103	0.00	0.00
32.302	2.115	0.496	0.108	0.00	0.00
32.374	2.120	0.496	0.103	0.00	0.00
32.447	2.120	0.491	0.103	0.00	0.00
32.519	2.115	0.501	0.103	0.00	0.00
32.591	2.115	0.496	0.103	0.00	0.00
32.678	2.115	0.501	0.103	0.00	0.00
32.754	2.120	0.486	0.108	0.00	0.00
32.827	2.120	0.496	0.103	0.00	0.00
32.899	2.115	0.496	0.103	0.00	0.00
32.971	2.120	0.496	0.103	0.00	0.00
33.044	2.115	0.496	0.103	0.00	0.00
33.116	2.115	0.496	0.103	0.00	0.00
33.188	2.120	0.491	0.103	0.00	0.00
33.261	2.115	0.491	0.103	0.00	0.00
33.333	2.115	0.501	0.103	0.00	0.00
33.405	2.115	0.496	0.103	0.00	0.00
33.477	2.120	0.501	0.103	0.00	0.00
33.550	2.115	0.501	0.098	0.00	0.00
33.623	2.115	0.491	0.103	0.00	0.00
33.694	2.115	0.491	0.103	0.00	0.00
33.770	2.115	0.501	0.098	0.00	0.00
33.843	2.115	0.501	0.098	0.00	0.00
33.914	2.115	0.496	0.103	0.00	0.00
33.987	2.115	0.491	0.103	0.00	0.00
34.060	2.115	0.491	0.098	0.00	0.00
34.131	2.115	0.496	0.098	0.00	0.00
34.204	2.115	0.491	0.103	0.00	0.00
34.276	2.115	0.491	0.098	0.00	0.00
34.349	2.115	0.491	0.098	0.00	0.00
34.421	2.115	0.501	0.103	0.00	0.00
34.493	2.115	0.496	0.103	0.00	0.00
34.566	2.115	0.501	0.098	0.00	0.00
34.638	2.120	0.496	0.103	0.00	0.00
34.710	2.115	0.496	0.103	0.00	0.00
34.786	2.115	0.491	0.098	0.00	0.00
34.859	2.115	0.496	0.098	0.00	0.00
34.930	2.115	0.501	0.098	0.00	0.00
35.003	2.115	0.501	0.098	0.00	0.00
35.075	2.115	0.496	0.098	0.00	0.00
35.147	2.115	0.491	0.098	0.00	0.00
35.220	2.115	0.501	0.098	0.00	0.00
35.292	2.115	0.496	0.098	0.00	0.00
35.364	2.115	0.496	0.098	0.00	0.00
35.437	2.115	0.491	0.098	0.00	0.00
35.509	2.115	0.501	0.098	0.00	0.00
35.581	2.115	0.496	0.098	0.00	0.00
35.670	2.115	0.501	0.098	0.00	0.00
35.741	2.115	0.496	0.098	0.00	0.00
35.814	2.120	0.501	0.103	0.00	0.00
35.890	2.115	0.496	0.098	0.00	0.00
35.961	2.115	0.501	0.098	0.00	0.00
36.034	2.115	0.505	0.098	0.00	0.00
36.106	2.120	0.491	0.098	0.00	0.00
36.178	2.115	0.491	0.098	0.00	0.00
36.251	2.115	0.491	0.098	0.00	0.00
36.323	2.115	0.505	0.093	0.00	0.00
36.396	2.120	0.491	0.093	0.00	0.00
36.467	2.115	0.505	0.098	0.00	0.00
36.540	2.115	0.491	0.093	0.00	0.00
36.613	2.115	0.486	0.098	0.00	0.00
36.684	2.115	0.496	0.098	0.00	0.00
36.757	2.115	0.505	0.098	0.00	0.00
36.829	2.115	0.491	0.093	0.00	0.00
36.904	2.115	0.501	0.098	0.00	0.00
36.977	2.120	0.491	0.093	0.00	0.00
37.049	2.115	0.501	0.098	0.00	0.00
37.122	2.115	0.491	0.093	0.00	0.00
37.194	2.120	0.501	0.093	0.00	0.00
37.266	2.115	0.505	0.098	0.00	0.00
37.339	2.115	0.501	0.093	0.00	0.00
37.410	2.115	0.486	0.098	0.00	0.00
37.483	2.115	0.501	0.093	0.00	0.00
37.556	2.115	0.496	0.093	0.00	0.00
37.627	2.115	0.491	0.093	0.00	0.00
37.700	2.115	0.501	0.093	0.00	0.00
37.772	2.115	0.496	0.093	0.00	0.00
37.844	2.115	0.491	0.093	0.00	0.00
37.920	2.115	0.501	0.093	0.00	0.00
37.992	2.115	0.496	0.093	0.00	0.00
38.065	2.115	0.496	0.093	0.00	0.00
38.136	2.115	0.491	0.093	0.00	0.00
38.209	2.115	0.501	0.093	0.00	0.00
38.282	2.115	0.501	0.093	0.00	0.00
38.353	2.115	0.501	0.098	0.00	0.00
38.426	2.115	0.501	0.093	0.00	0.00
38.498	2.115	0.501	0.093	0.00	0.00
38.571	2.115	0.501	0.093	0.00	0.00
38.642	2.115	0.496	0.093	0.00	0.00
38.760	2.115	0.496	0.088	0.00	0.00
38.850	2.115	0.496	0.093	0.00	0.00
38.923	2.115	0.496	0.093	0.00	0.00
38.999	2.115	0.496	0.093	0.00	0.00
39.070	2.115	0.496	0.093	0.00	0.00
39.143	2.115	0.501	0.093	0.00	0.00
39.215	2.115	0.501	0.093	0.00	0.00
39.287	2.120	0.496	0.093	0.00	0.00
39.360	2.120	0.501	0.093	0.00	0.00
39.432	2.115	0.505	0.088	0.00	0.00
39.504	2.115	0.505	0.093	0.00	0.00
39.576	2.115	0.491	0.093	0.00	0.00
39.649	2.115	0.496	0.088	0.00	0.00
39.721	2.115	0.496	0.088	0.00	0.00
39.793	2.115	0.491	0.088	0.00	0.00
39.866	2.115	0.501	0.093	0.00	0.00
39.938	2.115	0.496	0.088	0.00	0.00
40.013	2.115	0.501	0.088	0.00	0.00
40.086	2.115	0.496	0.093	0.00	0.00
40.158	2.115	0.501	0.088	0.00	0.00
40.230	2.115	0.491	0.088	0.00	0.00
40.302	2.120	0.501	0.093	0.00	0.00
40.375	2.115	0.496	0.088	0.00	0.00
40.448	2.115	0.491	0.088	0.00	0.00
40.519	2.115	0.496	0.088	0.00	0.00
40.592	2.115	0.501	0.088	0.00	0.00
40.664	2.115	0.496	0.088	0.00	0.00
40.736	2.115	0.505	0.088	0.00	0.00
40.808	2.115	0.496	0.088	0.00	0.00
40.881	2.115	0.501	0.088	0.00	0.00
40.953	2.115	0.491	0.088	0.00	0.00
41.025	2.120	0.501	0.088	0.00	0.00
41.101	2.115	0.496	0.088	0.00	0.00
41.172	2.115	0.501	0.088	0.00	0.00
41.245	2.115	0.501	0.088	0.00	0.00
41.317	2.115	0.501	0.088	0.00	0.00
41.390	2.120	0.496	0.088	0.00	0.00
41.461	2.120	0.496	0.093	0.00	0.00
41.534	2.115	0.501	0.088	0.00	0.00
41.613	2.115	0.505	0.088	0.00	0.00
41.686	2.115	0.501	0.088	0.00	0.00
41.757	2.115	0.501	0.088	0.00	0.00
41.830	2.115	0.491	0.088	0.00	0.00
41.902	2.115	0.501	0.088	0.00	0.00
41.974	2.115	0.501	0.083	0.00	0.00
42.046	2.115	0.501	0.088	0.00	0.00
42.122	2.115	0.501	0.088	0.00	0.00
42.194	2.115	0.496	0.088	0.00	0.00
42.266	2.120	0.496	0.088	0.00	0.00
42.339	2.120	0.496	0.088	0.00	0.00
42.411	2.120	0.501	0.088	0.00	0.00
42.483	2.115	0.496	0.088	0.00	0.00
42.555	2.115	0.496	0.088	0.00	0.00
42.628	2.115	0.496	0.088	0.00	0.00
42.699	2.115	0.491	0.088	0.00	0.00
42.772	2.115	0.491	0.088	0.00	0.00
42.845	2.115	0.496	0.088	0.00	0.00
42.916	2.115	0.491	0.083	0.00	0.00
42.989	2.115	0.501	0.083	0.00	0.00
43.061	2.115	0.486	0.083	0.00	0.00
43.137	2.115	0.501	0.083	0.00	0.00
43.209	2.120	0.501	0.083	0.00	0.00
43.281	2.115	0.496	0.088	0.00	0.00
43.354	2.115	0.501	0.088	0.00	0.00
43.432	2.115	0.496	0.083	0.00	0.00
43.505	2.115	0.496	0.083	0.00	0.00
43.578	2.115	0.491	0.088	0.00	0.00
43.650	2.115	0.496	0.083	0.00	0.00
43.722	2.115	0.501	0.083	0.00	0.00
43.795	2.120	0.501	0.083	0.00	0.00
43.868	2.115	0.496	0.083	0.00	0.00
43.939	2.115	0.496	0.083	0.00	0.00
44.012	2.120	0.491	0.083	0.00	0.00
44.085	2.115	0.496	0.083	0.00	0.00
44.161	2.115	0.501	0.083	0.00	0.00
44.233	2.115	0.486	0.088	0.00	0.00
44.306	2.115	0.491	0.079	0.00	0.00
44.378	2.115	0.496	0.083	0.00	0.00
44.450	2.115	0.486	0.083	0.00	0.00
44.523	2.120	0.501	0.083	0.00	0.00
44.596	2.115	0.496	0.083	0.00	0.00
44.667	2.115	0.496	0.083	0.00	0.00
