tijd	koppel	stroom	spanning	kadans	snelheid
17.457	2.144	0.515	3.612	65.79	0.00
17.524	2.002	0.505	3.891	65.22	0.00
17.593	1.767	0.510	3.828	65.79	0.00
17.661	1.683	0.520	3.832	65.79	0.00
17.732	1.737	0.515	3.823	67.57	0.00
17.801	1.875	0.510	3.882	67.57	0.00
17.868	2.012	0.510	3.641	64.10	0.00
17.937	2.105	0.510	3.828	65.79	0.00
18.004	2.125	0.520	3.891	65.79	0.00
18.073	2.169	0.510	3.940	65.79	0.00
18.141	2.169	0.520	3.896	65.79	0.00
18.209	2.179	0.505	3.823	65.22	0.00
18.277	2.213	0.510	3.901	64.66	0.00
18.345	2.174	0.525	3.828	64.66	0.00
18.413	2.056	0.510	3.911	65.22	0.00
18.482	1.821	0.515	3.837	65.22	0.00
18.549	1.654	0.515	3.646	66.37	0.00
18.618	1.673	0.515	3.886	68.18	0.00
18.690	1.757	0.520	3.882	68.18	0.00
18.774	2.007	0.520	3.828	66.37	0.00
18.841	2.086	0.515	3.837	65.22	0.00
18.910	2.115	0.515	3.803	65.22	0.00
18.977	2.115	0.515	3.837	67.57	0.00
19.046	2.140	0.510	3.754	67.57	0.00
19.113	2.159	0.510	3.832	67.57	0.00
19.182	2.189	0.520	3.828	67.57	0.00
19.250	2.154	0.515	3.857	67.57	0.00
19.318	2.046	0.510	3.832	67.57	0.00
19.386	1.801	0.510	3.906	67.57	0.00
19.454	1.585	0.520	3.911	67.57	0.00
19.522	1.629	0.520	3.828	68.81	0.00
19.591	1.771	0.510	3.857	68.81	0.00
19.661	1.982	0.505	3.823	68.18	0.00
19.730	2.110	0.510	3.862	70.09	0.00
19.798	2.120	0.525	3.823	70.09	0.00
19.866	2.135	0.520	3.896	69.44	0.00
19.934	2.174	0.510	3.842	69.44	0.00
20.002	2.208	0.520	3.847	69.44	0.00
20.070	2.179	0.505	3.646	69.44	0.00
20.139	2.135	0.505	3.896	69.44	0.00
20.206	1.968	0.520	3.813	68.81	0.00
20.275	1.727	0.515	3.828	69.44	0.00
20.342	1.595	0.510	3.636	69.44	0.00
20.411	1.595	0.515	3.778	71.43	0.00
20.478	1.835	0.515	3.823	70.75	0.00
20.550	2.027	0.515	3.705	70.75	0.00
20.619	2.110	0.515	3.803	70.09	0.00
20.686	2.115	0.515	3.828	72.12	0.00
20.755	2.125	0.520	3.857	72.12	0.00
20.823	2.159	0.505	3.832	71.43	0.00
20.891	2.140	0.505	3.828	72.82	0.00
20.959	2.154	0.505	3.828	72.82	0.00
21.027	1.953	0.505	3.867	72.82	0.00
21.095	1.703	0.505	3.882	72.82	0.00
21.164	1.521	0.510	3.823	72.82	0.00
21.231	1.487	0.510	3.764	73.53	0.00
21.300	1.811	0.510	3.877	74.26	0.00
21.367	2.036	0.520	3.563	74.26	0.00
21.436	2.149	0.510	3.842	75.00	0.00
21.507	2.144	0.515	3.867	77.32	0.00
21.575	2.198	0.515	3.852	77.32	0.00
21.659	2.213	0.505	3.852	76.53	0.00
21.727	2.174	0.520	3.847	74.26	0.00
21.795	2.120	0.510	3.612	73.53	0.00
21.863	1.924	0.515	3.690	73.53	0.00
21.932	1.747	0.505	3.823	75.00	0.00
21.999	1.654	0.510	3.818	76.53	0.00
22.068	1.786	0.501	3.685	76.53	0.00
22.135	1.963	0.515	3.896	73.53	0.00
22.204	2.105	0.515	3.778	72.82	0.00
22.272	2.130	0.510	3.818	72.82	0.00
22.340	2.189	0.520	3.823	75.76	0.00
22.408	2.203	0.510	3.818	76.53	0.00
22.479	2.179	0.505	3.823	76.53	0.00
22.547	2.174	0.510	3.823	74.26	0.00
22.616	2.115	0.515	3.764	71.43	0.00
22.683	1.840	0.515	3.823	71.43	0.00
22.752	1.673	0.505	3.823	74.26	0.00
22.819	1.673	0.515	3.828	75.76	0.00
22.888	1.791	0.501	3.823	75.76	0.00
22.956	2.012	0.510	3.778	74.26	0.00
23.024	2.105	0.510	3.828	74.26	0.00
23.092	2.149	0.505	3.867	74.26	0.00
23.160	2.140	0.510	3.798	76.53	0.00
23.228	2.198	0.510	3.886	76.53	0.00
23.297	2.189	0.510	3.852	75.00	0.00
23.364	2.154	0.515	3.852	75.00	0.00
23.436	2.071	0.510	3.793	74.26	0.00
23.503	2.002	0.515	3.572	74.26	0.00
23.572	1.904	0.505	3.813	67.57	0.00
23.640	1.884	0.505	3.842	67.57	0.00
23.708	1.919	0.520	3.818	67.57	0.00
23.776	1.884	0.520	3.823	34.56	0.00
23.844	1.894	0.515	3.626	34.56	0.00
23.912	1.860	0.515	3.852	34.56	0.00
23.980	1.875	0.520	3.828	34.56	0.00
24.048	1.914	0.520	3.823	34.56	0.00
24.116	1.865	0.505	3.818	34.56	0.00
24.184	1.850	0.491	3.813	34.56	0.00
24.252	1.894	0.501	3.818	0.00	0.00
24.321	1.840	0.505	3.818	0.00	0.00
24.391	1.840	0.501	3.818	0.00	0.00
24.475	1.879	0.501	3.813	0.00	0.00
24.543	1.870	0.501	3.813	0.00	0.00
24.611	1.884	0.510	3.813	0.00	0.00
24.679	1.899	0.505	3.818	0.00	0.00
24.747	1.924	0.505	3.818	7.51	0.00
24.815	2.017	0.515	3.818	7.51	0.00
24.883	2.090	0.501	3.818	49.67	0.00
24.951	2.086	0.501	3.818	49.67	0.00
25.019	2.130	0.505	3.813	82.42	0.00
25.088	2.164	0.510	3.813	69.44	0.00
25.155	2.208	0.501	3.818	69.44	0.00
25.224	2.154	0.515	3.916	70.09	0.00
25.291	2.105	0.510	3.823	70.09	0.00
25.363	1.757	0.520	3.823	70.09	0.00
25.431	1.413	0.505	3.823	70.09	0.00
25.498	1.320	0.501	3.587	70.09	0.00
25.567	1.511	0.505	3.671	70.09	0.00
25.634	1.816	0.510	3.808	68.81	0.00
25.703	2.007	0.505	3.857	68.81	0.00
25.771	2.120	0.515	3.842	69.44	0.00
25.839	2.110	0.505	3.886	70.75	0.00
25.907	2.081	0.510	3.734	70.75	0.00
25.975	2.144	0.515	3.631	70.75	0.00
26.043	2.174	0.510	3.862	69.44	0.00
26.112	2.149	0.515	3.936	69.44	0.00
26.179	1.982	0.510	3.828	69.44	0.00
26.247	1.629	0.510	3.832	69.44	0.00
26.318	1.335	0.515	3.823	70.09	0.00
26.387	1.413	0.510	3.862	69.44	0.00
26.455	1.595	0.520	3.857	69.44	0.00
26.522	1.865	0.515	3.808	68.81	0.00
26.591	2.061	0.515	3.960	68.81	0.00
26.658	2.105	0.515	3.832	68.81	0.00
26.727	2.095	0.510	3.823	71.43	0.69
26.795	2.140	0.505	3.631	70.09	0.69
26.863	2.193	0.515	3.857	70.09	0.69
26.931	2.184	0.510	3.886	69.44	0.69
26.999	2.130	0.515	3.857	69.44	0.69
27.068	1.929	0.515	3.828	68.81	0.69
27.136	1.654	0.515	3.828	68.81	0.69
27.207	1.580	0.515	3.803	68.81	0.69
27.275	1.664	0.510	3.862	70.09	0.69
27.359	1.914	0.515	3.793	67.57	0.69
27.427	2.032	0.515	3.828	67.57	0.69
27.495	2.110	0.510	3.788	68.18	9.83
27.564	2.130	0.515	3.666	68.81	9.83
27.631	2.169	0.515	3.828	68.81	9.83
27.700	2.149	0.515	3.891	67.57	9.83
27.767	2.189	0.515	3.641	67.57	9.83
27.836	2.179	0.515	3.813	66.37	9.83
27.904	2.086	0.520	3.877	66.37	9.83
27.972	1.845	0.510	3.832	66.37	9.83
28.040	1.580	0.510	3.666	65.79	9.83
28.108	1.457	0.515	3.872	65.79	9.83
28.179	1.565	0.510	3.823	66.96	9.83
28.248	1.825	0.515	3.857	64.66	9.83
28.315	1.992	0.515	3.832	64.66	9.83
28.384	2.095	0.515	3.626	65.79	9.83
28.452	2.115	0.515	3.828	65.79	9.83
28.520	2.169	0.505	3.602	66.96	9.83
28.589	2.179	0.520	3.901	64.10	9.83
28.656	2.198	0.520	3.906	64.10	9.83
28.724	2.169	0.520	3.818	64.10	9.83
28.792	2.154	0.525	3.832	64.10	9.83
28.860	1.948	0.530	3.832	65.79	9.83
28.929	1.668	0.520	3.832	65.22	9.83
28.997	1.575	0.515	3.906	65.22	9.83
29.065	1.595	0.515	3.852	65.22	9.83
29.136	1.732	0.520	3.891	65.22	9.83
29.204	1.933	0.515	3.832	64.66	9.83
29.273	2.056	0.520	3.828	66.37	9.83
29.340	2.095	0.510	3.896	66.37	9.83
29.409	2.095	0.515	3.926	65.79	9.83
29.476	2.140	0.515	3.891	65.79	0.00
29.545	2.154	0.515	3.798	66.37	0.00
29.613	2.169	0.510	3.852	66.37	0.00
29.680	2.154	0.510	3.823	66.37	0.00
29.749	2.017	0.520	3.813	66.96	0.00
29.816	1.693	0.520	3.818	66.96	0.00
29.885	1.502	0.510	3.828	66.96	0.00
29.953	1.482	0.525	3.651	66.37	0.00
30.021	1.590	0.520	3.803	66.37	0.00
30.092	1.875	0.515	3.656	66.96	0.00
30.176	2.081	0.505	3.852	67.57	0.00
30.244	2.100	0.525	3.612	67.57	0.00
30.312	2.105	0.510	3.862	66.96	0.00
30.380	2.110	0.505	3.867	66.96	0.00
30.448	2.135	0.525	3.828	66.96	0.00
30.516	2.169	0.515	3.862	68.18	0.00
30.584	2.144	0.515	3.783	68.18	0.00
30.652	2.007	0.515	3.886	68.18	0.00
30.721	1.762	0.510	3.828	68.18	0.00
30.788	1.619	0.515	3.886	65.79	0.00
30.856	1.649	0.520	3.680	68.81	0.00
30.924	1.757	0.515	3.828	68.81	0.00
30.992	1.958	0.515	3.891	68.18	0.00
31.064	2.095	0.505	3.641	67.57	0.00
31.131	2.100	0.510	3.828	67.57	0.00
31.200	2.100	0.505	3.896	67.57	2.10
31.267	2.110	0.515	3.543	67.57	2.10
31.336	2.135	0.505	3.842	68.18	2.10
31.404	2.135	0.520	3.828	66.96	2.10
31.472	2.140	0.501	3.671	66.96	2.10
31.540	2.012	0.510	3.832	66.37	2.10
31.608	1.742	0.510	3.872	66.37	2.10
31.676	1.570	0.515	3.877	65.79	2.10
31.745	1.560	0.520	3.813	68.18	2.10
31.812	1.693	0.510	3.877	68.18	2.10
31.880	1.914	0.515	3.877	66.96	2.10
31.948	2.046	0.510	3.842	66.96	2.10
32.019	2.115	0.520	3.548	66.37	9.54
32.088	2.105	0.505	3.896	68.18	9.54
32.155	2.110	0.510	3.867	68.18	9.54
32.224	2.120	0.510	3.832	66.96	9.54
32.291	2.149	0.515	3.886	65.79	9.54
32.360	2.144	0.505	3.857	65.79	9.54
32.428	2.017	0.515	3.823	67.57	9.54
32.495	1.732	0.510	3.808	67.57	9.54
32.564	1.575	0.505	3.857	68.18	9.54
32.631	1.580	0.515	3.832	68.18	9.54
32.700	1.678	0.520	3.842	68.18	9.54
32.768	1.933	0.515	3.926	66.37	9.54
32.835	2.061	0.515	3.837	66.37	9.54
32.904	2.105	0.515	3.921	66.37	9.54
32.969	2.095	0.515	3.828	68.18	9.54
33.037	2.105	0.515	3.823	68.18	9.54
33.105	2.135	0.510	3.651	68.18	9.54
33.219	2.169	0.515	3.862	66.96	9.54
33.296	2.076	0.520	3.656	66.37	9.54
33.364	1.899	0.530	3.847	66.37	9.54
33.432	1.580	0.520	3.911	66.37	9.54
33.501	1.556	0.520	3.945	66.37	9.54
33.568	1.560	0.515	3.823	68.18	9.54
33.636	1.801	0.520	3.916	65.22	9.54
33.704	2.012	0.510	3.823	65.22	9.54
33.772	2.105	0.510	3.607	68.18	9.54
33.841	2.154	0.510	3.852	68.18	9.54
33.911	2.100	0.505	3.886	68.81	9.54
33.980	2.140	0.505	3.626	66.37	0.00
34.049	2.174	0.520	3.882	66.37	0.00
34.116	2.198	0.510	3.818	65.79	0.00
34.185	2.081	0.510	3.798	67.57	0.00
34.253	1.973	0.510	3.798	67.57	0.00
34.321	1.668	0.510	3.896	66.37	0.00
34.390	1.678	0.510	3.823	66.37	0.00
34.458	1.688	0.510	3.911	66.96	0.00
34.526	1.816	0.505	3.886	66.37	0.00
34.594	1.992	0.505	3.823	66.37	0.00
34.662	2.115	0.525	3.636	66.37	0.00
34.731	2.130	0.525	3.891	66.37	0.00
34.799	2.125	0.515	3.828	66.96	0.00
34.871	2.164	0.515	3.636	66.96	0.00
34.938	2.193	0.515	3.577	66.96	0.00
35.007	2.184	0.515	3.857	66.37	0.00
35.075	2.130	0.515	3.911	66.37	0.00
35.143	2.012	0.520	3.872	66.37	0.00
35.212	1.771	0.515	3.690	64.66	0.00
35.279	1.668	0.520	3.823	64.66	0.00
35.348	1.649	0.510	3.828	65.79	0.00
35.417	1.791	0.525	3.906	65.79	0.00
35.484	2.002	0.510	3.823	65.79	0.00
35.553	2.095	0.520	3.823	64.66	0.00
35.621	2.125	0.520	3.828	64.66	0.00
35.689	2.120	0.505	3.705	65.79	0.00
35.758	2.164	0.501	3.857	65.79	0.00
35.829	2.208	0.525	3.823	66.96	0.00
35.897	2.179	0.520	3.886	66.37	0.00
35.965	2.140	0.505	3.828	66.37	0.00
36.033	2.017	0.515	3.823	64.66	0.00
36.102	1.649	0.525	3.828	64.66	0.00
36.170	1.634	0.515	3.803	65.22	0.00
36.238	1.654	0.501	3.813	65.22	0.00
36.306	1.737	0.515	3.896	65.22	0.00
36.375	1.929	0.515	3.906	64.66	0.00
36.443	2.041	0.515	3.896	64.66	0.00
36.511	2.105	0.510	3.828	65.22	0.00
36.580	2.115	0.510	3.666	65.79	0.00
36.647	2.120	0.510	3.901	65.79	0.00
36.716	2.159	0.510	3.832	65.79	0.00
36.788	2.203	0.505	3.901	65.79	0.00
36.855	2.174	0.505	3.828	65.22	0.00
36.924	2.120	0.510	3.901	64.10	0.00
36.992	1.968	0.501	3.832	64.10	0.00
37.060	1.717	0.515	3.886	65.79	0.00
37.129	1.654	0.515	3.828	65.79	0.00
37.196	1.717	0.510	3.803	67.57	0.00
37.265	1.855	0.515	3.882	64.66	0.00
37.332	2.017	0.510	3.901	64.66	0.00
37.401	2.115	0.525	3.823	65.22	0.00
37.470	2.120	0.515	3.857	65.22	0.00
37.537	2.154	0.520	3.828	68.18	0.00
37.606	2.189	0.510	3.788	66.37	0.00
37.673	2.213	0.505	3.867	66.37	0.00
37.745	2.208	0.520	3.886	65.79	0.00
37.814	2.140	0.515	3.808	65.79	0.00
37.881	2.086	0.510	3.867	64.10	0.00
37.950	2.007	0.515	3.867	64.10	0.00
38.019	1.973	0.510	3.882	47.77	0.00
38.086	1.973	0.505	3.641	47.77	0.00
38.155	1.973	0.510	3.936	47.77	0.00
38.222	1.968	0.505	3.671	47.77	0.00
38.291	1.958	0.510	3.832	31.12	0.00
38.360	1.978	0.520	3.823	31.12	0.00
38.427	1.982	0.525	3.828	31.12	0.00
38.496	1.933	0.505	3.837	31.12	0.00
38.563	1.963	0.510	3.808	23.01	0.00
38.640	1.982	0.520	3.882	23.01	0.00
38.712	1.963	0.520	3.798	23.01	0.00
38.779	1.982	0.505	3.818	23.01	0.00
38.848	2.002	0.515	3.813	23.01	0.00
38.917	1.973	0.505	3.813	23.01	0.00
38.984	1.968	0.510	3.818	23.01	0.00
39.053	1.968	0.501	3.818	23.01	0.00
39.120	1.973	0.501	3.813	0.00	0.00
39.189	1.973	0.505	3.813	0.00	0.00
39.257	1.973	0.496	3.813	0.00	0.00
39.325	1.968	0.510	3.818	0.00	0.00
39.393	1.953	0.505	3.818	0.00	0.00
39.461	1.963	0.501	3.813	0.00	0.00
39.529	1.973	0.496	3.813	0.00	0.00
39.598	1.929	0.515	3.813	0.00	0.00
39.668	1.963	0.505	3.818	0.00	0.00
39.737	1.973	0.501	3.818	0.00	0.00
39.804	1.919	0.501	3.818	0.00	0.00
39.873	1.948	0.505	3.813	0.00	0.00
39.941	1.982	0.510	3.818	0.00	0.00
40.010	1.929	0.491	3.813	0.00	0.00
40.078	1.943	0.510	3.813	0.00	0.00
40.146	1.973	0.505	3.813	0.00	0.00
40.214	1.963	0.505	3.818	0.00	0.00
40.283	1.958	0.510	3.818	0.00	0.00
40.350	1.948	0.501	3.813	0.00	0.00
40.419	1.958	0.510	3.818	0.00	0.00
40.486	1.973	0.501	3.818	0.00	0.00
40.555	1.943	0.505	3.813	0.00	0.00
40.626	1.933	0.505	3.818	0.00	0.00
40.694	1.987	0.505	3.813	0.00	0.00
40.762	1.943	0.501	3.813	0.00	0.00
40.830	1.933	0.510	3.813	0.00	0.00
40.898	1.948	0.505	3.818	0.00	0.00
40.967	1.958	0.496	3.818	0.00	0.00
41.034	1.953	0.505	3.818	0.00	0.00
41.102	1.953	0.505	3.818	0.00	0.00
41.170	1.953	0.501	3.813	0.00	0.00
41.238	1.953	0.496	3.818	0.00	0.00
41.307	1.963	0.501	3.818	0.00	0.00
41.374	1.963	0.505	3.818	0.00	0.00
41.443	1.953	0.505	3.818	0.00	0.00
41.510	1.938	0.501	3.818	0.00	0.00
41.582	1.963	0.515	3.813	0.00	0.00
41.651	1.953	0.501	3.813	0.00	0.00
41.718	1.968	0.501	3.818	0.00	0.00
41.786	1.963	0.505	3.818	0.00	0.00
41.854	1.978	0.501	3.813	0.00	0.00
41.922	1.992	0.515	3.813	0.00	0.00
41.991	1.963	0.510	3.818	0.00	0.00
42.058	1.968	0.510	3.818	0.00	0.00
42.127	1.997	0.501	3.818	0.00	0.00
