tijd	koppel	stroom	spanning	kadans	snelheid
11.977	7.43	-0.02	40.58	0.00	11.94
12.027	6.31	-0.02	40.58	0.00	11.94
12.078	6.87	-0.05	40.58	0.00	11.94
12.128	6.87	-0.05	40.58	0.00	11.94
12.178	6.87	-0.05	40.58	0.00	11.94
12.228	6.31	-0.05	40.58	0.00	11.94
12.278	5.75	0.02	40.63	0.00	11.94
12.328	5.75	-0.05	40.63	0.00	11.94
12.378	5.75	-0.05	40.63	0.00	10.32
12.428	5.75	-0.02	40.63	0.00	10.32
12.478	6.31	-0.09	40.63	0.00	10.32
12.528	6.31	-0.05	40.63	0.00	10.32
12.578	6.87	0.02	40.63	0.00	10.32
12.628	6.31	-0.05	40.63	0.00	10.32
12.678	5.75	-0.05	40.63	0.00	10.32
12.728	6.87	-0.02	40.63	0.00	10.32
12.778	6.31	-0.09	40.63	0.00	10.32
12.828	6.31	0.02	40.63	0.00	10.32
12.878	6.31	-0.05	40.63	0.00	10.32
12.929	6.87	-0.02	40.63	0.00	10.32
12.978	6.31	-0.09	40.63	0.00	10.32
13.028	6.31	-0.05	40.63	0.00	10.32
13.078	6.31	0.02	40.69	0.00	10.32
13.128	5.75	-0.02	40.69	0.00	10.32
13.178	5.75	-0.09	40.69	0.00	10.32
13.229	5.75	0.02	40.69	0.00	9.09
13.278	5.75	0.02	40.69	0.00	9.09
13.328	6.31	-0.02	40.69	0.00	9.09
13.378	5.75	0.02	40.69	0.00	9.09
13.428	6.31	0.02	40.69	0.00	9.09
13.478	5.75	-0.05	40.69	0.00	9.09
13.529	6.31	0.02	40.69	0.00	9.09
13.579	6.31	-0.05	40.69	0.00	9.09
13.629	6.87	0.02	40.69	0.00	9.09
13.679	6.87	0.02	40.69	0.00	9.09
13.729	7.43	0.02	40.69	0.00	9.09
13.779	6.87	-0.05	40.69	0.00	9.09
13.829	7.43	-0.02	40.69	0.00	9.09
13.879	7.43	-0.05	40.69	0.00	9.09
13.929	7.43	-0.02	40.69	0.00	9.09
13.979	6.87	-0.02	40.69	0.00	9.09
14.029	7.43	-0.05	40.69	0.00	9.09
14.080	7.43	-0.02	40.69	0.00	9.09
14.129	7.99	-0.09	40.69	0.00	9.09
14.179	7.99	-0.05	40.69	0.00	9.09
14.229	7.99	-0.02	40.69	0.00	9.09
14.279	8.55	-0.02	40.69	0.00	7.24
14.329	7.99	-0.05	40.69	0.00	7.24
14.380	8.55	-0.02	40.69	0.00	7.24
14.429	8.55	-0.09	40.69	0.00	7.24
14.479	9.67	-0.09	40.69	0.00	7.24
14.529	11.35	0.02	40.69	0.00	7.24
14.579	12.47	-0.09	40.69	0.00	7.24
14.629	13.59	-0.12	40.69	0.00	7.24
14.680	13.03	-0.05	40.69	0.00	7.24
14.729	10.79	-0.02	40.69	0.00	7.24
14.779	7.43	-0.02	40.69	0.00	7.24
14.829	5.19	-0.05	40.69	0.00	7.24
14.879	2.39	-0.09	40.69	0.00	7.24
14.929	2.95	-0.05	40.69	0.00	7.24
14.979	2.39	0.02	40.69	0.00	7.24
15.029	-0.42	-0.02	40.69	0.00	7.24
15.079	-3.22	-0.02	40.69	0.00	7.24
15.129	-4.34	-0.02	40.75	0.00	7.24
15.179	-3.22	0.02	40.69	0.00	7.24
15.229	-3.78	-0.09	40.69	0.00	7.24
15.279	-3.78	-0.05	40.75	0.00	7.24
15.329	-3.78	-0.02	40.69	0.00	7.24
15.379	-3.78	-0.02	40.75	0.00	7.24
15.429	-3.78	-0.05	40.75	0.00	7.24
15.479	-4.34	-0.05	40.75	0.00	7.24
15.529	-4.34	-0.02	40.75	0.00	7.24
15.579	-3.78	-0.02	40.75	0.00	7.24
15.629	-3.22	-0.05	40.75	0.00	7.24
15.679	-3.22	-0.09	40.75	0.00	7.24
15.729	-2.10	0.02	40.75	0.00	7.24
15.779	-1.54	-0.05	40.75	0.00	7.24
15.830	-2.10	-0.05	40.75	0.00	7.24
15.879	-2.10	-0.05	40.75	0.00	7.24
15.929	-1.54	-0.09	40.75	0.00	7.24
15.979	-1.54	-0.02	40.75	0.00	7.24
16.029	-1.54	-0.05	40.75	0.00	7.24
16.079	-0.98	-0.09	40.75	0.00	7.24
16.130	-1.54	-0.05	40.75	0.00	7.24
16.179	-0.98	-0.02	40.75	0.00	7.24
16.229	-1.54	-0.09	40.75	0.00	7.24
16.279	-1.54	0.02	40.75	0.00	0.00
16.329	-0.98	-0.05	40.75	0.00	0.00
16.379	-0.98	-0.05	40.75	0.00	0.00
16.430	-0.98	-0.05	40.75	0.00	0.00
16.480	-0.98	-0.05	40.75	0.00	0.00
16.530	-0.98	-0.02	40.75	0.00	0.00
16.580	-0.98	-0.05	40.75	0.00	0.00
16.630	-0.98	-0.05	40.75	0.00	0.00
16.680	-0.42	0.02	40.75	0.00	0.00
16.730	-0.98	-0.02	40.75	0.00	0.00
16.780	-1.54	-0.02	40.75	0.00	0.00
16.830	-1.54	-0.05	40.75	0.00	0.00
16.880	-1.54	-0.02	40.75	0.00	0.00
16.930	-1.54	-0.02	40.75	0.00	0.00
16.980	-1.54	0.02	40.75	0.00	0.00
17.030	-1.54	-0.09	40.75	0.00	0.00
17.080	-2.10	-0.09	40.75	0.00	0.00
17.130	-2.10	-0.05	40.75	0.00	0.00
17.180	-2.10	-0.05	40.75	0.00	0.00
17.230	-2.66	-0.02	40.75	0.00	0.00
17.281	0.14	-0.02	40.75	0.00	0.00
17.330	-0.98	0.02	40.75	0.00	0.00
17.380	-0.98	-0.09	40.75	0.00	0.00
17.430	-2.10	-0.02	40.75	0.00	0.00
17.480	-2.10	-0.05	40.75	0.00	0.00
17.530	-2.10	-0.05	40.75	0.00	0.00
17.581	-2.10	-0.05	40.75	0.00	0.00
17.630	-2.10	-0.09	40.75	0.00	0.00
17.680	-2.10	0.02	40.75	0.00	0.00
17.730	-2.10	-0.02	40.75	0.00	0.00
17.780	-2.10	0.02	40.75	0.00	0.00
17.830	-2.10	-0.05	40.75	0.00	0.00
17.881	-2.10	-0.02	40.75	0.00	0.00
17.931	-2.10	-0.09	40.75	0.00	0.00
17.981	-2.10	-0.02	40.75	0.00	0.00
18.031	-2.10	-0.05	40.75	0.00	0.00
18.081	-1.54	-0.05	40.75	0.00	0.00
18.131	-1.54	0.02	40.75	0.00	0.00
18.181	-1.54	-0.09	40.75	0.00	0.00
18.231	-1.54	-0.02	40.75	0.00	0.00
18.281	-1.54	-0.05	40.75	0.00	0.00
18.331	-1.54	-0.02	40.75	0.00	0.00
18.381	-1.54	-0.05	40.75	0.00	0.00
18.432	-1.54	-0.05	40.75	0.00	0.00
18.481	-1.54	-0.05	40.75	0.00	0.00
18.531	-1.54	0.02	40.75	0.00	0.00
18.581	-1.54	-0.02	40.75	0.00	0.00
18.631	-1.54	-0.09	40.75	0.00	0.00
18.681	-1.54	-0.02	40.75	0.00	0.00
18.732	-1.54	-0.05	40.75	0.00	0.00
18.781	-0.98	-0.12	40.75	0.00	0.00
18.831	-0.98	-0.02	40.75	0.00	0.00
18.881	-1.54	0.06	40.75	0.00	0.00
18.931	-1.54	-0.05	40.75	0.00	0.00
18.981	-1.54	-0.12	40.75	0.00	0.00
19.032	-0.98	-0.05	40.75	0.00	0.00
19.081	-1.54	-0.02	40.75	0.00	0.00
19.131	-1.54	-0.05	40.75	0.00	0.00
19.181	-1.54	-0.12	40.75	0.00	0.00
19.231	-1.54	0.02	40.75	0.00	0.00
19.281	-0.98	0.02	40.75	0.00	0.00
19.331	-1.54	-0.02	40.75	0.00	0.00
19.381	-1.54	-0.02	40.75	0.00	0.00
19.431	-1.54	-0.12	40.75	0.00	0.00
19.481	-1.54	-0.09	40.75	0.00	0.00
19.531	-1.54	-0.02	40.75	0.00	0.00
19.581	-2.10	-0.02	40.75	0.00	0.00
19.631	-1.54	-0.12	40.75	0.00	0.00
19.681	-1.54	0.02	40.75	0.00	0.00
19.731	-1.54	0.02	40.75	0.00	0.00
19.781	-1.54	-0.02	40.75	0.00	0.00
19.831	-1.54	-0.02	40.75	0.00	0.00
19.881	-1.54	-0.05	40.75	0.00	0.00
19.931	-1.54	-0.05	40.75	0.00	0.00
19.981	-1.54	-0.12	40.75	0.00	0.00
20.031	-2.10	-0.05	40.75	0.00	0.00
20.081	-2.10	-0.05	40.75	0.00	0.00
20.131	-1.54	-0.05	40.75	0.00	0.00
20.182	-1.54	-0.05	40.75	0.00	0.00
20.231	-1.54	0.02	40.75	0.00	0.00
20.281	-1.54	-0.02	40.75	0.00	0.00
20.331	-1.54	0.02	40.75	0.00	0.00
20.381	-1.54	-0.02	40.75	0.00	0.00
20.431	-1.54	-0.05	40.75	0.00	0.00
20.482	-1.54	0.02	40.75	0.00	0.00
20.531	-1.54	-0.05	40.75	0.00	0.00
20.581	-1.54	-0.05	40.75	0.00	0.00
20.631	-1.54	-0.05	40.75	0.00	0.00
20.681	-1.54	-0.09	40.75	0.00	0.00
20.731	-2.10	-0.05	40.75	0.00	0.00
20.782	-1.54	0.02	40.75	0.00	0.00
20.832	-1.54	-0.05	40.75	0.00	0.00
20.882	-1.54	-0.02	40.75	0.00	0.00
20.932	-2.10	0.02	40.75	0.00	0.00
20.982	-2.10	-0.05	40.75	0.00	0.00
21.032	-2.10	-0.09	40.75	0.00	0.00
21.082	-2.10	-0.05	40.75	0.00	0.00
21.132	-2.10	-0.05	40.75	0.00	0.00
21.182	-2.10	-0.05	40.75	0.00	0.00
21.232	-2.10	-0.05	40.75	0.00	0.00
21.282	-2.10	-0.09	40.75	0.00	0.00
21.332	-2.10	0.02	40.75	0.00	0.00
21.382	-2.10	-0.02	40.75	0.00	0.00
21.432	-2.10	-0.05	40.75	0.00	0.00
21.482	-1.54	0.02	40.75	0.00	0.00
21.532	-2.10	0.02	40.75	0.00	0.00
21.582	-2.10	-0.02	40.75	0.00	0.00
21.633	-2.10	-0.02	40.75	0.00	0.00
21.682	-2.66	-0.05	40.75	0.00	0.00
21.732	-2.66	-0.02	40.75	0.00	0.00
21.782	-2.10	-0.09	40.75	0.00	0.00
21.832	-2.10	-0.05	40.75	0.00	0.00
21.882	-0.98	-0.09	40.75	0.00	0.00
21.933	-1.54	-0.09	40.75	0.00	0.00
21.982	-0.98	-0.05	40.75	0.00	0.00
22.032	-0.42	-0.05	40.75	0.00	0.00
22.082	-0.42	-0.02	40.75	0.00	0.00
22.132	0.14	-0.02	40.75	0.00	0.00
22.182	0.14	-0.09	40.75	0.00	0.00
22.233	0.14	-0.09	40.75	0.00	0.00
22.283	0.14	-0.02	40.75	0.00	0.00
22.333	0.14	-0.05	40.75	0.00	0.00
22.383	0.70	-0.05	40.75	0.00	0.00
22.433	0.14	-0.02	40.75	0.00	0.00
22.483	0.14	-0.09	40.75	0.00	0.00
22.533	0.14	-0.05	40.75	0.00	0.00
22.583	-0.42	-0.12	40.75	0.00	0.00
22.633	0.14	-0.02	40.75	0.00	0.00
22.683	-0.42	-0.05	40.75	0.00	0.00
22.733	0.14	0.02	40.75	0.00	0.00
22.784	-0.42	0.06	40.75	0.00	0.00
22.833	0.14	-0.02	40.75	0.00	0.00
22.883	0.70	-0.12	40.75	0.00	0.00
22.933	0.14	-0.02	40.75	0.00	0.00
22.983	0.14	0.06	40.75	0.00	0.00
23.033	0.14	-0.05	40.75	0.00	0.00
23.084	0.14	-0.09	40.75	0.00	0.00
23.133	0.14	-0.05	40.75	0.00	0.00
23.183	0.14	-0.09	40.75	0.00	0.00
23.233	0.14	-0.02	40.75	0.00	0.00
23.283	0.14	-0.05	40.75	0.00	0.00
23.333	0.14	-0.05	40.75	0.00	0.00
23.384	0.70	-0.02	40.75	0.00	0.00
23.433	0.14	-0.02	40.75	0.00	0.00
23.483	0.14	-0.09	40.75	0.00	0.00
23.533	-0.42	-0.02	40.75	0.00	0.00
23.583	0.14	-0.09	40.75	0.00	0.00
23.633	-0.42	0.06	40.75	0.00	0.00
23.683	-0.42	-0.05	40.75	0.00	0.00
23.733	0.14	-0.02	40.75	0.00	0.00
23.783	0.14	-0.05	40.75	0.00	0.00
23.833	0.14	-0.05	40.75	0.00	0.00
23.883	0.14	-0.09	40.75	0.00	0.00
23.933	0.70	-0.05	40.75	0.00	0.00
23.983	0.14	-0.05	40.75	0.00	0.00
24.033	0.14	-0.09	40.75	0.00	0.00
24.083	0.14	-0.02	40.75	0.00	0.00
24.133	0.14	-0.05	40.75	0.00	0.00
24.183	0.14	-0.02	40.75	0.00	0.00
24.233	0.14	-0.09	40.75	0.00	0.00
24.283	0.14	-0.02	40.75	0.00	0.00
24.333	-0.42	-0.02	40.75	0.00	0.00
24.383	0.14	-0.09	40.75	0.00	0.00
24.433	-0.42	-0.05	40.75	0.00	0.00
24.483	0.14	-0.09	40.75	0.00	0.00
24.534	0.14	-0.05	40.75	0.00	0.00
24.583	0.14	-0.05	40.75	0.00	0.00
24.633	0.14	-0.09	40.75	0.00	0.00
24.683	0.14	-0.05	40.75	0.00	0.00
24.733	0.14	-0.05	40.75	0.00	0.00
24.783	0.14	-0.09	40.75	0.00	0.00
24.834	0.70	-0.05	40.75	0.00	0.00
24.883	0.70	-0.02	40.75	0.00	0.00
24.933	0.70	-0.02	40.75	0.00	0.00
24.983	0.70	-0.05	40.75	0.00	0.00
25.033	0.70	-0.05	40.75	0.00	0.00
25.083	0.14	-0.05	40.75	0.00	0.00
25.134	0.70	-0.12	40.75	0.00	0.00
25.184	0.14	-0.05	40.75	0.00	0.00
25.234	0.70	-0.02	40.75	0.00	0.00
25.284	0.70	-0.05	40.75	0.00	0.00
25.334	0.14	0.02	40.80	0.00	0.00
25.384	0.14	0.06	40.75	0.00	0.00
25.434	0.14	-0.02	40.75	0.00	0.00
25.484	0.14	0.06	40.80	0.00	0.00
25.534	0.14	-0.05	40.75	0.00	0.00
25.584	0.14	-0.05	40.75	0.00	0.00
25.634	0.14	-0.05	40.75	0.00	0.00
25.684	0.14	-0.05	40.75	0.00	0.00
25.734	0.70	-0.09	40.75	0.00	0.00
25.784	0.14	-0.05	40.80	0.00	0.00
25.834	0.14	0.02	40.75	0.00	0.00
25.884	0.70	-0.05	40.80	0.00	0.00
25.934	0.14	-0.02	40.75	0.00	0.00
25.985	0.70	-0.09	40.75	0.00	0.00
26.034	0.70	-0.02	40.80	0.00	0.00
26.084	0.14	-0.09	40.80	0.00	0.00
26.134	0.14	-0.05	40.80	0.00	0.00
26.184	0.70	-0.12	40.75	0.00	0.00
26.234	0.14	-0.05	40.75	0.00	0.00
26.285	0.14	0.02	40.75	0.00	0.00
26.334	0.70	-0.02	40.75	0.00	0.00
26.384	0.14	-0.05	40.75	0.00	0.00
26.434	0.14	-0.09	40.75	0.00	0.00
26.484	0.70	0.02	40.80	0.00	0.00
26.534	0.70	-0.05	40.80	0.00	0.00
26.585	0.14	-0.02	40.75	0.00	0.00
26.635	0.70	-0.09	40.75	0.00	0.00
26.685	0.70	-0.05	40.80	0.00	0.00
26.735	0.14	-0.05	40.75	0.00	0.00
26.785	0.70	-0.02	40.80	0.00	0.00
26.835	0.70	-0.02	40.80	0.00	0.00
26.885	0.70	-0.02	40.80	0.00	0.00
26.935	0.14	0.02	40.75	0.00	0.00
26.985	0.14	-0.02	40.80	0.00	0.00
27.035	0.14	-0.05	40.80	0.00	0.00
27.085	0.70	-0.09	40.75	0.00	0.00
27.136	0.14	-0.12	40.80	0.00	0.00
27.185	0.70	0.02	40.80	0.00	0.00
27.235	0.14	-0.05	40.75	0.00	0.00
27.285	0.70	-0.09	40.75	0.00	0.00
27.335	0.14	-0.02	40.80	0.00	0.00
27.385	0.70	-0.05	40.80	0.00	0.00
27.436	0.70	-0.12	40.75	0.00	0.00
27.485	0.14	-0.05	40.80	0.00	0.00
27.535	0.14	-0.02	40.75	0.00	0.00
27.585	0.70	-0.05	40.80	0.00	0.00
27.635	0.70	-0.09	40.80	0.00	0.00
27.685	0.14	-0.05	40.80	0.00	0.00
27.736	0.70	-0.05	40.80	0.00	0.00
27.785	0.70	-0.02	40.80	0.00	0.00
27.835	0.14	-0.05	40.80	0.00	0.00
27.885	0.14	-0.02	40.75	0.00	0.00
27.935	0.14	-0.05	40.80	0.00	0.00
27.985	0.14	-0.02	40.80	0.00	0.00
28.035	0.14	-0.02	40.75	0.00	0.00
28.085	0.14	-0.12	40.80	0.00	0.00
28.135	0.70	-0.02	40.80	0.00	0.00
28.185	0.14	-0.05	40.80	0.00	0.00
28.235	0.70	-0.05	40.80	0.00	0.00
28.285	0.70	-0.09	40.75	0.00	0.00
28.335	0.14	-0.09	40.80	0.00	0.00
28.385	0.14	-0.02	40.80	0.00	0.00
28.435	0.70	-0.05	40.80	0.00	0.00
28.485	0.14	-0.05	40.80	0.00	0.00
28.535	0.14	-0.05	40.75	0.00	0.00
28.585	0.70	-0.05	40.80	0.00	0.00
28.635	0.14	-0.05	40.80	0.00	0.00
28.685	0.14	-0.09	40.80	0.00	0.00
28.735	0.70	-0.02	40.80	0.00	0.00
28.785	0.14	0.06	40.80	0.00	0.00
28.835	0.14	-0.09	40.80	0.00	0.00
28.886	0.70	-0.05	40.80	0.00	0.00
28.935	0.14	-0.09	40.80	0.00	0.00
28.985	0.14	-0.09	40.80	0.00	0.00
29.035	0.14	-0.05	40.80	0.00	0.00
29.085	0.14	-0.02	40.80	0.00	0.00
29.135	0.14	-0.02	40.80	0.00	0.00
29.186	0.14	-0.12	40.80	0.00	0.00
29.235	-0.42	-0.02	40.80	0.00	0.00
29.285	0.14	-0.12	40.75	0.00	0.00
29.335	-0.42	-0.02	40.80	0.00	0.00
29.385	0.14	-0.09	40.80	0.00	0.00
29.435	-0.42	-0.05	40.80	0.00	0.00
29.486	0.14	-0.12	40.80	0.00	0.00
29.536	0.14	-0.09	40.80	0.00	0.00
29.586	0.14	-0.02	40.80	0.00	0.00
29.636	0.14	-0.05	40.80	0.00	0.00
29.686	0.14	-0.09	40.80	0.00	0.00
29.736	0.14	-0.02	40.80	0.00	0.00
29.786	0.14	0.06	40.80	0.00	0.00
29.836	0.14	-0.05	40.80	0.00	0.00
29.886	0.14	-0.02	40.80	0.00	0.00
29.936	0.14	-0.05	40.80	0.00	0.00
29.986	0.14	-0.02	40.80	0.00	0.00
30.036	0.14	-0.05	40.80	0.00	0.00
30.086	0.14	-0.12	40.80	0.00	0.00
30.136	0.14	-0.05	40.80	0.00	0.00
30.186	0.14	-0.05	40.80	0.00	0.00
30.236	0.14	-0.02	40.80	0.00	0.00
30.286	0.14	-0.05	40.80	0.00	0.00
30.337	0.14	-0.02	40.80	0.00	0.00
30.386	0.14	-0.09	40.80	0.00	0.00
30.436	0.14	-0.09	40.80	0.00	0.00
30.486	0.14	-0.02	40.80	0.00	0.00
30.536	0.14	-0.05	40.80	0.00	0.00
30.586	0.14	-0.09	40.80	0.00	0.00
30.637	0.14	-0.05	40.80	0.00	0.00
30.686	0.14	-0.09	40.80	0.00	0.00
30.736	0.14	-0.09	40.80	0.00	0.00
30.786	-0.42	-0.05	40.80	0.00	0.00
30.836	-0.42	-0.02	40.80	0.00	0.00
30.886	-0.42	-0.02	40.80	0.00	0.00
30.937	0.14	-0.02	40.80	0.00	0.00
30.987	-0.42	-0.05	40.80	0.00	0.00
31.037	-0.42	-0.02	40.80	0.00	0.00
31.087	-0.42	-0.05	40.80	0.00	0.00
31.137	-0.98	-0.02	40.80	0.00	0.00
31.187	-0.98	-0.02	40.80	0.00	0.00
31.237	-0.98	-0.02	40.80	0.00	0.00
31.287	-1.54	-0.12	40.80	0.00	0.00
31.337	-1.54	0.02	40.80	0.00	0.00
31.387	-1.54	-0.02	40.80	0.00	0.00
31.437	-0.98	-0.12	40.75	0.00	0.00
31.488	-1.54	-0.02	40.80	0.00	0.00
31.537	-1.54	-0.02	40.80	0.00	0.00
31.587	-0.98	-0.09	40.80	0.00	0.00
31.637	-1.54	-0.02	40.80	0.00	0.00
31.687	-1.54	-0.09	40.80	0.00	0.00
31.737	-1.54	-0.12	40.80	0.00	0.00
31.788	-1.54	-0.05	40.80	0.00	0.00
31.837	-0.98	-0.09	40.75	0.00	0.00
31.887	-1.54	-0.02	40.80	0.00	0.00
31.937	-0.98	-0.05	40.75	0.00	0.00
31.987	-0.98	-0.05	40.80	0.00	0.00
32.037	-1.54	-0.12	40.80	0.00	0.00
32.088	-0.98	-0.02	40.80	0.00	0.00
32.137	-0.98	-0.02	40.80	0.00	0.00
32.187	-0.98	-0.05	40.80	0.00	0.00
32.237	-0.98	-0.02	40.80	0.00	0.00
32.287	-0.98	-0.02	40.80	0.00	0.00
32.337	-0.98	-0.05	40.80	0.00	0.00
32.387	-1.54	-0.09	40.80	0.00	0.00
32.437	-1.54	-0.09	40.80	0.00	0.00
32.487	-2.10	-0.02	40.80	0.00	0.00
32.537	-3.78	-0.02	40.80	0.00	0.00
32.587	-3.78	0.02	40.80	0.00	0.00
32.637	-3.22	0.02	40.80	0.00	0.00
32.687	-3.78	-0.02	40.80	0.00	0.00
32.737	-3.22	-0.02	40.80	0.00	0.00
32.787	-3.22	-0.02	40.80	0.00	0.00
32.837	-3.78	-0.02	40.80	0.00	0.00
32.887	-3.22	-0.02	40.80	0.00	0.00
