tijd	koppel	stroom	spanning	kadans	snelheid
5.602	2.140	0.510	3.778	0.00	0.00
5.684	2.140	0.501	3.778	0.00	0.00
5.765	2.140	0.505	3.778	0.00	0.00
5.841	2.140	0.501	3.783	0.00	0.00
5.919	2.140	0.491	3.778	0.00	0.00
6.000	2.140	0.510	3.778	0.00	0.00
6.077	2.140	0.505	3.778	0.00	0.00
6.155	2.140	0.510	3.778	0.00	0.00
6.237	2.140	0.496	3.783	0.00	0.00
6.313	2.140	0.491	3.778	0.00	0.00
6.391	2.140	0.510	3.778	0.00	0.00
6.472	2.140	0.501	3.778	0.00	0.00
6.549	2.140	0.505	3.774	0.00	0.00
6.627	2.140	0.501	3.778	0.00	0.00
6.708	2.140	0.501	3.778	0.00	0.00
6.790	2.140	0.505	3.778	0.00	0.00
6.871	2.140	0.501	3.778	0.00	0.00
6.947	2.140	0.510	3.778	0.00	0.00
7.025	2.140	0.501	3.778	0.00	0.00
7.107	2.140	0.505	3.778	0.00	0.00
7.184	2.140	0.505	3.778	0.00	0.00
7.262	2.140	0.510	3.778	0.00	0.00
7.343	2.140	0.501	3.778	0.00	0.00
7.419	2.140	0.505	3.778	0.00	0.00
7.497	2.140	0.501	3.778	0.00	0.00
7.578	2.140	0.505	3.783	0.00	0.00
7.655	2.140	0.501	3.778	0.00	0.00
7.733	2.140	0.505	3.778	0.00	0.00
7.815	2.140	0.496	3.778	0.00	0.00
7.891	2.140	0.496	3.778	0.00	0.00
7.976	2.140	0.501	3.778	0.00	0.00
8.053	2.140	0.501	3.778	0.00	0.00
8.131	2.140	0.505	3.778	0.00	0.00
8.213	2.140	0.496	3.778	0.00	0.00
8.289	2.140	0.501	3.778	0.00	0.00
8.368	2.140	0.501	3.774	0.00	0.00
8.449	2.140	0.501	3.778	0.00	0.00
8.525	2.140	0.501	3.778	0.00	0.00
8.603	2.140	0.496	3.778	0.00	0.00
8.707	2.140	0.501	3.778	0.00	0.00
8.783	2.140	0.501	3.778	0.00	0.00
8.861	2.140	0.501	3.778	0.00	0.00
8.943	2.140	0.510	3.778	0.00	0.00
9.019	2.140	0.496	3.778	0.00	0.00
9.105	2.140	0.510	3.778	0.00	0.00
9.181	2.140	0.496	3.778	0.00	0.00
9.260	2.140	0.501	3.778	0.00	0.00
9.340	2.140	0.496	3.778	0.00	0.00
9.417	2.140	0.505	3.778	0.00	0.00
9.495	2.140	0.510	3.778	0.00	0.00
9.577	2.140	0.491	3.778	0.00	0.00
9.653	2.140	0.505	3.778	0.00	0.00
9.731	2.140	0.505	3.778	0.00	0.00
9.812	2.140	0.510	3.778	0.00	0.00
9.889	2.140	0.505	3.778	0.00	0.00
9.967	2.140	0.496	3.778	0.00	0.00
10.048	2.140	0.505	3.778	0.00	0.00
10.125	2.140	0.505	3.778	0.00	0.00
10.203	2.140	0.496	3.778	0.00	0.00
10.294	2.140	0.501	3.778	0.00	0.00
10.373	2.140	0.505	3.778	0.00	0.00
10.454	2.140	0.510	3.778	0.00	0.00
10.530	2.140	0.501	3.778	0.00	0.00
10.608	2.140	0.520	3.774	0.00	0.00
10.690	2.140	0.496	3.778	0.00	0.00
10.766	2.140	0.505	3.778	0.00	0.00
10.845	2.140	0.491	3.778	0.00	0.00
10.926	2.140	0.496	3.778	0.00	0.00
11.002	2.140	0.496	3.778	0.00	0.00
11.080	2.140	0.501	3.778	0.00	0.00
11.161	2.140	0.505	3.778	0.00	0.00
11.238	2.140	0.505	3.778	0.00	0.00
11.316	2.140	0.501	3.778	0.00	0.00
11.402	2.140	0.496	3.778	0.00	0.00
11.480	2.140	0.501	3.778	0.00	0.00
11.560	2.140	0.505	3.778	0.00	0.00
11.637	2.140	0.496	3.778	0.00	0.00
11.715	2.140	0.496	3.778	0.00	0.00
11.797	2.140	0.505	3.778	0.00	0.00
11.873	2.140	0.496	3.778	0.00	0.00
11.952	2.140	0.501	3.774	0.00	0.00
12.048	2.140	0.505	3.778	0.00	0.00
12.124	2.140	0.505	3.778	0.00	0.00
12.203	2.140	0.501	3.778	0.00	0.00
12.283	2.140	0.501	3.778	0.00	0.00
12.360	2.140	0.501	3.778	0.00	0.00
12.438	2.140	0.496	3.778	0.00	0.00
12.524	2.140	0.501	3.778	0.00	0.00
12.602	2.140	0.496	3.778	0.00	0.00
12.683	2.140	0.496	3.778	0.00	0.00
12.760	2.140	0.505	3.778	0.00	0.00
12.837	2.140	0.496	3.778	0.00	0.00
12.919	2.140	0.496	3.778	0.00	0.00
12.995	2.140	0.496	3.778	0.00	0.00
13.074	2.140	0.491	3.778	0.00	0.00
13.155	2.140	0.505	3.778	0.00	0.00
13.232	2.140	0.491	3.778	0.00	0.00
13.309	2.140	0.501	3.778	0.00	0.00
13.391	2.140	0.510	3.778	0.00	0.00
13.468	2.140	0.505	3.778	0.00	0.00
13.546	2.140	0.501	3.778	0.00	0.00
13.627	2.140	0.510	3.778	0.00	0.00
13.709	2.140	0.501	3.778	0.00	0.00
13.790	2.140	0.501	3.778	0.00	0.00
13.867	2.140	0.501	3.778	0.00	0.00
13.944	2.140	0.496	3.778	0.00	0.00
14.026	2.140	0.505	3.778	0.00	0.00
14.103	2.140	0.510	3.783	0.00	0.00
14.181	2.140	0.501	3.778	0.00	0.00
14.262	2.140	0.505	3.778	0.00	0.00
14.339	2.140	0.501	3.778	0.00	0.00
14.416	2.140	0.501	3.778	0.00	0.00
14.498	2.140	0.496	3.778	0.00	0.00
14.575	2.140	0.505	3.778	0.00	0.00
14.653	2.140	0.496	3.778	0.00	0.00
14.734	2.140	0.501	3.774	0.00	0.00
14.816	2.140	0.501	3.778	0.00	0.00
14.898	2.140	0.501	3.778	0.00	0.00
14.974	2.140	0.501	3.778	0.00	0.00
15.060	2.140	0.505	3.778	0.00	0.00
15.149	2.140	0.501	3.778	0.00	0.00
15.232	2.140	0.505	3.778	0.00	0.00
15.315	2.140	0.501	3.778	0.00	0.00
15.404	2.140	0.501	3.778	0.00	0.00
15.495	2.140	0.505	3.778	0.00	0.00
15.572	2.140	0.510	3.778	0.00	0.00
15.654	2.140	0.505	3.778	0.00	0.00
15.731	2.140	0.501	3.778	0.00	0.00
15.809	2.140	0.486	3.774	0.00	0.00
15.890	2.140	0.496	3.778	0.00	0.00
15.972	2.140	0.505	3.778	0.00	0.00
16.054	2.140	0.496	3.778	0.00	0.00
16.130	2.140	0.510	3.778	0.00	0.00
16.207	2.140	0.510	3.778	0.00	0.00
16.289	2.140	0.505	3.778	0.00	0.00
16.366	2.140	0.496	3.778	0.00	0.00
16.444	2.140	0.496	3.778	0.00	0.00
16.525	2.140	0.505	3.778	0.00	0.00
16.602	2.140	0.501	3.778	0.00	0.00
16.680	2.140	0.501	3.778	0.00	0.00
16.761	2.140	0.501	3.778	0.00	0.00
16.838	2.140	0.501	3.778	0.00	0.00
16.916	2.140	0.496	3.778	0.00	0.00
16.998	2.140	0.505	3.778	0.00	0.00
17.079	2.140	0.505	3.778	0.00	0.00
17.161	2.140	0.496	3.778	0.00	0.00
17.236	2.140	0.496	3.778	0.00	0.00
17.315	2.140	0.501	3.778	0.00	0.00
17.396	2.140	0.496	3.778	0.00	0.00
17.473	2.140	0.501	3.778	0.00	0.00
17.551	2.140	0.501	3.778	0.00	0.00
17.632	2.140	0.501	3.778	0.00	0.00
17.709	2.140	0.496	3.774	0.00	0.00
17.787	2.140	0.501	3.778	0.00	0.00
17.869	2.140	0.496	3.774	0.00	0.00
17.945	2.140	0.505	3.778	0.00	0.00
18.025	2.140	0.505	3.774	0.00	0.00
18.152	2.140	0.505	3.778	0.00	0.00
18.225	2.140	0.486	3.778	0.00	0.00
18.300	2.140	0.501	3.778	0.00	0.00
18.373	2.140	0.501	3.778	0.00	0.00
18.446	2.140	0.496	3.778	0.00	0.00
18.518	2.140	0.501	3.778	0.00	0.00
18.590	2.140	0.501	3.778	0.00	0.00
18.663	2.140	0.496	3.778	0.00	0.00
18.736	2.140	0.496	3.778	0.00	0.00
18.808	2.140	0.486	3.778	0.00	0.00
18.880	2.140	0.505	3.778	0.00	0.00
18.953	2.140	0.491	3.778	0.00	0.00
19.025	2.140	0.501	3.778	0.00	0.00
19.098	2.140	0.496	3.778	0.00	0.00
19.171	2.140	0.510	3.778	0.00	0.00
19.244	2.140	0.505	3.778	0.00	0.00
19.318	2.140	0.505	3.778	0.00	0.00
19.391	2.140	0.501	3.778	0.00	0.00
19.464	2.140	0.505	3.778	0.00	0.00
19.536	2.140	0.505	3.778	0.00	0.00
19.609	2.140	0.505	3.778	0.00	0.00
19.682	2.140	0.501	3.778	0.00	0.00
19.753	2.140	0.505	3.778	0.00	0.00
19.826	2.140	0.510	3.778	0.00	0.00
19.899	2.140	0.496	3.778	0.00	0.00
19.972	2.140	0.501	3.778	0.00	0.00
20.044	2.140	0.501	3.778	0.00	0.00
20.116	2.140	0.505	3.778	0.00	0.00
20.189	2.140	0.481	3.778	0.00	0.00
20.261	2.140	0.505	3.778	0.00	0.00
20.337	2.140	0.510	3.778	0.00	0.00
20.410	2.140	0.501	3.778	0.00	0.00
20.483	2.140	0.505	3.774	0.00	0.00
20.554	2.140	0.501	3.778	0.00	0.00
20.627	2.140	0.505	3.778	0.00	0.00
20.700	2.140	0.501	3.778	0.00	0.00
20.772	2.140	0.505	3.778	0.00	0.00
20.845	2.140	0.501	3.778	0.00	0.00
20.917	2.140	0.501	3.774	0.00	0.00
20.989	2.140	0.501	3.778	0.00	0.00
21.062	2.140	0.501	3.778	0.00	0.00
21.135	2.140	0.505	3.778	0.00	0.00
21.208	2.140	0.501	3.778	0.00	0.00
21.287	2.140	0.505	3.778	0.00	0.00
21.363	2.140	0.491	3.778	0.00	0.00
21.436	2.140	0.501	3.774	0.00	0.00
21.509	2.140	0.501	3.778	0.00	0.00
21.581	2.140	0.491	3.778	0.00	0.00
21.653	2.140	0.501	3.774	0.00	0.00
21.726	2.140	0.496	3.778	0.00	0.00
21.798	2.140	0.496	3.778	0.00	0.00
21.871	2.140	0.496	3.778	0.00	0.00
21.943	2.140	0.501	3.778	0.00	0.00
22.016	2.140	0.501	3.778	0.00	0.00
22.088	2.140	0.501	3.778	0.00	0.00
22.161	2.140	0.496	3.778	0.00	0.00
22.234	2.140	0.501	3.778	0.00	0.00
22.305	2.140	0.505	3.774	0.00	0.00
22.381	2.140	0.505	3.778	0.00	0.00
22.454	2.140	0.501	3.778	0.00	0.00
22.526	2.140	0.505	3.778	0.00	0.00
22.598	2.140	0.501	3.778	0.00	0.00
22.671	2.140	0.496	3.778	0.00	0.00
22.744	2.140	0.501	3.778	0.00	0.00
22.816	2.140	0.505	3.778	0.00	0.00
22.888	2.140	0.501	3.778	0.00	0.00
22.961	2.140	0.505	3.778	0.00	0.00
23.033	2.140	0.501	3.778	0.00	0.00
23.111	2.140	0.496	3.778	0.00	0.00
23.184	2.140	0.501	3.778	0.00	0.00
23.257	2.140	0.501	3.778	0.00	0.00
23.328	2.140	0.491	3.778	0.00	0.00
23.401	2.140	0.496	3.778	0.00	0.00
23.488	2.140	0.496	3.778	0.00	0.00
23.560	2.140	0.510	3.778	0.00	0.00
23.632	2.140	0.501	3.778	0.00	0.00
23.705	2.140	0.505	3.778	0.00	0.00
23.778	2.140	0.491	3.783	0.00	0.00
23.849	2.140	0.501	3.778	0.00	0.00
23.922	2.140	0.496	3.774	0.00	0.00
23.995	2.140	0.505	3.774	0.00	0.00
24.068	2.140	0.496	3.774	0.00	0.00
24.139	2.140	0.505	3.778	0.00	0.00
24.212	2.140	0.505	3.778	0.00	0.00
24.285	2.140	0.505	3.778	0.00	0.00
24.357	2.140	0.501	3.778	0.00	0.00
24.430	2.140	0.510	3.778	0.00	0.00
24.506	2.140	0.496	3.778	0.00	0.00
24.579	2.140	0.505	3.778	0.00	0.00
24.651	2.140	0.496	3.778	0.00	0.00
24.724	2.140	0.501	3.778	0.00	0.00
24.797	2.140	0.505	3.778	0.00	0.00
24.868	2.140	0.505	3.778	0.00	0.00
24.942	2.140	0.505	3.778	0.00	0.00
25.014	2.140	0.505	3.774	0.00	0.00
25.088	2.140	0.505	3.778	0.00	0.00
25.160	2.140	0.501	3.778	0.00	0.00
25.233	2.140	0.505	3.778	0.00	0.00
25.306	2.140	0.491	3.778	0.00	0.00
25.399	2.140	0.501	3.774	0.00	0.00
25.472	2.140	0.520	3.778	0.00	0.00
25.547	2.140	0.496	3.778	0.00	0.00
25.621	2.140	0.501	3.778	0.00	0.00
25.693	2.140	0.510	3.774	0.00	0.00
25.765	2.140	0.501	3.778	0.00	0.00
25.838	2.140	0.505	3.778	0.00	0.00
25.911	2.140	0.510	3.778	0.00	0.00
25.984	2.140	0.501	3.774	0.00	0.00
26.056	2.140	0.501	3.778	0.00	0.00
26.129	2.140	0.496	3.778	0.00	0.00
26.202	2.140	0.491	3.778	0.00	0.00
26.274	2.140	0.501	3.778	0.00	0.00
26.347	2.140	0.501	3.774	0.00	0.00
26.420	2.140	0.496	3.778	0.00	0.00
26.492	2.140	0.505	3.778	0.00	0.00
26.568	2.140	0.505	3.778	0.00	0.00
26.641	2.140	0.501	3.778	0.00	0.00
26.714	2.140	0.510	3.778	0.00	0.00
26.786	2.140	0.496	3.778	0.00	0.00
26.859	2.140	0.520	3.778	0.00	0.00
26.932	2.140	0.496	3.778	0.00	0.00
27.004	2.140	0.496	3.778	0.00	0.00
27.077	2.140	0.496	3.778	0.00	0.00
27.150	2.140	0.505	3.778	0.00	0.00
27.223	2.140	0.510	3.778	0.00	0.00
27.295	2.140	0.501	3.778	0.00	0.00
27.368	2.140	0.491	3.778	0.00	0.00
27.441	2.140	0.501	3.778	0.00	0.00
27.513	2.140	0.501	3.778	0.00	0.00
27.586	2.140	0.505	3.774	0.00	0.00
27.662	2.140	0.501	3.778	0.00	0.00
27.735	2.140	0.505	3.778	0.00	0.00
27.807	2.140	0.505	3.778	0.00	0.00
27.880	2.140	0.501	3.778	0.00	0.00
27.953	2.140	0.505	3.778	0.00	0.00
28.025	2.140	0.501	3.778	0.00	0.00
28.098	2.140	0.501	3.778	0.00	0.00
28.171	2.140	0.505	3.778	0.00	0.00
28.243	2.140	0.491	3.778	0.00	0.00
28.316	2.140	0.505	3.778	0.00	0.00
28.389	2.140	0.501	3.778	0.00	0.00
28.469	2.140	0.505	3.778	0.00	0.00
28.541	2.140	0.501	3.778	0.00	0.00
28.614	2.140	0.491	3.778	0.00	0.00
28.690	2.140	0.491	3.778	0.00	0.00
28.763	2.140	0.501	3.778	0.00	0.00
28.835	2.140	0.510	3.778	0.00	0.00
28.908	2.140	0.505	3.778	0.00	0.00
28.981	2.140	0.501	3.774	0.00	0.00
29.053	2.140	0.496	3.778	0.00	0.00
29.126	2.140	0.496	3.774	0.00	0.00
29.198	2.140	0.510	3.778	0.00	0.00
29.271	2.140	0.496	3.774	0.00	0.00
29.343	2.140	0.496	3.778	0.00	0.00
29.416	2.140	0.501	3.778	0.00	0.00
29.489	2.140	0.496	3.774	0.00	0.00
29.561	2.140	0.501	3.778	0.00	0.00
29.634	2.140	0.491	3.778	0.00	0.00
29.710	2.140	0.501	3.778	0.00	0.00
29.783	2.140	0.496	3.778	0.00	0.00
29.855	2.140	0.501	3.778	0.00	0.00
29.928	2.140	0.496	3.774	0.00	0.00
30.001	2.140	0.501	3.778	0.00	0.00
30.073	2.140	0.505	3.774	0.00	0.00
30.146	2.140	0.510	3.778	0.00	0.00
30.219	2.140	0.501	3.774	0.00	0.00
30.291	2.140	0.510	3.778	0.00	0.00
30.365	2.140	0.505	3.778	0.00	0.00
30.438	2.140	0.505	3.778	0.00	0.00
30.511	2.140	0.505	3.778	0.00	0.00
30.583	2.140	0.501	3.778	0.00	0.00
30.656	2.140	0.505	3.778	0.00	0.00
30.732	2.140	0.501	3.778	0.00	0.00
30.804	2.140	0.505	3.778	0.00	0.00
30.877	2.140	0.505	3.778	0.00	0.00
30.950	2.140	0.505	3.778	0.00	0.00
31.023	2.140	0.510	3.778	0.00	0.00
31.094	2.140	0.496	3.778	0.00	0.00
31.167	2.140	0.501	3.778	0.00	0.00
31.240	2.140	0.501	3.778	0.00	0.00
31.312	2.140	0.501	3.778	0.00	0.00
31.385	2.140	0.501	3.778	0.00	0.00
31.474	2.135	0.505	3.778	0.00	0.00
31.547	2.140	0.505	3.778	0.00	0.00
31.620	2.140	0.505	3.778	0.00	0.00
31.692	2.140	0.505	3.778	0.00	0.00
31.768	2.140	0.505	3.778	0.00	0.00
31.841	2.140	0.501	3.778	0.00	0.00
31.913	2.140	0.505	3.778	0.00	0.00
31.986	2.140	0.505	3.778	0.00	0.00
32.059	2.140	0.496	3.778	0.00	0.00
32.131	2.140	0.501	3.778	0.00	0.00
32.203	2.140	0.510	3.778	0.00	0.00
32.276	2.140	0.505	3.778	0.00	0.00
32.349	2.140	0.501	3.774	0.00	0.00
32.421	2.140	0.496	3.778	0.00	0.00
32.494	2.140	0.505	3.778	0.00	0.00
32.567	2.140	0.496	3.778	0.00	0.00
32.640	2.140	0.491	3.778	0.00	0.00
32.712	2.140	0.501	3.778	0.00	0.00
32.785	2.140	0.505	3.778	0.00	0.00
32.861	2.140	0.505	3.778	0.00	0.25
32.933	2.140	0.501	3.778	0.00	0.25
33.006	2.135	0.501	3.774	0.00	0.25
33.079	2.140	0.501	3.778	0.00	0.25
33.152	2.135	0.505	3.778	0.00	0.25
33.224	2.135	0.496	3.778	0.00	0.25
33.297	2.140	0.501	3.778	0.00	0.25
33.370	2.140	0.501	3.778	0.00	0.25
33.442	2.135	0.510	3.778	0.00	0.25
33.515	2.135	0.501	3.778	0.00	0.25
33.588	2.140	0.505	3.778	0.00	0.25
33.660	2.140	0.501	3.778	0.00	0.25
33.733	2.135	0.501	3.778	0.00	0.25
33.806	2.135	0.505	3.778	0.00	0.25
33.882	2.140	0.505	3.774	0.00	0.25
33.954	2.140	0.505	3.778	0.00	0.25
34.027	2.135	0.505	3.778	0.00	0.25
34.100	2.130	0.501	3.778	0.00	0.25
34.172	2.130	0.505	3.778	0.00	0.25
34.245	2.130	0.505	3.778	0.00	0.25
34.318	2.130	0.510	3.778	0.00	0.25
34.391	2.130	0.505	3.778	0.00	0.25
34.463	2.135	0.505	3.778	0.00	0.25
34.550	2.120	0.501	3.778	0.00	4.56
34.623	2.130	0.510	3.778	0.00	4.56
34.696	2.135	0.501	3.778	0.00	4.56
34.768	2.130	0.510	3.778	0.00	4.56
34.841	2.130	0.505	3.778	0.00	4.56
34.923	2.135	0.505	3.774	0.00	4.56
34.996	2.135	0.505	3.778	0.00	4.56
35.068	2.130	0.501	3.774	0.00	4.56
35.141	2.135	0.505	3.778	0.00	4.56
35.214	2.140	0.505	3.778	0.00	4.56
35.287	2.135	0.501	3.778	0.00	4.56
35.359	2.130	0.505	3.774	0.00	4.56
35.432	2.135	0.505	3.778	0.00	4.56
35.505	2.135	0.510	3.778	0.00	4.56
35.577	2.135	0.505	3.774	0.00	4.56
35.650	2.130	0.496	3.778	0.00	4.56
35.723	2.135	0.505	3.778	0.00	6.62
35.795	2.135	0.505	3.778	0.00	6.62
35.868	2.135	0.505	3.778	0.00	6.62
35.944	2.135	0.501	3.778	0.00	6.62
36.017	2.135	0.501	3.774	0.00	6.62
36.089	2.135	0.501	3.774	0.00	6.62
36.162	2.135	0.510	3.778	0.00	6.62
36.235	2.135	0.501	3.778	0.00	6.62
36.307	2.135	0.501	3.774	0.00	6.62
36.380	2.135	0.496	3.774	0.00	6.62
36.453	2.135	0.501	3.774	0.00	6.62
36.526	2.135	0.501	3.778	0.00	6.62
36.598	2.130	0.501	3.778	0.00	6.62
36.671	2.130	0.501	3.778	0.00	6.62
36.743	2.130	0.491	3.778	0.00	6.62
36.815	2.135	0.501	3.778	0.00	6.62
36.888	2.135	0.501	3.778	0.00	6.62
36.961	2.135	0.505	3.778	0.00	6.62
37.037	2.130	0.501	3.778	0.00	6.62
37.109	2.135	0.501	3.778	0.00	6.62
37.182	2.135	0.510	3.778	0.00	6.62
37.255	2.130	0.505	3.778	0.00	6.62
37.327	2.130	0.510	3.778	0.00	6.62
37.400	2.135	0.501	3.778	0.00	6.62
37.473	2.135	0.505	3.774	0.00	6.62
37.562	2.130	0.501	3.778	0.00	6.62
37.635	2.135	0.505	3.778	0.00	6.62
37.707	2.135	0.501	3.774	0.00	0.00
37.779	2.130	0.501	3.778	0.00	0.00
37.852	2.144	0.501	3.778	0.00	0.00
37.924	2.135	0.491	3.778	0.00	0.00
37.997	2.135	0.491	3.774	0.00	0.00
38.073	2.135	0.505	3.778	0.00	0.00
38.146	2.135	0.496	3.778	0.00	0.00
38.218	2.135	0.491	3.778	0.00	0.00
38.291	2.135	0.501	3.778	0.00	0.00
38.364	2.135	0.510	3.778	0.00	0.00
38.436	2.135	0.501	3.778	0.00	0.00
38.509	2.135	0.496	3.778	0.00	0.00
38.581	2.135	0.501	3.774	0.00	0.00
38.653	2.135	0.501	3.774	0.00	0.00
38.726	2.135	0.486	3.774	0.00	0.00
38.799	2.135	0.491	3.778	0.00	0.00
38.872	2.135	0.510	3.778	0.00	0.00
38.944	2.130	0.496	3.774	0.00	0.00
39.017	2.135	0.496	3.778	0.00	0.00
39.093	2.135	0.496	3.774	0.00	0.00
39.165	2.135	0.510	3.778	0.00	0.00
39.238	2.135	0.505	3.778	0.00	0.00
39.311	2.135	0.501	3.778	0.00	0.00
39.383	2.135	0.505	3.778	0.00	0.00
39.455	2.135	0.501	3.778	0.00	0.00
39.528	2.135	0.505	3.774	0.00	0.00
39.601	2.135	0.501	3.778	0.00	0.00
39.673	2.135	0.510	3.778	0.00	0.00
39.746	2.130	0.505	3.778	0.00	0.00
39.819	2.135	0.496	3.778	0.00	0.00
39.891	2.135	0.505	3.778	0.00	0.00
39.964	2.135	0.491	3.778	0.00	0.00
40.037	2.130	0.496	3.778	0.00	0.00
40.113	2.135	0.501	3.774	0.00	0.00
40.184	2.135	0.510	3.778	0.00	0.00
40.257	2.135	0.491	3.774	0.00	0.00
40.330	2.135	0.501	3.778	0.00	0.00
40.402	2.135	0.496	3.774	0.00	0.00
40.475	2.135	0.505	3.774	0.00	0.00
40.548	2.135	0.496	3.778	0.00	0.00
40.635	2.130	0.505	3.774	0.00	0.00
40.708	2.135	0.505	3.774	0.00	0.00
40.780	2.135	0.505	3.778	0.00	0.00
40.853	2.135	0.505	3.778	0.00	0.00
40.926	2.135	0.496	3.778	0.00	0.00
40.998	2.135	0.496	3.778	0.00	0.00
41.070	2.135	0.510	3.774	0.00	0.00
41.147	2.135	0.505	3.778	0.00	0.00
41.219	2.135	0.491	3.778	0.00	0.00
41.291	2.135	0.496	3.778	0.00	0.00
41.364	2.135	0.505	3.778	0.00	0.00
41.437	2.135	0.515	3.778	0.00	0.00
41.509	2.135	0.501	3.778	0.00	0.00
41.582	2.135	0.505	3.778	0.00	0.00
41.655	2.135	0.505	3.778	0.00	0.00
41.728	2.130	0.496	3.774	0.00	0.00
41.799	2.135	0.501	3.778	0.00	0.00
41.872	2.135	0.501	3.778	0.00	0.00
41.945	2.135	0.501	3.778	0.00	0.00
42.017	2.135	0.496	3.778	0.00	0.00
42.090	2.135	0.496	3.778	0.00	0.00
42.163	2.135	0.496	3.778	0.00	0.00
42.238	2.130	0.501	3.778	0.00	0.00
42.311	2.135	0.496	3.778	0.00	0.00
42.384	2.135	0.505	3.774	0.00	0.00
42.456	2.135	0.496	3.778	0.00	0.00
42.528	2.135	0.505	3.778	0.00	0.00
42.601	2.135	0.496	3.778	0.00	0.00
42.674	2.135	0.510	3.774	0.00	0.00
42.746	2.135	0.501	3.778	0.00	0.00
42.819	2.135	0.501	3.778	0.00	0.00
42.892	2.135	0.501	3.778	0.00	0.00
42.964	2.135	0.501	3.778	0.00	0.00
43.036	2.135	0.510	3.778	0.00	0.00
43.109	2.135	0.496	3.778	0.00	0.00
43.182	2.135	0.496	3.778	0.00	0.00
43.257	2.135	0.501	3.774	0.00	0.00
43.330	2.135	0.501	3.778	0.00	0.00
43.403	2.135	0.505	3.774	0.00	0.00
43.475	2.135	0.496	3.774	0.00	0.00
43.547	2.135	0.505	3.774	0.00	0.00
43.636	2.135	0.501	3.778	0.00	0.00
43.709	2.135	0.501	3.778	0.00	0.00
43.782	2.135	0.505	3.778	0.00	0.00
43.853	2.135	0.505	3.774	0.00	0.00
43.926	2.135	0.496	3.778	0.00	0.00
43.999	2.135	0.505	3.778	0.00	0.00
44.071	2.135	0.505	3.774	0.00	0.00
44.144	2.135	0.496	3.778	0.00	0.00
44.217	2.135	0.501	3.778	0.00	0.00
44.293	2.135	0.505	3.774	0.00	0.00
44.365	2.135	0.501	3.783	0.00	0.00
44.437	2.135	0.491	3.778	0.00	0.00
44.510	2.135	0.510	3.778	0.00	0.00
44.582	2.135	0.501	3.778	0.00	0.00
44.655	2.135	0.505	3.778	0.00	0.00
44.728	2.135	0.505	3.778	0.00	0.00
44.801	2.135	0.505	3.774	0.00	0.00
44.873	2.135	0.501	3.778	0.00	0.00
44.945	2.135	0.501	3.774	0.00	0.00
45.018	2.135	0.496	3.778	0.00	0.00
45.090	2.135	0.505	3.778	0.00	0.00
45.163	2.135	0.501	3.778	0.00	0.00
45.236	2.135	0.505	3.778	0.00	0.00
45.312	2.135	0.505	3.778	0.00	0.00
45.384	2.135	0.501	3.778	0.00	0.00
45.456	2.135	0.501	3.778	0.00	0.00
45.529	2.135	0.491	3.778	0.00	0.00
45.601	2.135	0.505	3.778	0.00	0.00
45.674	2.135	0.510	3.778	0.00	0.00
45.747	2.135	0.501	3.778	0.00	0.00
45.819	2.135	0.501	3.778	0.00	0.00
45.891	2.135	0.501	3.778	0.00	0.00
45.964	2.135	0.505	3.778	0.00	0.00
46.036	2.135	0.501	3.778	0.00	0.00
46.109	2.135	0.505	3.778	0.00	0.00
