tijd	koppel	stroom	spanning	kadans	snelheid
5.540	2.247	0.501	3.788	30.49	6.63
5.613	2.213	0.496	3.783	30.49	6.63
5.689	2.125	0.520	3.818	30.49	6.63
5.762	1.973	0.658	3.882	34.56	6.63
5.834	1.776	0.859	3.523	34.56	6.63
5.907	1.462	1.021	3.808	35.89	6.63
5.979	1.251	0.967	3.558	35.89	6.63
6.051	1.075	1.124	3.518	35.89	8.48
6.124	1.134	0.805	3.631	37.31	8.48
6.197	1.340	0.761	3.607	37.31	8.48
6.269	1.570	0.702	3.798	37.31	8.48
6.342	1.762	0.682	3.813	40.54	8.48
6.414	1.958	0.721	3.533	40.54	8.48
6.487	2.017	0.667	3.567	42.86	8.48
6.559	2.061	0.633	3.612	42.86	8.48
6.632	2.071	0.564	3.582	46.58	8.48
6.708	2.051	0.643	3.818	46.58	11.10
6.780	2.100	0.599	3.788	46.58	11.10
6.853	2.135	0.550	3.828	46.58	11.10
6.926	2.193	0.530	3.582	46.58	11.10
6.999	2.218	0.545	3.847	49.02	11.10
7.086	2.066	0.525	3.798	53.19	11.10
7.158	1.781	0.535	3.602	53.19	11.10
7.231	1.364	0.535	3.553	52.82	11.10
7.304	1.173	0.535	3.646	52.82	13.13
7.376	1.242	0.530	3.651	51.37	13.13
7.449	1.335	0.520	3.842	51.37	13.13
7.522	1.521	0.525	3.612	52.82	13.13
7.593	1.884	0.535	3.803	52.82	13.13
7.666	2.090	0.525	3.847	56.39	13.13
7.742	2.076	0.530	3.886	56.39	13.13
7.815	2.095	0.525	3.641	58.59	13.13
7.887	2.130	0.535	3.744	58.59	14.34
7.960	2.169	0.525	3.621	57.69	14.34
8.033	2.193	0.520	3.842	57.69	14.34
8.105	2.213	0.525	3.710	57.69	14.34
8.178	2.032	0.530	3.886	59.52	14.34
8.251	1.717	0.525	3.842	59.52	14.34
8.323	1.423	0.515	3.823	60.48	14.34
8.395	1.335	0.525	3.808	60.48	15.27
8.468	1.453	0.515	3.651	59.52	15.27
8.541	1.673	0.530	3.921	60.98	15.27
8.613	1.982	0.530	3.882	60.98	15.27
8.689	2.120	0.530	3.626	63.56	15.27
8.762	2.066	0.530	3.813	63.56	15.27
8.835	2.086	0.525	3.926	63.56	16.06
8.907	2.140	0.530	3.489	63.56	16.06
8.980	2.179	0.515	3.798	63.56	16.06
9.052	2.203	0.530	3.901	64.66	16.06
9.124	2.061	0.525	3.602	65.22	16.06
9.197	1.737	0.525	3.886	65.22	16.06
9.270	1.384	0.520	3.823	66.37	16.06
9.342	1.295	0.525	3.803	66.96	16.90
9.415	1.506	0.510	3.572	66.96	16.90
9.488	1.840	0.510	3.832	65.79	16.90
9.561	2.071	0.525	3.626	65.79	16.90
9.633	2.110	0.520	3.842	66.96	16.90
9.709	2.081	0.525	3.793	68.81	16.90
9.781	2.115	0.530	3.818	68.81	17.43
9.853	2.169	0.525	3.577	67.57	17.43
9.926	2.174	0.520	3.842	68.81	17.43
9.999	2.110	0.530	3.778	68.81	17.43
10.072	1.771	0.535	3.847	68.81	17.43
10.144	1.492	0.525	3.798	70.09	17.43
10.217	1.472	0.515	3.842	70.09	17.88
10.290	1.570	0.510	3.818	70.75	17.88
10.362	1.875	0.530	3.867	69.44	17.88
10.435	2.090	0.530	3.793	69.44	17.88
10.507	2.115	0.530	3.862	69.44	17.88
10.579	2.095	0.525	3.793	71.43	17.88
10.652	2.140	0.505	3.803	72.12	18.21
10.728	2.154	0.525	3.769	72.12	18.21
10.807	2.184	0.530	3.621	72.82	18.21
10.880	2.022	0.540	3.783	71.43	18.21
10.952	1.673	0.525	3.837	71.43	18.21
11.025	1.418	0.510	3.567	71.43	18.60
11.098	1.487	0.525	3.793	72.82	18.60
11.170	1.742	0.520	3.543	73.53	18.60
11.242	2.036	0.520	3.847	73.53	18.60
11.315	2.149	0.520	3.828	72.82	18.60
11.387	2.100	0.515	3.489	73.53	18.60
11.460	2.174	0.505	3.823	73.53	18.88
11.533	2.218	0.515	3.813	73.53	18.88
11.606	2.179	0.515	3.818	75.76	18.88
11.681	2.081	0.525	3.847	75.00	18.88
11.754	1.771	0.520	3.823	75.00	18.88
11.827	1.541	0.520	3.543	74.26	19.44
11.899	1.556	0.530	3.788	75.00	19.44
11.972	1.801	0.525	3.793	75.76	19.44
12.044	2.051	0.525	3.793	75.76	19.44
12.116	2.174	0.510	3.626	75.00	19.44
12.189	2.144	0.515	3.798	77.32	19.44
12.262	2.154	0.510	3.818	77.32	19.59
12.335	2.184	0.510	3.818	75.76	19.59
12.407	2.189	0.515	3.803	76.53	19.59
12.480	2.090	0.525	3.823	75.00	19.59
12.553	1.821	0.515	3.823	75.00	19.59
12.625	1.600	0.525	4.034	75.76	19.64
12.701	1.673	0.525	3.798	78.12	19.64
12.773	1.894	0.520	3.803	77.32	19.64
12.854	2.115	0.525	3.788	76.53	19.64
12.926	2.159	0.515	3.867	76.53	19.64
12.999	2.149	0.515	3.852	77.32	19.94
13.072	2.208	0.520	3.774	76.53	19.94
13.145	2.193	0.515	3.808	78.95	19.94
13.217	2.149	0.520	3.533	78.95	19.94
13.290	1.987	0.515	3.543	77.32	19.94
13.362	1.752	0.520	3.793	76.53	19.94
13.434	1.688	0.510	3.798	79.79	20.10
13.507	1.791	0.520	3.823	79.79	20.10
13.580	1.997	0.520	3.842	78.95	20.10
13.656	2.174	0.515	3.563	78.12	20.10
13.728	2.179	0.510	3.872	78.95	20.10
13.801	2.149	0.510	3.533	78.95	20.36
13.874	2.228	0.515	3.808	78.12	20.36
13.946	2.179	0.520	3.828	78.12	20.36
14.019	2.095	0.515	3.798	76.53	20.36
14.091	1.875	0.525	3.852	76.53	20.36
14.163	1.708	0.515	3.798	76.53	20.05
14.236	1.757	0.515	3.602	79.79	20.05
14.309	1.919	0.510	3.798	79.79	20.05
14.382	2.051	0.510	3.798	79.79	20.05
14.454	2.164	0.525	3.823	78.12	20.05
14.527	2.120	0.515	3.774	78.12	20.42
14.600	2.179	0.515	3.769	79.79	20.42
14.675	2.198	0.520	3.828	78.95	20.42
14.748	2.140	0.510	3.788	78.95	20.42
14.820	2.036	0.515	3.823	78.95	20.42
14.893	1.806	0.525	3.793	78.12	20.42
14.965	1.732	0.515	3.592	80.65	20.52
15.038	1.825	0.510	3.759	80.65	20.52
15.111	2.007	0.515	3.901	79.79	20.52
15.183	2.144	0.515	3.828	78.95	20.52
15.256	2.164	0.515	3.749	79.79	20.52
15.328	2.193	0.530	3.798	79.79	20.47
15.400	2.223	0.520	3.837	78.95	20.47
15.473	2.189	0.525	3.656	78.95	20.47
15.546	2.095	0.515	3.877	78.95	20.47
15.622	1.879	0.510	3.499	78.12	20.47
15.694	1.693	0.510	3.793	78.12	20.47
15.767	1.776	0.505	3.862	80.65	20.47
15.840	1.948	0.515	3.764	80.65	20.47
15.912	2.086	0.525	3.808	78.12	20.47
15.984	2.164	0.520	3.582	78.12	20.47
16.057	2.164	0.515	3.867	78.12	20.42
16.130	2.198	0.515	3.798	78.95	20.42
16.202	2.174	0.515	3.744	78.95	20.42
16.275	2.140	0.515	3.793	78.95	20.42
16.348	1.997	0.525	3.563	78.95	20.42
16.420	1.757	0.525	3.857	77.32	20.42
16.493	1.664	0.515	3.793	80.65	20.42
16.565	1.821	0.525	3.518	80.65	20.42
16.642	2.027	0.520	3.808	79.79	20.42
16.713	2.169	0.520	3.548	79.79	20.42
16.786	2.164	0.520	3.489	79.79	20.42
16.859	2.174	0.520	3.631	82.42	20.69
16.931	2.218	0.510	3.769	82.42	20.69
17.004	2.164	0.515	3.847	83.33	20.69
17.077	1.997	0.525	3.769	80.65	20.69
17.149	1.678	0.510	3.798	77.32	20.69
17.221	1.521	0.545	3.774	77.32	20.80
17.294	1.683	0.525	3.798	77.32	20.80
17.367	1.953	0.515	3.778	75.76	20.80
17.439	2.144	0.515	3.788	76.53	20.80
17.512	2.169	0.525	3.877	76.53	20.80
17.588	2.164	0.520	3.803	79.79	20.05
17.660	2.228	0.515	3.832	78.12	20.05
17.733	2.198	0.515	3.538	78.12	20.05
17.805	2.125	0.520	3.769	78.12	20.05
17.878	1.919	0.525	3.793	75.76	20.05
17.950	1.781	0.520	3.808	78.12	20.10
18.023	1.698	0.520	3.788	79.79	20.10
18.096	1.850	0.520	3.803	78.95	20.10
18.167	2.056	0.520	3.837	78.95	20.10
18.240	2.174	0.515	3.798	78.95	20.10
18.313	2.198	0.515	3.852	81.52	20.10
18.385	2.203	0.520	3.774	80.65	20.63
18.458	2.189	0.515	3.798	80.65	20.63
18.531	2.149	0.515	3.891	79.79	20.63
18.607	2.027	0.520	3.744	76.53	20.63
18.695	1.875	0.525	3.558	78.12	20.63
18.767	1.781	0.515	3.808	81.52	20.36
18.840	1.875	0.520	3.852	81.52	20.36
18.913	2.056	0.515	3.514	83.33	20.36
18.984	2.179	0.530	3.847	81.52	20.36
19.057	2.233	0.520	3.469	81.52	20.36
19.130	2.238	0.520	3.607	84.27	21.31
19.203	2.297	0.525	3.793	89.29	21.31
19.275	2.189	0.530	3.813	89.29	21.31
19.348	1.879	0.520	3.798	85.23	21.31
19.420	1.806	0.520	3.558	81.52	21.92
19.492	1.732	0.515	3.823	81.52	21.92
19.568	1.835	0.515	3.602	79.79	21.92
19.641	2.032	0.525	3.828	79.79	21.92
19.714	2.144	0.520	3.764	77.32	21.92
19.786	2.193	0.515	3.847	82.42	21.92
19.859	2.390	0.520	3.783	87.21	20.85
19.931	2.262	0.515	3.729	84.27	20.85
20.003	2.159	0.505	3.847	84.27	20.85
20.076	2.046	0.510	3.739	78.95	20.85
20.149	1.767	0.520	3.818	80.65	20.85
20.221	1.683	0.520	3.832	83.33	21.25
20.294	1.845	0.510	3.749	83.33	21.25
20.367	2.027	0.525	3.793	81.52	21.25
20.439	2.154	0.525	3.474	81.52	21.25
20.511	2.144	0.510	3.509	83.33	21.25
20.587	2.169	0.510	3.803	84.27	21.31
20.660	2.164	0.515	3.778	83.33	21.31
20.732	2.135	0.505	3.832	83.33	21.31
20.805	2.022	0.525	3.862	81.52	21.31
20.877	1.781	0.525	3.788	81.52	21.31
20.950	1.732	0.525	3.803	83.33	21.37
21.022	1.835	0.520	3.783	83.33	21.37
21.095	2.046	0.520	3.852	82.42	21.37
21.168	2.154	0.520	3.518	79.79	21.37
21.239	2.159	0.505	3.798	81.52	21.37
21.312	2.154	0.525	3.813	81.52	21.02
21.385	2.193	0.525	3.793	81.52	21.02
21.457	2.149	0.515	3.548	84.27	21.02
21.533	2.027	0.510	3.793	81.52	21.02
21.606	1.811	0.515	3.774	81.52	21.02
21.679	1.747	0.515	3.837	83.33	21.43
21.750	1.796	0.515	3.788	83.33	21.43
21.823	2.027	0.515	3.793	82.42	21.43
21.896	2.247	0.520	3.793	82.42	21.43
21.968	2.218	0.520	3.631	84.27	21.43
22.041	2.203	0.520	3.832	85.23	21.49
22.113	2.228	0.525	3.798	84.27	21.49
22.185	2.154	0.520	3.832	84.27	21.49
22.258	2.017	0.530	3.661	82.42	21.49
22.331	1.806	0.520	3.788	82.42	21.49
22.404	1.683	0.525	3.803	83.33	21.55
22.475	1.840	0.525	3.793	83.33	21.55
22.551	2.036	0.520	3.798	80.65	21.55
22.624	2.184	0.525	3.852	81.52	21.55
22.696	2.184	0.525	3.788	84.27	21.31
22.769	2.203	0.525	3.857	83.33	21.31
22.842	2.228	0.520	3.788	82.42	21.31
22.915	2.149	0.520	3.808	82.42	21.31
22.992	1.948	0.510	3.847	83.33	21.31
23.065	1.693	0.515	3.788	83.33	21.55
23.138	1.654	0.510	3.823	84.27	21.55
23.211	1.860	0.510	3.783	83.33	21.55
23.283	2.066	0.525	3.788	83.33	21.55
23.355	2.159	0.515	3.808	83.33	21.55
23.428	2.144	0.520	3.793	84.27	21.61
23.503	2.213	0.501	3.803	84.27	21.61
23.576	2.198	0.510	3.798	84.27	21.61
23.649	2.130	0.525	3.783	84.27	21.61
23.721	1.899	0.525	3.592	84.27	21.61
23.793	1.654	0.515	3.798	82.42	21.79
23.866	1.786	0.510	3.572	85.23	21.79
23.939	2.012	0.515	3.518	87.21	21.79
24.011	2.130	0.515	3.828	87.21	21.79
24.084	2.179	0.515	3.798	85.23	21.79
24.156	2.149	0.515	3.793	85.23	22.17
24.228	2.218	0.501	3.798	84.27	22.17
24.301	2.164	0.520	3.577	84.27	22.17
24.374	2.095	0.515	3.754	85.23	22.17
24.446	1.909	0.510	3.798	83.33	22.17
24.538	1.762	0.510	3.582	86.21	21.85
24.610	1.870	0.520	3.818	86.21	21.85
24.683	2.051	0.510	3.754	85.23	21.85
24.755	2.203	0.520	3.823	84.27	21.85
24.827	2.169	0.515	3.607	85.23	22.10
24.900	2.267	0.505	3.788	87.21	22.10
24.973	2.189	0.505	3.788	85.23	22.10
25.046	2.135	0.510	3.597	85.23	22.10
25.118	2.041	0.510	3.832	84.27	22.10
25.190	1.821	0.515	3.798	84.27	22.04
25.263	1.747	0.520	3.818	86.21	22.04
25.335	1.919	0.510	3.837	85.23	22.04
25.408	2.071	0.520	3.813	85.23	22.04
25.484	2.174	0.510	3.847	85.23	22.04
25.556	2.198	0.515	3.798	85.23	22.04
25.628	2.257	0.510	3.808	86.21	22.04
25.701	2.208	0.505	3.788	86.21	22.04
25.774	2.115	0.520	3.877	84.27	22.04
25.846	1.992	0.515	3.828	84.27	22.04
25.919	1.786	0.515	3.808	82.42	22.04
25.991	1.806	0.520	3.582	86.21	22.04
26.063	1.987	0.515	3.592	86.21	22.04
26.136	2.140	0.510	3.808	85.23	22.04
26.209	2.223	0.515	3.813	84.27	22.04
26.281	2.238	0.501	3.744	84.27	22.04
26.353	2.213	0.510	3.832	85.23	22.04
26.429	2.184	0.501	3.582	85.23	22.04
26.502	2.071	0.515	3.857	86.21	22.04
26.574	1.683	0.510	3.808	86.21	22.04
26.647	1.776	0.520	3.857	85.23	22.10
26.719	1.850	0.505	3.798	85.23	22.10
26.791	2.027	0.525	3.818	83.33	22.10
26.864	2.154	0.515	3.798	83.33	22.10
26.937	2.159	0.515	3.867	85.23	22.10
27.010	2.159	0.515	3.862	85.23	21.79
27.081	2.179	0.515	3.828	85.23	21.79
27.154	2.130	0.510	3.803	85.23	21.79
27.227	2.032	0.515	3.783	85.23	21.79
27.299	1.850	0.525	3.788	84.27	22.04
27.371	1.776	0.515	3.828	86.21	22.04
27.447	1.933	0.510	3.852	85.23	22.04
27.520	2.071	0.515	3.793	85.23	22.04
27.592	2.164	0.520	3.788	84.27	22.04
27.665	2.154	0.515	3.852	83.33	21.92
27.738	2.228	0.510	3.793	86.21	21.92
27.809	2.189	0.515	3.778	84.27	21.92
27.882	2.120	0.515	3.837	85.23	21.92
27.955	1.997	0.505	3.759	85.23	21.92
28.027	1.673	0.530	3.793	80.65	21.73
28.099	1.806	0.525	3.788	84.27	21.73
28.172	1.992	0.505	3.798	86.21	21.73
28.244	2.120	0.515	3.842	87.21	21.73
28.317	2.238	0.515	3.808	87.21	21.73
28.393	2.174	0.520	3.607	82.42	21.92
28.465	2.233	0.510	3.818	83.33	21.92
28.537	2.208	0.515	3.852	83.33	21.92
28.610	2.095	0.515	3.631	82.42	21.92
28.683	1.914	0.520	3.808	82.42	21.92
28.755	1.649	0.520	3.823	80.65	21.31
28.827	1.727	0.515	3.803	85.23	21.31
28.901	2.007	0.515	3.813	84.27	21.31
28.974	2.164	0.525	3.832	83.33	21.31
29.046	2.184	0.520	3.769	83.33	21.31
29.118	2.061	0.520	3.803	83.33	21.73
29.191	1.899	0.515	3.798	39.06	21.73
29.263	1.919	0.520	3.759	39.06	21.73
29.336	1.997	0.520	3.803	39.06	21.73
29.412	2.036	0.525	3.837	39.06	21.73
29.484	2.066	0.505	3.778	39.06	21.08
29.556	2.061	0.505	3.774	39.06	21.08
29.629	2.017	0.505	3.774	39.06	21.08
29.702	1.987	0.505	3.778	0.00	21.08
29.773	1.982	0.501	3.778	13.37	21.08
29.846	2.017	0.505	3.778	13.37	21.08
29.919	2.041	0.496	3.778	13.37	21.08
29.991	2.061	0.501	3.778	13.37	21.08
30.063	2.061	0.501	3.783	13.37	21.08
30.136	2.022	0.496	3.778	13.37	21.08
30.209	2.022	0.510	3.778	0.00	20.58
30.281	2.027	0.505	3.778	0.00	20.58
30.372	2.056	0.501	3.783	0.00	20.58
30.445	2.056	0.501	3.778	0.00	20.58
30.517	2.041	0.491	3.778	0.00	20.58
30.589	2.032	0.505	3.783	0.00	19.89
30.661	2.046	0.501	3.778	0.00	19.89
30.734	2.007	0.501	3.778	0.00	19.89
30.807	2.027	0.510	3.783	0.00	19.89
30.878	2.056	0.505	3.778	0.00	19.89
30.951	2.036	0.501	3.778	0.00	19.89
31.024	2.032	0.505	3.783	0.00	19.74
31.095	2.027	0.510	3.783	0.00	19.74
31.168	2.027	0.520	3.783	0.00	19.74
31.241	2.012	0.501	3.783	0.00	19.74
31.312	2.002	0.510	3.778	0.00	19.74
31.388	1.997	0.505	3.783	0.00	19.54
31.461	1.987	0.505	3.778	4.41	19.54
31.533	1.982	0.510	3.783	4.41	19.54
31.605	1.963	0.510	3.783	4.41	19.54
31.678	1.953	0.501	3.778	4.41	19.54
31.751	1.973	0.505	3.783	4.41	19.54
31.822	1.963	0.505	3.783	4.41	19.06
31.895	1.958	0.491	3.783	4.41	19.06
31.968	1.978	0.505	3.783	0.00	19.06
32.039	1.997	0.515	3.783	0.00	19.06
32.112	2.086	0.501	3.783	0.00	19.06
32.185	2.179	0.491	3.783	10.47	19.06
32.257	2.198	0.501	3.783	70.09	19.06
32.329	2.238	0.505	3.783	70.09	19.06
32.405	2.272	0.510	3.783	73.53	19.06
32.478	2.213	0.496	3.783	72.12	19.06
32.550	2.081	0.505	3.778	74.26	19.06
32.622	1.850	0.496	3.783	74.26	18.83
32.695	1.683	0.505	3.774	73.53	18.83
32.768	1.570	0.515	3.798	73.53	18.83
32.840	1.732	0.510	3.803	73.53	18.83
32.912	2.022	0.510	3.813	74.26	18.83
32.985	2.135	0.525	3.808	75.00	18.83
33.057	2.110	0.525	3.798	77.32	19.39
33.130	2.140	0.520	3.778	77.32	19.39
33.202	2.159	0.520	3.798	75.76	19.39
33.274	2.193	0.510	3.793	77.32	19.39
33.347	2.036	0.515	3.793	77.32	19.39
33.423	1.580	0.520	3.842	77.32	19.89
33.496	1.330	0.520	3.597	78.95	19.89
33.567	1.320	0.520	3.793	78.12	19.89
33.640	1.786	0.515	3.906	78.12	19.89
33.713	2.066	0.525	3.754	78.12	19.89
33.784	2.115	0.520	3.842	78.12	20.26
33.857	2.144	0.510	3.847	79.79	20.26
33.930	2.257	0.510	3.828	78.12	20.26
34.002	2.208	0.515	3.803	78.12	20.26
34.074	2.164	0.515	3.783	78.12	20.26
34.147	1.982	0.530	3.837	78.12	20.26
34.220	1.565	0.530	3.793	78.95	20.31
34.292	1.462	0.525	3.798	79.79	20.31
34.367	1.654	0.515	3.828	79.79	20.31
34.440	1.968	0.515	3.847	79.79	20.31
34.512	2.159	0.525	3.793	78.95	20.31
34.584	2.130	0.515	3.837	80.65	20.58
34.657	2.179	0.515	3.769	80.65	20.58
34.729	2.223	0.515	3.587	81.52	20.58
34.801	2.169	0.515	3.612	80.65	20.58
34.874	2.076	0.505	3.567	80.65	20.58
34.947	1.830	0.520	3.808	79.79	20.91
35.018	1.713	0.520	3.808	79.79	20.91
35.097	1.786	0.520	3.798	82.42	20.91
35.170	1.997	0.530	3.774	80.65	20.91
35.241	2.130	0.510	3.793	80.65	20.91
35.329	2.144	0.520	3.798	81.52	21.02
35.400	2.174	0.510	3.798	81.52	21.02
35.473	2.218	0.525	3.764	81.52	21.02
35.546	2.189	0.510	3.788	80.65	21.02
35.618	2.090	0.510	3.793	80.65	21.02
35.690	1.855	0.515	3.803	79.79	20.85
35.763	1.664	0.520	3.793	79.79	20.85
35.835	1.742	0.515	3.612	82.42	20.85
35.922	2.012	0.515	3.832	80.65	20.85
35.995	2.154	0.510	3.543	77.32	20.85
36.067	2.135	0.515	3.793	77.32	20.91
36.140	2.051	0.515	3.803	77.32	20.91
36.212	1.914	0.525	3.828	35.55	20.91
36.285	1.914	0.520	3.857	35.55	20.91
36.361	1.987	0.510	3.793	35.55	20.91
36.432	2.027	0.525	3.783	35.55	20.69
36.505	2.051	0.505	3.774	35.55	20.69
36.578	2.061	0.510	3.778	35.55	20.69
36.651	2.027	0.501	3.778	35.55	20.69
36.723	1.973	0.496	3.778	0.00	20.69
36.796	1.963	0.510	3.778	0.00	20.20
36.869	2.066	0.505	3.778	0.00	20.20
36.941	2.179	0.501	3.778	10.58	20.20
37.014	2.130	0.505	3.778	79.79	20.20
37.087	2.228	0.510	3.778	83.33	20.20
37.159	2.189	0.505	3.778	83.33	20.20
37.232	2.174	0.510	3.783	75.76	19.79
37.304	2.066	0.505	3.778	76.53	19.79
37.374	1.791	0.510	3.783	76.53	19.79
37.447	1.644	0.505	3.783	76.53	19.79
37.520	1.693	0.515	3.788	77.32	19.79
37.593	1.933	0.510	3.778	77.32	19.89
37.665	2.095	0.510	3.813	77.32	19.89
37.738	2.149	0.510	3.793	77.32	19.89
37.811	2.144	0.520	3.931	78.12	19.89
37.882	2.193	0.515	3.764	78.12	19.89
37.955	2.189	0.515	3.847	78.95	20.15
38.028	2.130	0.520	3.798	78.95	20.15
38.100	1.929	0.515	3.783	78.12	20.15
38.173	1.654	0.530	3.764	78.12	20.15
38.246	1.590	0.520	3.798	79.79	20.15
38.322	1.811	0.520	3.798	78.12	20.36
38.394	2.041	0.525	3.631	78.12	20.36
38.467	2.159	0.520	3.818	78.95	20.36
38.540	2.154	0.520	3.818	80.65	20.36
38.612	2.189	0.515	3.847	79.79	20.36
38.685	2.218	0.515	3.793	79.79	20.36
38.758	2.149	0.525	3.774	80.65	20.63
38.831	2.051	0.520	3.769	80.65	20.63
38.903	1.732	0.525	3.823	78.12	20.63
38.983	1.536	0.515	3.842	81.52	20.63
39.056	1.717	0.515	3.808	81.52	20.63
39.129	2.007	0.515	3.744	81.52	20.85
39.200	2.174	0.525	3.852	82.42	20.85
39.276	2.105	0.515	3.803	82.42	20.85
39.349	2.193	0.515	3.612	80.65	20.85
39.421	2.228	0.520	3.837	80.65	20.85
39.494	2.149	0.520	3.857	83.33	21.20
39.567	2.051	0.515	3.744	83.33	21.20
39.640	1.752	0.515	3.837	83.33	21.20
39.712	1.654	0.515	3.793	85.23	21.20
39.785	1.771	0.515	3.577	85.23	21.20
39.858	2.007	0.520	3.783	83.33	21.79
39.930	2.208	0.520	3.823	85.23	21.79
40.003	2.154	0.515	3.793	86.21	21.79
40.076	2.184	0.515	3.823	85.23	21.79
40.147	2.213	0.515	3.788	85.23	21.98
40.220	2.135	0.520	3.857	85.23	21.98
40.296	1.997	0.510	3.514	83.33	21.98
40.369	1.840	0.510	3.509	83.33	21.98
40.441	1.752	0.520	3.700	85.23	21.98
40.514	1.929	0.520	3.798	85.23	21.92
40.587	2.081	0.520	3.788	85.23	21.92
40.659	2.154	0.525	3.793	85.23	21.92
40.732	2.154	0.520	3.587	85.23	21.92
40.805	2.193	0.515	3.813	85.23	21.92
40.878	2.208	0.520	3.886	83.33	21.85
40.950	2.095	0.510	3.715	86.21	21.85
41.023	1.717	0.515	3.823	86.21	21.85
41.096	1.698	0.520	3.793	86.21	21.85
41.167	1.776	0.515	3.788	88.24	21.85
41.243	1.958	0.510	3.798	86.21	22.49
41.316	2.144	0.510	3.798	89.29	22.49
41.389	2.105	0.515	3.788	87.21	22.49
41.461	2.164	0.520	3.808	90.36	22.49
41.534	2.203	0.515	3.852	90.36	22.49
41.607	2.154	0.515	3.793	84.27	22.62
41.679	2.041	0.515	3.828	85.23	22.62
41.752	1.796	0.515	3.818	86.21	22.62
41.825	1.727	0.525	3.808	86.21	22.62
41.897	1.879	0.515	3.607	86.21	22.29
41.986	2.125	0.515	3.857	87.21	22.29
42.058	2.159	0.510	3.857	87.21	22.29
42.131	2.095	0.520	3.877	86.21	22.29
42.204	2.203	0.525	3.788	86.21	22.29
42.279	2.189	0.515	3.793	89.29	22.42
42.352	2.076	0.515	3.774	88.24	22.42
42.424	1.889	0.510	3.828	86.21	22.42
42.497	1.762	0.520	3.563	88.24	22.42
42.569	1.845	0.520	3.813	88.24	22.42
42.642	2.051	0.515	3.754	87.21	22.68
42.715	2.159	0.515	3.813	87.21	22.68
42.787	2.159	0.515	3.563	89.29	22.68
42.860	2.208	0.510	3.798	88.24	22.68
42.933	2.154	0.525	3.577	88.24	22.75
43.005	2.090	0.510	3.793	87.21	22.75
43.078	1.894	0.520	3.818	87.21	22.75
43.150	1.614	0.510	3.671	86.21	22.75
43.226	1.614	0.525	3.788	89.29	22.75
43.298	1.958	0.520	3.788	88.24	22.82
43.371	2.193	0.510	3.886	89.29	22.82
43.444	2.179	0.520	3.783	89.29	22.82
43.516	2.198	0.510	3.852	88.24	22.82
43.589	2.193	0.515	3.828	88.24	22.82
43.662	2.125	0.515	3.862	90.36	22.95
43.735	1.968	0.510	3.509	88.24	22.95
43.807	1.639	0.515	3.872	88.24	22.95
43.879	1.560	0.515	3.808	90.36	22.95
43.952	1.884	0.520	3.818	90.36	23.16
44.024	2.144	0.515	3.788	90.36	23.16
44.097	2.169	0.501	3.862	88.24	23.16
44.170	2.154	0.520	3.788	88.24	23.16
44.246	2.203	0.515	3.818	89.29	23.16
44.318	2.149	0.520	3.788	91.46	23.16
44.391	2.046	0.520	3.793	89.29	23.16
44.464	1.727	0.515	3.754	89.29	23.16
44.536	1.570	0.510	3.793	91.46	23.16
44.608	1.821	0.510	3.764	90.36	23.37
