tijd	koppel	stroom	spanning	kadans	snelheid
7.200	1.875	0.501	3.769	0.00	14.45
7.273	1.835	0.491	3.774	0.00	14.31
7.346	1.850	0.505	3.774	0.00	14.31
7.418	1.875	0.505	3.774	0.00	14.31
7.491	1.865	0.496	3.769	0.00	14.31
7.564	1.811	0.501	3.774	0.00	14.31
7.640	1.821	0.510	3.774	0.00	14.31
7.712	1.875	0.510	3.774	0.00	14.31
7.784	1.850	0.505	3.774	0.00	14.31
7.857	1.747	0.501	3.774	0.00	13.88
7.929	1.732	0.501	3.774	0.00	13.88
8.002	1.825	0.501	3.774	0.00	13.88
8.075	1.698	0.505	3.778	0.00	13.88
8.147	1.732	0.510	3.778	0.00	13.88
8.219	1.693	0.501	3.774	0.00	13.88
8.292	1.703	0.501	3.774	0.00	13.88
8.365	1.683	0.501	3.778	3.85	13.88
8.437	1.752	0.505	3.778	3.85	13.93
8.510	1.717	0.510	3.774	3.85	13.93
8.583	1.865	0.496	3.778	3.85	13.93
8.655	1.997	0.491	3.778	29.07	13.93
8.731	2.066	0.496	3.774	29.07	13.93
8.804	2.076	0.510	3.778	51.37	13.93
8.877	2.086	0.501	3.778	52.82	13.93
8.957	2.095	0.505	3.778	52.82	13.93
9.030	2.120	0.501	3.778	53.19	13.38
9.103	2.130	0.510	3.778	53.19	13.38
9.176	2.149	0.505	3.778	53.19	13.38
9.248	2.169	0.505	3.886	53.19	13.38
9.321	1.982	0.510	3.592	56.39	13.38
9.393	1.619	0.515	3.837	56.39	13.38
9.465	1.364	0.540	3.705	57.69	13.38
9.538	1.295	0.535	3.886	57.69	14.39
9.611	1.349	0.530	3.862	58.14	14.39
9.683	1.580	0.520	3.828	57.69	14.39
9.754	1.924	0.530	3.882	57.69	14.39
9.827	2.090	0.525	3.832	61.98	14.39
9.900	2.081	0.530	3.793	61.98	14.39
9.972	2.081	0.525	3.832	63.56	14.39
10.045	2.159	0.530	3.587	63.03	15.77
10.117	2.169	0.525	3.867	63.03	15.77
10.190	2.189	0.510	3.577	63.56	15.77
10.262	2.115	0.520	3.960	63.56	15.77
10.335	1.816	0.520	3.582	65.22	15.77
10.407	1.526	0.520	3.803	66.37	15.77
10.480	1.399	0.520	3.553	66.37	16.87
10.553	1.526	0.515	3.828	66.96	16.87
10.626	1.781	0.515	3.621	66.96	16.87
10.701	2.051	0.525	3.587	66.96	16.87
10.775	2.140	0.525	3.788	67.57	16.87
10.847	2.076	0.515	3.617	70.75	16.87
10.919	2.076	0.525	3.582	70.75	17.75
10.992	2.120	0.510	3.818	70.75	17.75
11.065	2.179	0.520	3.788	70.09	17.75
11.138	2.130	0.520	3.803	70.09	17.75
11.210	1.855	0.515	3.857	69.44	17.75
11.283	1.551	0.520	3.754	70.75	17.75
11.356	1.433	0.515	3.793	75.00	18.34
11.428	1.556	0.515	3.867	75.00	18.34
11.501	1.904	0.515	3.685	73.53	18.34
11.574	2.071	0.520	3.847	72.12	18.34
11.646	2.110	0.525	3.563	72.12	18.34
11.722	2.105	0.525	3.872	75.00	19.16
11.795	2.135	0.515	3.803	75.76	19.16
11.868	2.149	0.515	3.837	75.00	19.16
11.940	2.149	0.525	3.793	75.00	19.16
12.038	1.786	0.520	3.778	75.76	19.16
12.110	1.536	0.515	3.823	76.53	19.16
12.183	1.502	0.530	3.788	78.12	19.69
12.256	1.747	0.515	3.823	78.95	19.69
12.328	2.032	0.520	3.852	78.95	19.69
12.401	2.144	0.515	3.818	80.65	19.69
12.474	2.164	0.515	3.774	83.33	19.69
12.547	2.149	0.520	3.808	79.79	20.85
12.619	2.144	0.515	3.813	79.79	20.85
12.695	2.193	0.515	3.813	74.26	20.85
12.768	1.958	0.515	3.847	74.26	20.85
12.840	1.708	0.510	3.813	78.12	20.85
12.913	1.497	0.515	3.621	80.65	19.79
12.986	1.678	0.505	3.793	80.65	19.79
13.059	1.982	0.520	3.832	78.95	19.79
13.131	2.159	0.520	3.783	80.65	19.79
13.204	2.164	0.515	3.793	81.52	19.79
13.277	2.189	0.510	3.803	81.52	20.85
13.349	2.233	0.515	3.592	81.52	20.85
13.422	2.189	0.515	3.788	79.79	20.85
13.495	2.066	0.515	3.828	78.12	20.85
13.568	1.781	0.515	3.857	78.12	20.85
13.640	1.619	0.510	3.808	77.32	20.42
13.716	1.649	0.525	3.798	80.65	20.42
13.789	1.904	0.520	3.837	79.79	20.42
13.861	2.110	0.525	3.823	79.79	20.42
13.934	2.159	0.525	3.823	79.79	20.42
14.007	2.179	0.510	3.705	81.52	20.85
14.080	2.223	0.515	3.842	81.52	20.85
14.152	2.198	0.510	3.798	80.65	20.85
14.224	2.120	0.510	3.823	80.65	20.85
14.297	1.894	0.510	3.769	78.95	20.85
14.369	1.717	0.520	3.793	78.12	20.85
14.442	1.737	0.515	3.808	80.65	20.63
14.515	1.884	0.515	3.862	79.79	20.63
14.587	2.066	0.510	3.813	79.79	20.63
14.663	2.164	0.520	3.842	80.65	20.63
14.736	2.223	0.515	3.489	82.42	20.63
14.809	2.247	0.510	3.803	82.42	20.91
14.881	2.208	0.515	3.798	82.42	20.91
14.954	2.140	0.515	3.788	82.42	20.91
15.027	1.978	0.510	3.803	82.42	20.91
15.115	1.752	0.515	3.778	82.42	21.49
15.187	1.781	0.510	3.823	85.23	21.49
15.259	1.953	0.510	3.793	84.27	21.49
15.332	2.090	0.505	3.533	84.27	21.49
15.405	2.184	0.515	3.818	84.27	21.49
15.477	2.203	0.525	3.852	85.23	21.98
15.550	2.193	0.525	3.764	85.23	21.98
15.626	2.179	0.515	3.597	81.52	21.98
15.698	2.081	0.515	3.828	82.42	21.98
15.771	1.845	0.510	3.788	86.21	21.98
15.844	1.767	0.510	3.793	86.21	21.92
15.917	1.840	0.515	3.778	93.75	21.92
15.989	2.022	0.505	3.769	90.36	21.92
16.062	2.144	0.515	3.828	86.21	21.92
16.135	2.179	0.515	3.783	86.21	21.92
16.207	2.208	0.520	3.828	87.21	22.68
16.280	2.164	0.515	3.793	88.24	22.68
16.353	2.140	0.515	3.818	88.24	22.68
16.425	1.987	0.515	3.783	84.27	22.68
16.498	1.771	0.510	3.788	85.23	22.68
16.571	1.771	0.515	3.769	89.29	22.49
16.647	1.948	0.520	3.793	89.29	22.49
16.719	2.100	0.515	3.823	87.21	22.49
16.792	2.144	0.515	3.813	87.21	22.49
16.865	2.135	0.505	3.877	88.24	22.75
16.937	2.179	0.525	3.783	89.29	22.75
17.010	2.164	0.505	3.607	88.24	22.75
17.083	2.051	0.515	3.842	87.21	22.75
17.155	1.879	0.515	3.793	88.24	22.75
17.227	1.776	0.505	3.774	89.29	22.95
17.300	1.860	0.515	3.621	89.29	22.95
17.373	2.056	0.510	3.803	89.29	22.95
17.445	2.149	0.520	3.788	87.21	22.95
17.518	2.159	0.510	3.788	90.36	22.95
17.594	2.189	0.510	3.769	87.21	22.88
17.667	2.169	0.515	3.803	89.29	22.88
17.739	2.100	0.510	3.832	89.29	22.88
17.818	1.860	0.520	3.788	88.24	22.88
17.891	1.791	0.505	3.842	91.46	23.09
17.964	1.850	0.510	3.739	91.46	23.09
18.035	2.041	0.510	3.563	89.29	23.09
18.139	2.154	0.501	3.798	89.29	23.09
18.217	2.105	0.515	3.832	89.29	23.16
18.297	2.149	0.520	3.778	91.46	23.16
18.376	2.149	0.501	3.813	90.36	23.16
18.455	1.973	0.505	3.783	90.36	23.16
18.534	1.781	0.515	3.813	89.29	23.44
18.613	1.840	0.515	3.837	92.59	23.44
18.695	2.022	0.515	3.778	89.29	23.44
18.774	2.144	0.515	3.558	89.29	23.44
18.853	2.189	0.510	3.803	91.46	23.44
18.926	2.208	0.510	3.769	92.59	23.44
18.998	2.149	0.520	3.818	91.46	23.44
19.070	2.086	0.505	3.798	90.36	23.44
19.143	1.865	0.505	3.808	89.29	23.44
19.216	1.673	0.520	3.533	92.59	23.51
19.289	1.806	0.520	3.798	92.59	23.51
19.361	2.022	0.515	3.783	93.75	23.51
19.434	2.218	0.510	3.793	93.75	23.51
19.507	2.154	0.525	3.798	91.46	23.51
19.579	2.218	0.505	3.509	92.59	23.94
19.655	2.159	0.505	3.469	93.75	23.94
19.728	2.081	0.505	3.882	92.59	23.94
19.801	1.801	0.515	3.528	90.36	23.94
19.873	1.639	0.505	3.744	94.94	24.02
19.945	1.830	0.515	3.783	94.94	24.02
20.018	2.056	0.510	3.788	94.94	24.02
20.090	2.169	0.510	3.749	91.46	24.02
20.163	2.189	0.515	3.788	92.59	24.09
20.236	2.228	0.510	3.862	93.75	24.09
20.308	2.164	0.505	3.793	93.75	24.09
20.381	2.066	0.505	3.788	92.59	24.09
20.454	1.875	0.510	3.823	90.36	24.09
20.527	1.708	0.505	3.788	94.94	24.09
20.598	1.899	0.505	3.572	94.94	24.09
20.674	2.081	0.510	3.818	92.59	24.09
20.747	2.179	0.515	3.793	94.94	24.09
20.819	2.233	0.505	3.783	94.94	24.40
20.892	2.218	0.515	3.828	96.15	24.40
20.965	2.154	0.505	3.778	93.75	24.40
21.038	2.061	0.501	3.783	91.46	24.40
21.110	1.953	0.510	3.783	90.36	24.40
21.183	1.904	0.505	3.803	93.75	24.02
21.270	2.007	0.515	3.808	92.59	24.02
21.343	2.110	0.515	3.788	92.59	24.02
21.415	2.179	0.515	3.803	82.42	24.02
21.488	2.198	0.510	3.808	88.24	24.02
21.561	2.208	0.510	3.788	88.24	24.02
21.637	2.203	0.515	3.832	85.23	24.02
21.709	2.071	0.510	3.783	85.23	24.02
21.782	1.840	0.515	3.778	87.21	24.24
21.855	1.654	0.510	3.778	86.21	24.24
21.927	1.806	0.515	3.783	83.33	24.24
21.999	2.012	0.505	3.793	83.33	24.24
22.072	2.169	0.515	3.783	84.27	24.24
22.145	2.159	0.510	3.813	86.21	24.09
22.217	2.174	0.510	3.783	87.21	24.09
22.290	2.179	0.515	3.749	84.27	24.09
22.363	2.120	0.510	3.818	84.27	24.09
22.435	1.894	0.510	3.813	85.23	24.32
22.508	1.610	0.510	3.823	84.27	24.32
22.581	1.717	0.520	3.788	86.21	24.32
22.657	1.933	0.510	3.832	84.27	24.32
22.728	2.095	0.505	3.808	86.21	24.40
22.801	2.174	0.525	3.769	86.21	24.40
22.874	2.193	0.515	3.808	88.24	24.40
22.946	2.208	0.510	3.808	86.21	24.40
23.019	2.159	0.515	3.803	86.21	24.40
23.092	2.090	0.510	3.818	86.21	24.55
23.164	1.924	0.510	3.818	84.27	24.55
23.237	1.767	0.510	3.778	84.27	24.55
23.310	1.821	0.501	3.783	86.21	24.55
23.383	2.007	0.505	3.778	85.23	24.32
23.454	2.159	0.510	3.808	86.21	24.32
23.527	2.174	0.510	3.788	88.24	24.32
23.603	2.174	0.501	3.783	87.21	24.32
23.675	2.189	0.505	3.729	86.21	24.71
23.748	2.130	0.510	3.798	86.21	24.71
23.821	1.992	0.510	3.793	85.23	24.71
23.894	1.811	0.510	3.808	85.23	24.71
23.966	1.732	0.515	3.774	87.21	24.71
24.039	1.919	0.501	3.793	86.21	24.47
24.111	2.056	0.510	3.832	87.21	24.47
24.183	2.184	0.505	3.842	87.21	24.47
24.272	2.169	0.515	3.818	86.21	24.47
24.345	2.174	0.505	3.788	87.21	24.63
24.417	2.144	0.515	3.832	86.21	24.63
24.489	2.081	0.505	3.818	85.23	24.63
24.562	1.884	0.520	3.783	84.27	24.63
24.638	1.816	0.520	3.783	88.24	24.40
24.711	1.855	0.510	3.778	88.24	24.40
24.783	2.017	0.505	3.729	87.21	24.40
24.856	2.135	0.510	3.788	85.23	24.40
24.929	2.135	0.515	3.788	86.21	24.40
25.001	2.164	0.510	3.813	88.24	24.63
25.073	2.144	0.501	3.813	86.21	24.63
25.146	2.120	0.510	3.818	86.21	24.63
25.219	1.958	0.515	3.759	86.21	24.63
25.291	1.664	0.510	3.813	86.21	24.71
25.364	1.659	0.505	3.823	88.24	24.71
25.437	1.894	0.525	3.798	86.21	24.71
25.509	2.086	0.520	3.778	86.21	24.71
25.585	2.169	0.510	3.778	88.24	24.79
25.658	2.169	0.505	3.778	88.24	24.79
25.731	2.203	0.515	3.793	88.24	24.79
25.802	2.154	0.505	3.759	87.21	24.79
25.875	2.061	0.505	3.808	87.21	24.87
25.948	1.840	0.515	3.808	86.21	24.87
26.020	1.664	0.520	3.793	89.29	24.87
26.093	1.840	0.505	3.823	89.29	24.87
26.166	2.046	0.510	3.778	87.21	24.87
26.238	2.144	0.510	3.778	88.24	25.11
26.310	2.179	0.510	3.783	89.29	25.11
26.383	2.213	0.501	3.695	88.24	25.11
26.456	2.169	0.515	3.808	87.21	25.11
26.528	2.100	0.510	3.778	88.24	24.95
26.604	1.982	0.510	3.793	88.24	24.95
26.677	1.821	0.520	3.818	87.21	24.95
26.749	1.811	0.501	3.783	88.24	24.95
26.822	1.997	0.501	3.793	88.24	25.11
26.895	2.115	0.510	3.803	89.29	25.11
26.967	2.140	0.515	3.783	88.24	25.11
27.039	2.184	0.520	3.808	88.24	25.11
27.112	2.189	0.515	3.808	88.24	25.11
27.185	2.135	0.510	3.538	88.24	25.11
27.257	2.017	0.505	3.783	87.21	25.11
27.344	1.845	0.515	3.803	86.21	25.11
27.417	1.806	0.515	3.783	90.36	25.11
27.490	1.973	0.515	3.734	88.24	25.03
27.566	2.100	0.515	3.788	87.21	25.03
27.638	2.154	0.501	3.793	88.24	25.03
27.711	2.159	0.515	3.783	88.24	25.03
27.784	2.184	0.505	3.783	88.24	25.03
27.856	2.149	0.505	3.553	89.29	25.03
27.928	2.076	0.510	3.788	87.21	25.03
28.001	1.875	0.505	3.720	85.23	25.03
28.073	1.713	0.515	3.788	90.36	24.95
28.146	1.845	0.520	3.778	88.24	24.95
28.219	2.041	0.515	3.818	88.24	24.95
28.292	2.218	0.515	3.793	87.21	24.95
28.364	2.179	0.510	3.489	89.29	25.19
28.436	2.203	0.515	3.832	89.29	25.19
28.509	2.169	0.510	3.602	88.24	25.19
28.584	2.100	0.510	3.764	88.24	25.19
28.657	1.894	0.505	3.783	86.21	25.19
28.730	1.742	0.510	3.818	86.21	25.19
28.803	1.791	0.515	3.818	90.36	25.19
28.875	2.022	0.515	3.813	87.21	25.19
28.948	2.179	0.505	3.808	88.24	25.19
29.020	2.164	0.510	3.813	90.36	25.19
29.093	2.174	0.505	3.788	90.36	25.19
29.166	2.164	0.505	3.778	88.24	25.19
29.239	2.115	0.515	3.783	88.24	25.19
29.312	1.953	0.501	3.803	88.24	25.27
29.383	1.727	0.505	3.523	88.24	25.27
29.456	1.752	0.505	3.803	90.36	25.27
29.532	1.992	0.505	3.803	88.24	25.27
29.604	2.135	0.510	3.818	89.29	25.44
29.683	2.169	0.510	3.744	90.36	25.44
29.756	2.159	0.515	3.715	88.24	25.44
29.828	2.189	0.520	3.798	89.29	25.44
29.900	2.130	0.501	3.798	89.29	25.27
29.973	2.027	0.505	3.778	89.29	25.27
30.046	1.825	0.505	3.778	87.21	25.27
30.118	1.757	0.510	3.793	90.36	25.27
30.191	1.929	0.505	3.793	90.36	25.44
30.263	2.095	0.505	3.774	90.36	25.44
30.352	2.184	0.505	3.798	89.29	25.44
30.424	2.184	0.505	3.783	89.29	25.44
30.496	2.193	0.515	3.788	89.29	25.44
30.572	2.149	0.501	3.798	89.29	25.44
30.645	2.017	0.520	3.783	89.29	25.44
30.717	1.865	0.510	3.832	88.24	25.44
30.790	1.781	0.510	3.783	89.29	25.44
30.863	1.968	0.505	3.783	89.29	25.35
30.936	2.061	0.501	3.803	90.36	25.35
31.007	2.154	0.515	3.729	89.29	25.35
31.080	2.149	0.510	3.778	89.29	25.35
31.153	2.164	0.520	3.783	90.36	25.44
31.225	2.144	0.505	3.783	90.36	25.44
31.298	2.086	0.505	3.808	89.29	25.44
31.371	1.919	0.505	3.793	87.21	25.44
31.442	1.747	0.505	3.788	91.46	25.52
31.518	1.904	0.515	3.788	88.24	25.52
31.591	2.051	0.510	3.788	89.29	25.52
31.664	2.140	0.510	3.778	89.29	25.52
31.736	2.193	0.515	3.764	89.29	25.44
31.809	2.252	0.505	3.754	91.46	25.44
31.881	2.164	0.515	3.808	90.36	25.44
31.953	2.100	0.505	3.793	89.29	25.44
32.026	1.909	0.501	3.744	88.24	25.60
32.099	1.747	0.510	3.798	90.36	25.60
32.172	1.870	0.505	3.788	90.36	25.60
32.244	2.036	0.505	3.793	88.24	25.60
32.316	2.149	0.505	3.778	88.24	25.60
32.389	2.184	0.510	3.788	91.46	25.35
32.461	2.218	0.501	3.823	90.36	25.35
32.537	2.154	0.510	3.798	89.29	25.35
32.610	2.105	0.510	3.813	89.29	25.35
32.683	1.938	0.515	3.778	87.21	25.52
32.754	1.757	0.515	3.778	87.21	25.52
32.827	1.821	0.510	3.793	91.46	25.52
32.900	1.987	0.510	3.778	88.24	25.52
32.972	2.144	0.515	3.783	89.29	25.44
33.045	2.179	0.510	3.734	90.36	25.44
33.117	2.198	0.496	3.528	89.29	25.44
33.189	2.154	0.505	3.636	89.29	25.44
33.262	2.130	0.515	3.577	89.29	25.27
33.335	2.002	0.501	3.813	88.24	25.27
33.422	1.776	0.505	3.778	88.24	25.27
33.498	1.806	0.510	3.823	90.36	25.27
33.570	2.002	0.515	3.783	89.29	25.44
33.643	2.130	0.510	3.788	89.29	25.44
33.716	2.169	0.501	3.813	89.29	25.44
33.788	2.179	0.510	3.783	89.29	25.44
33.860	2.208	0.510	3.754	87.21	25.19
33.933	2.144	0.515	3.818	87.21	25.19
34.006	2.002	0.525	3.798	89.29	25.19
34.078	1.786	0.505	3.764	86.21	25.19
34.151	1.757	0.496	3.793	91.46	25.19
34.223	1.963	0.510	3.803	89.29	25.35
34.295	2.115	0.505	3.744	90.36	25.35
34.368	2.174	0.505	3.793	88.24	25.35
34.444	2.164	0.505	3.543	88.24	25.35
34.516	2.223	0.510	3.759	89.29	25.27
34.588	2.169	0.515	3.823	89.29	25.27
34.661	2.007	0.515	3.778	89.29	25.27
34.734	1.796	0.515	3.778	87.21	25.27
34.806	1.786	0.510	3.788	89.29	25.35
34.878	1.929	0.505	3.636	87.21	25.35
34.951	2.041	0.501	3.764	87.21	25.35
35.023	2.135	0.510	3.783	88.24	25.35
35.096	2.193	0.515	3.798	88.24	25.11
35.168	2.223	0.515	3.837	90.36	25.11
35.240	2.179	0.505	3.553	88.24	25.11
35.313	2.120	0.515	3.808	86.21	25.11
35.386	2.017	0.501	3.783	86.21	25.11
35.462	1.904	0.510	3.778	66.96	25.19
35.533	1.875	0.510	3.774	66.96	25.19
35.606	1.919	0.501	3.788	66.96	25.19
35.679	1.909	0.510	3.778	66.96	25.19
35.751	1.830	0.501	3.793	66.96	25.19
35.823	1.875	0.496	3.774	66.96	25.19
35.896	1.875	0.501	3.774	66.96	25.19
35.969	1.870	0.501	3.774	0.00	25.19
36.041	1.811	0.505	3.774	0.00	24.71
36.113	1.821	0.501	3.774	0.00	24.71
36.186	1.717	0.510	3.778	0.00	24.71
36.258	1.575	0.505	3.778	0.00	24.71
36.330	1.698	0.501	3.774	8.30	24.40
36.403	1.850	0.501	3.778	8.30	24.40
36.478	1.806	0.505	3.783	8.30	24.40
36.551	1.781	0.496	3.783	8.30	24.40
36.624	1.811	0.491	3.778	8.30	24.40
36.697	1.860	0.491	3.783	8.30	24.32
36.769	1.899	0.505	3.778	8.30	24.32
36.842	2.022	0.501	3.778	16.03	24.32
36.915	2.110	0.501	3.778	64.10	24.32
36.987	2.238	0.501	3.774	83.33	23.72
37.060	2.174	0.501	3.774	83.33	23.72
37.133	2.223	0.496	3.774	85.23	23.72
37.206	2.174	0.505	3.783	80.65	23.72
37.278	2.100	0.520	3.759	81.52	23.72
37.351	1.821	0.515	3.808	80.65	22.95
37.497	1.732	0.510	3.788	82.42	22.95
37.570	1.943	0.510	3.793	81.52	22.95
37.643	2.115	0.515	3.788	80.65	22.95
37.715	2.159	0.510	3.857	80.65	23.16
37.788	2.169	0.515	3.798	80.65	23.16
37.861	2.198	0.510	3.788	82.42	23.16
37.934	2.179	0.510	3.744	80.65	23.16
38.006	2.125	0.515	3.783	78.95	22.88
38.079	1.884	0.515	3.774	78.95	22.88
38.152	1.668	0.505	3.808	79.79	22.88
38.224	1.654	0.510	3.715	82.42	22.88
38.297	1.884	0.515	3.832	82.42	22.88
38.370	2.076	0.505	3.823	81.52	23.23
38.443	2.154	0.515	3.788	81.52	23.23
38.518	2.159	0.510	3.778	83.33	23.23
38.591	2.238	0.515	3.832	83.33	23.23
38.664	2.189	0.515	3.793	82.42	23.44
38.736	2.100	0.505	3.803	83.33	23.44
38.809	1.879	0.510	3.803	83.33	23.44
38.882	1.752	0.530	3.823	82.42	23.44
38.955	1.722	0.510	3.823	85.23	23.44
39.027	1.987	0.515	3.788	84.27	23.87
39.100	2.110	0.510	3.783	82.42	23.87
39.173	2.140	0.520	3.783	82.42	23.87
39.245	2.223	0.515	3.783	86.21	23.87
39.318	2.243	0.510	3.783	89.29	24.47
39.391	2.169	0.520	3.788	88.24	24.47
39.467	2.017	0.525	3.680	84.27	24.47
39.539	1.781	0.510	3.793	86.21	24.47
39.612	1.698	0.520	3.783	89.29	24.71
39.685	1.801	0.501	3.514	89.29	24.71
39.757	2.036	0.496	3.793	86.21	24.71
39.830	2.193	0.510	3.783	85.23	24.71
39.904	2.184	0.510	3.538	89.29	24.71
39.976	2.184	0.501	3.788	87.21	24.71
40.048	2.169	0.510	3.867	86.21	24.71
40.122	2.120	0.515	3.803	86.21	24.71
40.195	1.889	0.510	3.793	86.21	24.71
40.267	1.595	0.510	3.798	87.21	24.71
40.340	1.575	0.505	3.774	89.29	24.71
40.413	1.889	0.520	3.778	87.21	24.71
40.488	2.144	0.501	3.764	88.24	24.71
40.561	2.189	0.505	3.798	90.36	25.27
40.634	2.198	0.501	3.783	88.24	25.27
40.707	2.213	0.505	3.823	88.24	25.27
40.779	2.149	0.505	3.803	87.21	25.27
40.852	2.007	0.505	3.813	88.24	25.11
40.925	1.801	0.515	3.828	88.24	25.11
40.997	1.659	0.510	3.778	90.36	25.11
41.070	1.924	0.510	3.788	88.24	25.11
41.143	2.086	0.510	3.769	88.24	25.11
41.216	2.135	0.515	3.803	88.24	25.27
41.288	2.154	0.515	3.778	89.29	25.27
41.361	2.238	0.515	3.759	90.36	25.27
41.443	2.130	0.515	3.852	89.29	25.27
41.516	2.012	0.515	3.788	88.24	25.35
41.588	1.776	0.501	3.798	88.24	25.35
41.661	1.742	0.510	3.808	89.29	25.35
41.734	1.875	0.510	3.778	89.29	25.35
41.806	2.061	0.496	3.798	89.29	25.35
41.879	2.140	0.515	3.788	90.36	25.35
41.952	2.140	0.520	3.788	90.36	25.35
42.024	2.213	0.501	3.774	89.29	25.35
42.097	2.159	0.505	3.788	89.29	25.44
42.170	2.095	0.505	3.474	88.24	25.44
42.243	1.889	0.505	3.793	88.24	25.44
42.315	1.742	0.501	3.778	91.46	25.44
42.388	1.825	0.505	3.612	91.46	25.52
42.464	2.027	0.515	3.798	89.29	25.52
42.536	2.179	0.515	3.778	89.29	25.52
42.609	2.184	0.510	3.823	89.29	25.52
42.682	2.159	0.515	3.744	90.36	25.52
42.755	2.164	0.510	3.788	88.24	25.27
42.827	2.120	0.505	3.788	88.24	25.27
42.900	1.963	0.515	3.778	88.24	25.27
42.973	1.732	0.505	3.803	88.24	25.27
43.054	1.796	0.515	3.818	91.46	25.44
43.126	2.027	0.505	3.783	90.36	25.44
43.199	2.154	0.515	3.823	89.29	25.44
43.272	2.135	0.515	3.783	90.36	25.44
43.344	2.203	0.510	3.764	89.29	25.52
43.420	2.184	0.510	3.778	89.29	25.52
43.493	2.120	0.505	3.504	88.24	25.52
43.566	1.982	0.505	3.720	88.24	25.52
43.638	1.796	0.510	3.793	88.24	25.35
43.711	1.767	0.505	3.783	90.36	25.35
43.784	1.982	0.510	3.803	89.29	25.35
43.856	2.135	0.515	3.818	89.29	25.35
43.929	2.189	0.520	3.783	90.36	25.52
44.002	2.198	0.501	3.788	90.36	25.52
44.075	2.198	0.515	3.769	90.36	25.52
44.147	2.135	0.510	3.803	88.24	25.52
44.220	2.002	0.520	3.818	89.29	25.35
44.293	1.762	0.510	3.607	88.24	25.35
44.364	1.732	0.510	3.793	91.46	25.35
44.441	1.943	0.510	3.774	88.24	25.35
44.514	2.105	0.505	3.783	89.29	25.35
44.587	2.174	0.505	3.661	91.46	25.60
44.659	2.208	0.505	3.783	91.46	25.60
44.732	2.233	0.501	3.793	90.36	25.60
44.804	2.135	0.510	3.808	89.29	25.60
44.876	2.046	0.505	3.798	89.29	25.52
