tijd	koppel	stroom	spanning	kadans	snelheid
5.475	1.982	0.501	3.685	0.00	0.00
5.550	1.987	0.505	3.690	0.00	0.00
5.621	1.987	0.496	3.690	0.00	0.00
5.693	1.987	0.496	3.695	0.00	0.00
5.765	2.007	0.496	3.705	0.00	0.00
5.836	2.056	0.496	3.700	4.74	0.00
5.908	2.149	0.496	3.705	4.74	0.00
5.980	2.184	0.491	3.705	4.74	0.00
6.051	2.115	0.505	3.715	46.30	0.00
6.123	2.081	0.486	3.710	46.30	0.00
6.195	2.076	0.501	3.710	38.66	0.00
6.266	2.130	0.501	3.720	38.66	0.00
6.339	2.174	0.501	3.715	38.66	0.00
6.411	2.198	0.486	3.720	37.88	0.00
6.482	2.198	0.501	3.725	37.88	0.00
6.557	2.105	0.520	3.749	37.88	0.00
6.629	1.938	0.515	3.646	39.68	0.00
6.701	1.693	0.535	3.818	39.68	0.00
6.772	1.462	0.584	3.813	40.54	0.00
6.844	1.340	0.667	3.882	40.54	0.00
6.916	1.305	0.618	3.798	40.54	0.00
6.988	1.369	0.613	3.538	40.98	0.00
7.060	1.467	0.623	3.646	40.98	0.00
7.132	1.629	0.535	3.985	40.98	0.00
7.203	1.850	0.569	3.612	40.98	0.00
7.275	2.032	0.540	3.612	40.98	0.00
7.347	2.115	0.530	3.607	44.91	0.00
7.418	2.061	0.530	3.788	44.91	0.00
7.491	2.061	0.525	3.793	47.47	0.00
7.566	2.076	0.530	3.798	47.47	0.00
7.638	2.120	0.535	3.778	46.30	0.00
7.710	2.154	0.540	3.661	46.30	0.00
7.782	2.184	0.525	3.832	46.01	0.00
7.854	2.184	0.520	3.872	46.01	0.00
7.926	2.095	0.550	3.769	48.39	0.00
7.998	1.909	0.525	3.597	48.39	0.00
8.070	1.634	0.550	3.749	48.39	0.00
8.142	1.467	0.540	3.803	49.02	0.00
8.214	1.399	0.515	3.582	49.02	0.00
8.286	1.467	0.525	3.651	49.67	0.00
8.358	1.595	0.530	3.769	49.67	0.00
8.436	1.860	0.520	3.832	49.34	0.00
8.508	2.012	0.530	3.788	49.34	0.00
8.581	2.076	0.530	3.577	52.08	0.00
8.655	2.071	0.520	3.867	52.08	0.00
8.728	2.081	0.520	3.857	52.82	0.00
8.800	2.095	0.520	3.886	52.82	0.00
8.871	2.140	0.530	3.813	53.19	0.00
8.944	2.159	0.520	3.617	53.19	0.00
9.016	2.193	0.530	3.739	53.19	0.00
9.088	2.086	0.520	3.597	54.74	0.00
9.160	1.894	0.515	3.832	54.74	0.00
9.232	1.614	0.530	3.808	54.74	0.00
9.304	1.506	0.515	3.567	54.74	0.00
9.376	1.492	0.520	3.651	55.15	0.00
9.448	1.605	0.535	3.778	55.15	0.00
9.521	1.811	0.525	3.626	55.56	0.00
9.592	2.007	0.520	3.523	55.56	0.00
9.667	2.090	0.525	3.832	56.82	0.00
9.740	2.081	0.520	3.631	56.82	0.00
9.811	2.095	0.540	3.778	57.25	0.00
9.883	2.140	0.515	3.828	57.25	0.00
9.956	2.169	0.520	3.563	57.25	0.00
10.028	2.174	0.530	3.774	57.69	0.00
10.115	2.149	0.520	3.783	57.69	0.00
10.186	1.997	0.530	3.626	58.14	0.00
10.259	1.717	0.525	3.774	58.14	0.00
10.331	1.516	0.525	3.617	58.14	0.00
10.402	1.556	0.525	3.813	59.52	0.00
10.475	1.600	0.520	3.543	59.52	0.00
10.547	1.816	0.505	3.582	59.52	0.00
10.619	2.017	0.515	3.734	59.52	0.00
10.694	2.095	0.515	3.528	60.00	0.00
10.767	2.105	0.530	3.774	60.00	0.00
10.839	2.125	0.520	3.788	60.48	0.00
10.910	2.159	0.520	3.798	60.48	0.00
10.983	2.184	0.525	3.587	60.48	0.00
11.055	2.184	0.530	3.607	60.98	0.00
11.127	2.140	0.530	3.842	60.98	0.00
11.199	1.978	0.525	3.828	61.48	0.00
11.271	1.683	0.515	3.778	62.50	0.00
11.343	1.565	0.510	3.769	62.50	0.00
11.415	1.551	0.525	3.774	64.10	0.00
11.488	1.713	0.520	3.710	64.10	0.00
11.559	1.914	0.515	3.803	63.56	0.00
11.631	2.071	0.530	3.793	64.10	0.00
11.707	2.120	0.510	3.808	64.10	0.00
11.779	2.144	0.515	3.548	63.56	0.00
11.850	2.154	0.515	3.842	63.56	0.00
11.923	2.213	0.520	3.832	61.98	0.00
11.995	2.203	0.515	3.484	64.10	0.00
12.067	2.154	0.520	3.852	64.10	0.00
12.139	1.987	0.530	3.783	64.66	0.00
12.211	1.781	0.530	3.788	64.10	0.00
12.283	1.634	0.520	3.818	64.10	0.00
12.355	1.659	0.525	3.563	65.22	0.00
12.427	1.796	0.520	3.612	65.22	0.00
12.499	1.963	0.520	3.832	63.03	0.00
12.571	2.086	0.510	3.788	65.22	0.00
12.647	2.144	0.515	3.617	65.22	0.00
12.719	2.154	0.515	3.808	66.96	0.00
12.790	2.174	0.520	3.558	65.22	0.00
12.863	2.198	0.525	3.818	65.22	0.00
12.935	2.198	0.520	3.877	65.22	0.00
13.006	2.120	0.510	3.567	65.22	0.00
13.079	1.948	0.510	3.754	65.79	0.00
13.151	1.884	0.510	3.783	66.96	0.00
13.222	1.767	0.505	3.548	66.96	0.00
13.295	1.752	0.525	3.837	66.96	0.00
13.367	1.762	0.520	3.842	36.23	0.00
13.440	1.693	0.515	3.543	36.23	0.00
13.511	1.629	0.535	3.862	36.23	0.00
13.583	1.693	0.520	3.837	36.23	0.00
13.659	1.668	0.501	3.754	36.23	0.00
13.730	1.664	0.491	3.759	36.23	0.00
13.802	1.629	0.496	3.759	36.23	0.00
13.875	1.742	0.491	3.759	0.00	0.00
13.946	1.683	0.491	3.764	0.00	0.00
14.018	1.678	0.501	3.759	0.00	0.00
14.091	1.786	0.501	3.764	0.00	0.00
14.162	1.698	0.501	3.769	0.00	0.00
14.234	1.614	0.510	3.764	0.00	0.00
14.306	1.678	0.505	3.759	0.00	0.00
14.379	1.742	0.505	3.764	0.00	0.00
14.450	1.713	0.491	3.769	0.00	0.00
14.522	1.811	0.505	3.764	0.00	0.00
14.594	1.811	0.501	3.764	0.00	0.00
14.669	1.821	0.515	3.764	0.00	0.00
14.741	1.884	0.505	3.764	0.00	0.00
14.813	1.968	0.491	3.764	5.22	0.00
14.885	2.066	0.491	3.769	5.22	0.00
14.957	2.174	0.496	3.769	63.56	0.00
15.029	2.174	0.496	3.774	64.10	0.00
15.101	2.198	0.510	3.769	64.10	0.00
15.173	2.238	0.515	3.764	61.48	0.00
15.245	2.262	0.505	3.641	61.48	0.00
15.318	2.203	0.515	3.847	61.48	0.00
15.389	2.095	0.515	3.842	61.48	0.00
15.461	1.929	0.520	3.867	61.48	0.00
15.534	1.806	0.515	3.602	60.48	0.00
15.605	1.762	0.525	3.832	60.48	0.00
15.680	1.747	0.510	3.798	60.98	0.00
15.753	1.865	0.525	3.734	60.48	0.00
15.833	1.982	0.525	3.847	60.48	0.00
15.904	2.066	0.520	3.577	60.48	0.00
15.977	2.130	0.535	3.916	60.48	0.00
16.049	2.179	0.520	3.597	60.98	0.00
16.121	2.233	0.515	3.803	60.98	0.00
16.193	2.282	0.525	3.828	60.98	0.00
16.265	2.272	0.515	3.646	60.98	0.00
16.337	2.223	0.525	3.602	60.98	0.00
16.409	2.140	0.520	3.656	46.58	0.00
16.481	2.135	0.520	3.872	46.58	0.00
16.553	2.179	0.520	3.798	46.58	0.00
16.625	2.208	0.520	3.774	46.58	0.00
16.700	2.203	0.505	3.769	46.58	0.00
16.773	2.198	0.510	3.769	46.58	0.00
16.844	2.203	0.505	3.769	46.58	0.00
16.916	2.198	0.496	3.774	0.00	0.00
16.989	2.198	0.505	3.769	0.00	0.00
17.060	2.198	0.501	3.769	0.00	0.00
17.132	2.193	0.501	3.764	0.00	0.00
17.204	2.203	0.501	3.769	0.00	0.00
17.275	2.208	0.491	3.774	0.00	0.00
17.348	2.218	0.491	3.769	0.00	0.00
17.420	2.223	0.510	3.774	0.00	0.00
17.491	2.223	0.501	3.764	0.00	0.00
17.563	2.203	0.501	3.774	0.00	0.00
17.636	2.135	0.496	3.769	6.12	0.00
17.711	2.061	0.501	3.774	6.12	0.00
17.783	1.855	0.501	3.774	56.82	0.00
17.855	1.673	0.505	3.774	56.82	0.00
17.927	1.649	0.486	3.774	60.48	0.00
17.999	1.786	0.505	3.769	60.48	0.00
18.071	1.987	0.515	3.778	60.48	0.00
18.143	2.071	0.510	3.783	59.06	0.00
18.215	2.120	0.525	3.896	59.06	0.00
18.287	2.086	0.510	3.808	59.06	0.00
18.359	2.213	0.520	3.847	59.06	0.00
18.432	2.179	0.530	3.847	60.98	0.00
18.503	2.189	0.515	3.798	61.48	0.00
18.575	2.159	0.515	3.592	61.48	0.00
18.648	2.036	0.510	3.646	60.00	0.00
18.722	1.708	0.535	3.798	60.00	0.00
18.794	1.546	0.520	3.852	61.98	0.00
18.867	1.506	0.515	3.808	61.98	0.00
18.938	1.590	0.515	3.636	61.98	0.00
19.010	1.791	0.515	3.852	60.98	0.00
19.083	1.992	0.530	3.857	60.98	0.00
19.154	2.076	0.520	3.847	63.03	0.00
19.226	2.071	0.515	3.813	65.22	0.00
19.299	2.076	0.530	3.577	65.22	0.00
19.371	2.090	0.520	3.808	63.56	0.00
19.442	2.115	0.530	3.857	63.56	0.00
19.515	2.189	0.515	3.793	64.10	0.00
19.587	2.041	0.525	3.906	65.22	0.00
19.658	1.796	0.510	3.597	65.22	0.00
19.734	1.580	0.520	3.798	65.79	0.00
19.806	1.526	0.525	3.778	66.37	0.00
19.877	1.585	0.525	3.823	66.37	0.00
19.950	1.865	0.525	3.823	65.79	0.00
20.022	2.041	0.515	3.823	65.79	0.00
20.094	2.125	0.525	3.783	66.96	0.00
20.166	2.105	0.520	3.808	68.81	0.00
20.238	2.090	0.510	3.823	68.81	0.00
20.310	2.115	0.520	3.749	66.96	0.00
20.382	2.154	0.501	3.558	66.96	0.00
20.454	2.125	0.515	3.798	66.96	0.00
20.526	1.919	0.525	3.572	68.18	0.00
20.604	1.595	0.510	3.803	68.18	0.00
20.676	1.487	0.520	3.832	68.18	0.00
20.752	1.541	0.520	3.857	68.81	0.00
20.824	1.840	0.520	3.798	69.44	0.00
20.895	2.071	0.525	3.754	69.44	0.00
20.967	2.130	0.530	3.886	70.09	0.00
21.040	2.105	0.515	3.803	70.75	0.00
21.111	2.149	0.530	3.798	70.75	0.00
21.183	2.174	0.525	3.710	70.09	0.00
21.255	2.159	0.515	3.793	70.75	0.00
21.327	2.090	0.515	3.862	71.43	0.00
21.399	1.821	0.515	3.759	71.43	0.00
21.471	1.506	0.510	3.744	70.75	0.00
21.543	1.443	0.515	3.764	72.12	0.00
21.615	1.624	0.520	3.778	72.12	0.00
21.703	1.963	0.510	3.788	72.12	0.00
21.778	2.125	0.515	3.783	72.12	0.00
21.850	2.135	0.510	3.671	72.82	0.00
21.922	2.140	0.520	3.783	72.82	0.00
21.994	2.179	0.515	3.553	72.82	0.00
22.066	2.164	0.505	3.788	73.53	0.00
22.138	2.125	0.510	3.788	73.53	0.00
22.210	1.958	0.515	3.783	73.53	0.00
22.282	1.668	0.520	3.808	73.53	0.00
22.354	1.511	0.520	3.828	73.53	0.00
22.426	1.624	0.520	3.774	75.76	0.00
22.498	1.933	0.510	3.788	74.26	0.00
22.571	2.105	0.520	3.778	75.00	0.00
22.642	2.149	0.520	3.818	75.00	0.00
22.714	2.140	0.520	3.528	75.00	0.00
22.790	2.174	0.525	3.543	75.00	0.00
22.861	2.149	0.520	3.818	73.53	0.00
22.933	2.159	0.515	3.778	73.53	0.00
23.005	1.997	0.505	3.803	72.82	0.00
23.077	1.762	0.520	3.793	75.76	0.00
23.149	1.605	0.515	3.774	75.76	0.00
23.221	1.713	0.515	3.837	77.32	0.00
23.293	1.963	0.520	3.725	74.26	0.00
23.365	2.090	0.515	3.808	75.00	0.00
23.437	2.154	0.505	3.813	75.00	0.00
23.508	2.164	0.520	3.837	77.32	0.00
23.581	2.189	0.515	3.744	75.00	0.00
23.653	2.189	0.515	3.862	75.00	0.00
23.728	2.164	0.515	3.798	73.53	0.00
23.800	2.051	0.510	3.783	74.26	0.00
23.872	1.830	0.515	3.798	75.76	0.00
23.944	1.717	0.510	3.577	75.76	0.00
24.016	1.752	0.520	3.847	75.00	0.00
24.088	1.943	0.510	3.828	74.26	0.00
24.160	2.061	0.510	3.518	74.26	0.00
24.232	2.154	0.501	3.553	74.26	0.00
24.304	2.149	0.515	3.803	76.53	0.00
24.376	2.154	0.515	3.582	75.76	0.00
24.448	2.174	0.520	3.577	75.76	0.00
24.520	2.179	0.525	3.803	74.26	0.00
24.592	2.071	0.515	3.582	75.76	0.00
24.664	1.865	0.515	3.769	74.26	0.00
24.739	1.708	0.520	3.828	74.26	0.00
24.811	1.742	0.515	3.837	76.53	0.00
24.883	1.924	0.515	3.813	75.00	0.00
24.955	2.066	0.515	3.602	75.76	0.00
25.027	2.135	0.530	3.877	75.76	0.00
25.099	2.144	0.520	3.788	75.76	0.00
25.171	2.223	0.520	3.783	75.76	0.00
25.243	2.208	0.505	3.793	75.76	0.00
25.315	2.154	0.510	3.823	75.76	0.00
25.387	2.130	0.510	3.739	76.53	0.00
25.459	1.889	0.505	3.803	74.26	0.00
25.531	1.737	0.510	3.725	74.26	0.00
25.603	1.771	0.515	3.759	78.12	0.00
25.675	1.943	0.520	3.778	75.76	0.00
25.750	2.051	0.510	3.837	75.76	0.00
25.822	2.179	0.515	3.847	75.76	0.00
25.894	2.189	0.515	3.509	77.32	0.00
25.966	2.228	0.515	3.548	77.32	0.00
26.038	2.218	0.520	3.783	78.12	0.00
26.110	2.125	0.520	3.832	78.12	0.00
26.182	1.992	0.520	3.788	75.76	0.00
26.254	1.742	0.496	3.621	73.53	0.00
26.326	1.644	0.505	3.798	73.53	0.00
26.398	1.727	0.515	3.783	76.53	0.00
26.470	1.958	0.510	3.793	75.76	0.00
26.542	2.076	0.515	3.675	75.76	0.00
26.614	2.135	0.510	3.803	75.76	0.00
26.686	2.086	0.515	3.798	78.12	0.00
26.761	2.105	0.510	3.818	78.12	0.00
26.833	2.164	0.510	3.602	76.53	0.00
26.905	2.130	0.510	3.778	76.53	0.00
26.977	2.027	0.515	3.666	76.53	0.00
27.049	1.835	0.510	3.572	75.76	0.00
27.121	1.781	0.520	3.813	78.12	0.00
27.193	1.840	0.520	3.798	78.12	0.00
27.265	1.997	0.505	3.523	76.53	0.00
27.337	2.110	0.505	3.798	77.32	0.00
27.409	2.130	0.520	3.788	78.12	0.00
27.497	2.140	0.510	3.798	78.12	0.00
27.569	2.189	0.520	3.818	77.32	0.00
27.640	2.164	0.515	3.778	77.32	0.00
27.713	2.090	0.515	3.793	76.53	0.00
27.788	1.904	0.515	3.558	76.53	0.00
27.859	1.742	0.520	3.828	77.32	0.00
27.932	1.717	0.510	3.808	78.12	0.00
28.004	1.899	0.510	3.793	77.32	0.00
28.076	2.041	0.510	3.778	77.32	0.00
28.148	2.159	0.515	3.543	77.32	0.00
28.220	2.130	0.505	3.783	78.95	0.00
28.292	2.149	0.515	3.813	78.12	0.00
28.363	2.184	0.510	3.803	78.12	0.00
28.436	2.164	0.505	3.798	77.32	0.00
28.508	2.071	0.510	3.823	78.12	0.00
28.579	1.889	0.515	3.828	77.32	0.00
28.652	1.791	0.520	3.783	77.32	0.00
28.725	1.816	0.505	3.788	78.12	0.00
28.800	1.982	0.510	3.788	78.12	0.00
28.871	2.081	0.515	3.803	78.12	0.00
28.943	2.144	0.515	3.818	78.12	0.00
29.016	2.144	0.510	3.656	78.95	0.00
29.087	2.189	0.520	3.788	77.32	0.00
29.159	2.179	0.510	3.808	78.12	0.00
29.231	2.125	0.515	3.788	78.12	0.00
29.303	2.022	0.510	3.828	78.12	0.00
29.375	1.840	0.505	3.783	76.53	0.00
29.447	1.825	0.510	3.793	78.95	0.00
29.518	1.884	0.520	3.783	78.95	0.00
29.591	2.007	0.515	3.842	78.12	0.00
29.663	2.105	0.515	3.759	77.32	0.00
29.737	2.164	0.515	3.808	77.32	0.00
29.810	2.198	0.505	3.783	77.32	0.00
29.882	2.243	0.515	3.548	78.12	0.00
29.954	2.208	0.520	3.754	78.12	0.00
30.025	2.120	0.505	3.778	73.53	0.00
30.098	2.032	0.496	3.769	73.53	0.00
30.170	2.012	0.501	3.793	73.53	0.00
30.241	1.963	0.520	3.818	73.53	0.00
30.313	1.997	0.510	3.842	73.53	0.00
30.386	1.958	0.510	3.783	73.53	0.00
30.457	1.987	0.505	3.769	73.53	0.00
30.529	1.978	0.505	3.764	0.00	0.00
30.601	1.982	0.505	3.769	0.00	0.00
30.672	1.978	0.505	3.774	0.00	0.00
30.748	1.973	0.501	3.774	11.26	0.00
30.820	1.963	0.496	3.769	11.26	0.00
30.892	1.978	0.501	3.774	11.26	0.00
30.964	1.963	0.491	3.769	11.26	0.00
31.036	1.987	0.510	3.774	11.26	0.00
31.108	1.982	0.505	3.774	11.26	0.00
31.180	1.982	0.505	3.769	15.31	0.00
31.252	1.958	0.491	3.769	15.31	0.00
31.324	2.017	0.501	3.774	70.09	0.00
31.395	2.081	0.505	3.769	87.21	0.00
31.468	2.130	0.496	3.774	75.00	0.00
31.540	2.120	0.501	3.769	75.00	0.00
31.611	2.174	0.510	3.872	75.00	0.00
31.683	2.169	0.505	3.567	75.00	0.00
31.759	2.130	0.520	3.847	75.00	0.00
31.831	2.032	0.535	3.769	74.26	0.00
31.902	1.811	0.525	3.788	73.53	0.00
31.974	1.737	0.515	3.813	76.53	0.00
32.047	1.816	0.515	3.783	76.53	0.00
32.118	1.978	0.510	3.788	75.00	0.00
32.190	2.090	0.530	3.872	75.00	0.00
32.262	2.140	0.520	3.808	75.00	0.00
32.334	2.135	0.505	3.803	75.76	0.00
32.406	2.179	0.510	3.832	75.76	0.00
32.478	2.169	0.520	3.788	75.00	0.00
32.549	2.140	0.505	3.499	75.00	0.00
32.628	1.982	0.520	3.803	75.76	0.00
32.700	1.732	0.515	3.832	75.76	0.00
32.775	1.629	0.501	3.558	77.32	0.00
32.846	1.776	0.520	3.837	77.32	0.00
32.919	1.978	0.505	3.823	75.00	0.00
32.991	2.115	0.510	3.803	76.53	0.00
33.062	2.144	0.515	3.788	78.12	0.00
33.134	2.144	0.515	3.813	78.12	0.00
33.207	2.179	0.501	3.774	76.53	0.00
33.294	2.159	0.515	3.788	76.53	0.00
33.367	2.076	0.515	3.793	77.32	0.00
33.438	1.840	0.510	3.793	77.32	0.00
33.510	1.551	0.510	3.842	76.53	0.00
33.582	1.585	0.510	3.494	77.32	0.00
33.653	1.840	0.505	3.793	77.32	0.00
33.726	2.051	0.510	3.813	77.32	0.00
33.801	2.159	0.530	3.788	77.32	0.00
33.872	2.135	0.520	3.798	78.95	0.00
33.945	2.174	0.520	3.690	78.12	0.00
34.017	2.198	0.510	3.793	78.12	0.00
34.088	2.144	0.515	3.764	78.95	0.00
34.160	2.002	0.510	3.523	78.12	0.00
34.233	1.688	0.510	3.803	78.12	0.00
34.305	1.551	0.510	3.793	78.12	0.00
34.376	1.693	0.510	3.518	78.12	0.00
34.448	1.953	0.510	3.862	78.95	0.00
34.521	2.100	0.520	3.783	78.95	0.00
34.592	2.144	0.501	3.857	79.79	0.00
34.664	2.159	0.510	3.651	79.79	0.00
34.736	2.198	0.510	3.842	78.95	0.00
34.811	2.159	0.525	3.793	79.79	0.00
34.883	2.100	0.515	3.567	79.79	0.00
34.955	1.909	0.510	3.783	79.79	0.00
35.026	1.644	0.501	3.842	78.12	0.00
35.099	1.570	0.525	3.754	80.65	0.00
35.171	1.835	0.505	3.607	79.79	0.00
35.243	2.032	0.515	3.793	79.79	0.00
35.314	2.154	0.510	3.857	78.95	0.00
35.386	2.135	0.505	3.803	80.65	0.00
35.458	2.174	0.501	3.435	80.65	0.00
35.530	2.189	0.520	3.764	80.65	0.00
35.602	2.140	0.510	3.572	80.65	0.00
35.674	1.992	0.510	3.788	79.79	0.00
35.745	1.693	0.515	3.808	79.79	0.00
35.821	1.502	0.505	3.818	82.42	0.00
35.893	1.727	0.510	3.828	82.42	0.00
35.964	2.017	0.510	3.783	80.65	0.00
36.036	2.189	0.510	3.749	80.65	0.00
36.108	2.149	0.520	3.567	84.27	0.00
36.180	2.179	0.510	3.783	82.42	0.00
36.252	2.169	0.515	3.798	82.42	0.00
36.324	2.154	0.510	3.783	81.52	0.00
36.396	2.027	0.515	3.783	81.52	0.00
36.468	1.781	0.505	3.793	82.42	0.00
36.540	1.531	0.520	3.778	82.42	0.00
36.612	1.659	0.525	3.778	83.33	0.00
36.683	1.968	0.501	3.734	83.33	0.00
36.759	2.149	0.520	3.818	82.42	0.00
36.831	2.125	0.515	3.783	84.27	0.00
36.902	2.203	0.505	3.754	85.23	0.00
36.974	2.228	0.510	3.793	85.23	0.00
37.046	2.189	0.510	3.778	83.33	0.00
37.117	2.086	0.520	3.788	82.42	0.00
37.190	1.678	0.520	3.783	82.42	0.00
37.262	1.565	0.510	3.778	85.23	0.00
37.334	1.688	0.510	3.788	85.23	0.00
37.405	1.973	0.505	3.837	81.52	0.00
37.477	2.135	0.510	3.759	80.65	0.00
37.550	2.164	0.515	3.828	84.27	0.00
37.621	2.193	0.510	3.818	84.27	0.00
37.693	2.213	0.501	3.842	82.42	0.00
37.768	2.174	0.515	3.783	83.33	0.00
37.839	1.958	0.515	3.783	83.33	0.00
37.912	1.703	0.505	3.778	82.42	0.00
37.984	1.560	0.505	3.778	82.42	0.00
38.055	1.693	0.525	3.783	82.42	0.00
38.127	1.614	0.515	3.793	38.07	0.00
38.199	1.634	0.505	3.808	38.07	0.00
38.270	1.595	0.505	3.587	38.07	0.00
38.342	1.629	0.520	3.842	38.07	0.00
38.415	1.644	0.515	3.774	38.07	0.00
38.487	1.708	0.501	3.774	38.07	0.00
38.558	1.811	0.501	3.774	38.07	0.00
38.630	1.884	0.501	3.774	0.00	0.00
38.702	2.007	0.505	3.774	13.69	0.00
38.788	2.198	0.501	3.769	79.79	0.00
38.859	2.130	0.491	3.774	92.59	0.00
38.931	2.135	0.505	3.778	81.52	0.00
39.003	2.144	0.501	3.769	80.65	0.00
39.090	2.130	0.501	3.774	80.65	0.00
39.161	1.943	0.501	3.783	79.79	0.00
39.233	1.698	0.505	3.891	79.79	0.00
39.306	1.644	0.505	3.729	81.52	0.00
39.377	1.830	0.496	3.788	80.65	0.00
39.449	2.007	0.520	3.832	80.65	0.00
39.521	2.130	0.520	3.823	80.65	0.00
39.592	2.159	0.520	3.818	81.52	0.00
39.665	2.135	0.501	3.808	81.52	0.00
39.737	2.164	0.505	3.499	81.52	0.00
39.812	2.140	0.505	3.793	81.52	0.00
39.883	1.997	0.520	3.857	80.65	0.00
39.956	1.757	0.505	3.783	80.65	0.00
40.028	1.580	0.515	3.504	83.33	0.00
40.100	1.757	0.510	3.778	83.33	0.00
40.172	2.022	0.520	3.798	81.52	0.00
40.244	2.149	0.515	3.803	81.52	0.00
40.316	2.125	0.510	3.617	83.33	0.00
40.388	2.135	0.515	3.823	83.33	0.00
40.461	2.144	0.510	3.725	83.33	0.00
40.532	2.115	0.501	3.813	82.42	0.00
40.604	2.041	0.510	3.818	81.52	0.00
40.677	1.811	0.520	3.783	80.65	0.00
40.749	1.624	0.510	3.783	84.27	0.00
40.824	1.771	0.520	3.783	84.27	0.00
40.896	2.007	0.501	3.759	81.52	0.00
40.969	2.144	0.520	3.813	82.42	0.00
41.040	2.149	0.510	3.435	84.27	0.00
41.112	2.149	0.510	3.803	83.33	0.00
41.185	2.169	0.520	3.788	83.33	0.00
41.256	2.130	0.515	3.818	83.33	0.00
41.328	2.061	0.515	3.788	83.33	0.00
41.401	1.850	0.505	3.842	81.52	0.00
41.473	1.693	0.510	3.803	84.27	0.00
41.545	1.825	0.510	3.509	84.27	0.00
41.617	2.012	0.515	3.803	83.33	0.00
41.689	2.120	0.505	3.783	83.33	0.00
41.761	2.149	0.510	3.479	84.27	0.00
41.836	2.140	0.515	3.803	83.33	0.00
41.909	2.189	0.510	3.788	83.33	0.00
41.980	2.144	0.515	3.788	84.27	0.00
42.060	2.051	0.520	3.783	82.42	0.00
42.133	1.840	0.505	3.548	82.42	0.00
42.205	1.752	0.505	3.749	84.27	0.00
42.277	1.875	0.520	3.793	84.27	0.00
42.349	2.022	0.510	3.798	83.33	0.00
42.421	2.140	0.505	3.832	83.33	0.00
42.493	2.130	0.515	3.778	84.27	0.00
42.565	2.164	0.515	3.793	85.23	0.00
42.637	2.189	0.505	3.813	83.33	0.00
42.710	2.144	0.501	3.847	83.33	0.00
42.784	2.051	0.515	3.783	83.33	0.00
42.857	1.914	0.505	3.803	82.42	0.00
42.929	1.870	0.510	3.514	85.23	0.00
43.000	1.938	0.520	3.783	83.33	0.00
43.073	2.036	0.515	3.715	83.33	0.00
43.145	2.120	0.505	3.783	79.79	0.00
43.217	2.154	0.510	3.783	79.79	0.00
43.289	2.144	0.520	3.788	79.79	0.00
43.361	2.120	0.520	3.778	79.79	0.00
43.433	2.130	0.501	3.803	79.79	0.00
43.505	2.130	0.505	3.774	79.79	0.00
43.577	2.115	0.496	3.774	79.79	0.00
43.650	2.144	0.501	3.778	13.89	0.00
43.721	2.203	0.510	3.774	13.89	0.00
43.796	2.223	0.501	3.769	53.57	0.00
43.869	2.252	0.501	3.774	53.57	0.00
43.940	2.203	0.501	3.769	63.56	0.00
44.013	2.125	0.501	3.778	72.12	0.00
44.085	2.032	0.496	3.778	72.12	0.00
44.156	1.894	0.510	3.774	75.76	0.00
44.229	1.865	0.505	3.803	74.26	0.00
44.301	1.909	0.520	3.774	72.82	0.00
