tijd	koppel	stroom	spanning	kadans	snelheid
29.346	2.174	0.505	3.705	65.79	0.00
29.418	2.223	0.510	3.656	64.66	0.00
29.505	2.228	0.520	3.818	65.22	0.00
29.580	2.149	0.510	3.783	65.22	0.00
29.651	2.090	0.515	3.832	64.10	0.00
29.723	2.095	0.525	3.823	64.10	0.00
29.794	2.140	0.505	3.695	64.10	0.00
29.865	2.262	0.515	3.975	64.10	0.00
29.937	2.282	0.515	3.926	26.13	0.00
30.009	2.233	0.525	3.631	26.13	0.00
30.081	2.223	0.515	3.828	26.13	0.00
30.152	2.135	0.501	3.680	26.13	0.00
30.224	2.149	0.505	3.808	26.13	0.00
30.296	2.228	0.505	3.813	26.13	0.00
30.367	2.223	0.496	3.813	26.13	0.00
30.439	2.193	0.505	3.813	0.00	0.00
30.514	2.208	0.496	3.813	0.00	0.00
30.585	2.243	0.491	3.813	0.00	0.00
30.656	2.164	0.510	3.813	0.00	0.00
30.728	2.179	0.496	3.808	0.00	0.00
30.799	2.193	0.501	3.808	0.00	0.00
30.871	2.174	0.496	3.813	0.00	0.00
30.943	2.257	0.496	3.813	0.00	0.00
31.014	2.198	0.505	3.813	0.00	0.00
31.085	2.208	0.501	3.808	0.00	0.00
31.157	2.213	0.505	3.813	0.00	0.00
31.228	2.208	0.510	3.813	0.00	0.00
31.300	2.213	0.505	3.813	0.00	0.00
31.372	2.203	0.501	3.813	0.00	0.00
31.442	2.208	0.505	3.813	0.00	0.00
31.514	2.223	0.501	3.818	0.00	0.00
31.589	2.203	0.505	3.813	0.00	0.00
31.661	2.203	0.501	3.813	0.00	0.00
31.732	2.213	0.496	3.813	0.00	0.00
31.804	2.208	0.510	3.813	0.00	0.00
31.875	2.223	0.501	3.813	0.00	0.00
31.946	2.208	0.501	3.813	0.00	0.00
32.018	2.189	0.510	3.813	0.00	0.00
32.090	2.218	0.501	3.813	0.00	0.00
32.161	2.223	0.505	3.813	0.00	0.00
32.232	2.203	0.505	3.813	0.00	0.00
32.304	2.233	0.510	3.813	0.00	0.00
32.375	2.208	0.505	3.813	0.00	0.00
32.462	2.228	0.505	3.818	0.00	0.00
32.581	2.203	0.515	3.813	0.00	0.00
32.656	2.228	0.501	3.818	0.00	0.00
32.727	2.218	0.505	3.813	0.00	0.00
32.798	2.228	0.501	3.813	0.00	0.00
32.870	2.184	0.505	3.813	0.00	0.00
32.942	2.203	0.491	3.813	0.00	0.00
33.013	2.218	0.501	3.813	0.00	0.00
33.084	2.154	0.501	3.813	0.00	0.00
33.156	2.115	0.501	3.813	2.32	0.00
33.227	1.909	0.505	3.818	2.32	0.00
33.299	1.595	0.501	3.813	56.82	0.00
33.371	1.570	0.501	3.813	56.82	0.00
33.442	1.688	0.510	3.813	56.82	0.00
33.514	1.835	0.501	3.813	52.82	0.00
33.586	2.007	0.510	3.818	52.82	0.00
33.660	2.090	0.505	3.631	55.97	0.00
33.731	2.125	0.515	3.832	55.97	0.00
33.803	2.105	0.515	3.906	58.59	0.00
33.874	2.090	0.515	3.754	58.59	0.00
33.946	2.110	0.520	3.837	59.06	0.00
34.018	2.189	0.520	3.926	59.06	0.00
34.088	2.223	0.510	3.572	55.97	0.00
34.160	2.120	0.515	3.813	55.97	0.00
34.232	1.899	0.510	3.896	57.69	0.00
34.304	1.673	0.525	3.901	60.00	0.00
34.375	1.482	0.525	3.842	60.00	0.00
34.447	1.536	0.515	3.916	61.48	0.00
34.519	1.698	0.515	3.911	61.48	0.00
34.589	1.943	0.515	3.906	59.52	0.00
34.664	2.081	0.515	3.906	61.98	0.00
34.736	2.120	0.520	3.911	61.98	0.00
34.807	2.086	0.515	3.828	63.56	0.00
34.879	2.159	0.520	3.906	63.56	0.00
34.951	2.189	0.520	3.896	64.10	0.00
35.022	2.218	0.520	3.832	63.56	0.00
35.094	2.184	0.510	3.651	63.56	0.00
35.165	2.086	0.515	3.803	63.56	0.00
35.236	1.806	0.505	3.646	63.56	0.00
35.308	1.624	0.530	3.872	65.79	0.00
35.380	1.595	0.510	3.828	68.18	0.00
35.451	1.742	0.515	3.837	68.18	0.00
35.523	2.002	0.530	3.980	65.79	0.00
35.595	2.110	0.520	3.798	66.37	0.00
35.670	2.164	0.535	3.813	66.37	0.00
35.741	2.233	0.515	3.808	68.18	0.00
35.813	2.257	0.515	3.950	68.18	0.00
35.885	2.297	0.520	3.813	68.18	0.00
35.956	2.203	0.515	3.715	67.57	0.00
36.028	2.159	0.530	3.823	68.18	0.00
36.107	1.933	0.510	3.828	68.18	0.00
36.179	1.683	0.515	3.803	68.81	0.00
36.251	1.565	0.505	3.783	70.75	0.00
36.323	1.698	0.515	3.823	70.75	0.00
36.395	1.992	0.530	3.828	69.44	0.00
36.466	2.149	0.525	3.901	68.81	0.00
36.538	2.130	0.525	3.828	68.81	0.00
36.613	2.203	0.520	3.592	66.37	0.00
36.684	2.243	0.510	3.916	68.18	0.00
36.757	2.193	0.530	3.823	68.18	0.00
36.829	2.193	0.510	3.661	68.18	0.00
36.900	2.159	0.520	3.823	66.37	0.00
36.972	1.953	0.520	3.872	66.37	0.00
37.044	1.840	0.520	3.906	66.37	0.00
37.115	1.664	0.520	3.877	66.37	0.00
37.187	1.742	0.510	3.577	71.43	0.00
37.259	1.933	0.505	3.867	68.81	0.00
37.330	2.086	0.520	3.828	68.81	0.00
37.403	2.110	0.520	3.926	66.37	0.00
37.475	2.164	0.515	3.832	72.82	0.00
37.547	2.179	0.510	3.872	72.82	0.00
37.621	2.223	0.515	3.617	70.75	0.00
37.693	2.179	0.510	3.803	70.09	0.00
37.765	2.135	0.515	3.793	68.18	0.00
37.836	1.904	0.520	3.720	68.18	0.00
37.908	1.664	0.510	3.955	71.43	0.00
37.981	1.521	0.510	3.788	72.12	0.00
38.052	1.668	0.510	3.818	72.12	0.00
38.124	1.987	0.505	3.823	68.81	0.00
38.196	2.046	0.505	3.631	70.09	0.00
38.267	2.159	0.510	3.837	70.09	0.00
38.339	2.184	0.510	3.788	70.09	0.00
38.411	2.257	0.515	3.837	69.44	0.00
38.482	2.208	0.505	3.690	69.44	0.35
38.554	2.184	0.530	3.818	69.44	0.35
38.630	2.159	0.515	3.828	68.81	0.35
38.702	1.938	0.515	3.965	68.81	0.35
38.773	1.600	0.510	3.671	68.81	0.35
38.845	1.624	0.515	3.837	72.12	0.35
38.917	1.649	0.510	3.666	72.12	0.35
38.989	1.987	0.515	3.828	67.57	0.35
39.061	2.095	0.510	3.882	69.44	0.35
39.133	2.140	0.520	3.832	69.44	0.35
39.204	2.174	0.510	3.661	77.32	0.35
39.276	2.218	0.510	3.950	72.82	0.35
39.348	2.213	0.505	3.862	72.82	0.35
39.419	2.159	0.520	3.882	70.09	0.35
39.492	2.032	0.505	3.798	73.53	0.35
39.564	1.453	0.510	3.617	73.53	0.35
39.639	1.482	0.515	3.553	73.53	0.35
39.710	1.668	0.510	3.823	75.00	0.35
39.782	1.933	0.505	3.769	76.53	0.35
39.860	2.105	0.525	3.911	76.53	0.35
39.932	2.184	0.510	3.798	72.12	0.35
40.004	2.105	0.515	3.823	77.32	0.35
40.076	2.120	0.510	3.631	80.65	0.35
40.147	2.238	0.520	3.823	80.65	0.35
40.219	2.125	0.515	3.832	78.12	0.35
40.291	2.002	0.515	3.877	73.53	0.35
40.363	1.590	0.505	3.847	77.32	0.35
40.435	1.399	0.525	3.823	77.32	0.35
40.507	1.634	0.520	3.852	82.42	0.00
40.579	2.017	0.515	3.891	78.12	0.00
40.653	2.135	0.510	3.823	78.12	0.00
40.725	2.174	0.510	3.852	78.12	3.52
40.797	2.095	0.510	3.857	79.79	3.52
40.868	2.189	0.510	3.882	83.33	3.52
40.941	2.159	0.515	3.617	81.52	3.52
41.013	2.100	0.520	3.828	78.95	3.52
41.084	1.727	0.510	3.823	78.95	3.52
41.156	1.295	0.530	3.896	79.79	3.52
41.228	1.330	0.515	3.572	83.33	3.52
41.299	1.649	0.525	3.818	82.42	3.52
41.371	1.978	0.525	3.828	82.42	3.52
41.444	2.110	0.520	3.587	80.65	3.52
41.516	2.115	0.510	3.818	82.42	3.52
41.587	2.184	0.515	3.818	84.27	3.52
41.662	2.213	0.505	3.774	81.52	3.52
41.734	2.169	0.505	3.891	81.52	3.52
41.822	1.698	0.525	3.803	81.52	3.52
41.901	1.428	0.510	3.832	86.21	3.52
41.978	1.703	0.515	3.803	85.23	3.52
42.056	2.036	0.505	3.656	80.65	3.52
42.128	2.061	0.510	3.793	78.12	3.52
42.200	2.179	0.515	3.803	85.23	3.52
42.271	2.169	0.510	3.818	85.23	3.52
42.344	2.203	0.525	3.823	85.23	3.52
42.416	2.125	0.515	3.828	82.42	3.52
42.487	2.076	0.510	3.877	76.53	3.52
42.559	1.801	0.505	3.896	81.52	3.52
42.631	1.668	0.515	3.823	81.52	3.52
42.700	1.781	0.510	3.823	90.36	0.00
42.772	1.963	0.515	3.818	88.24	0.00
42.844	2.090	0.510	3.886	83.33	0.00
42.915	2.125	0.515	3.818	81.52	0.00
42.987	2.164	0.515	3.823	81.52	0.00
43.059	2.238	0.510	3.587	84.27	0.00
43.130	2.184	0.510	3.793	83.33	0.00
43.202	2.076	0.515	3.847	83.33	0.00
43.274	1.806	0.515	3.828	83.33	0.00
43.345	1.570	0.520	3.548	83.33	0.00
43.418	1.654	0.515	3.651	85.23	0.00
43.490	1.963	0.515	3.621	85.23	0.00
43.561	2.095	0.505	3.788	85.23	0.00
43.636	2.135	0.501	3.764	86.21	0.00
43.708	2.164	0.515	3.592	86.21	0.00
43.780	2.213	0.510	3.671	86.21	0.00
43.851	2.213	0.515	3.842	85.23	0.00
43.923	2.105	0.505	3.818	81.52	0.00
43.995	2.012	0.505	3.818	81.52	0.00
44.066	2.002	0.515	3.823	81.52	0.00
44.138	2.012	0.515	3.911	81.52	0.00
44.211	2.032	0.505	3.823	81.52	0.00
44.282	2.056	0.501	3.818	81.52	0.00
44.354	2.066	0.501	3.813	81.52	0.00
44.426	2.076	0.510	3.808	0.00	0.00
