tijd	koppel	stroom	spanning	kadans	snelheid
14.945	2.090	0.505	3.749	0.00	0.00
15.017	2.090	0.496	3.749	0.00	0.00
15.090	2.090	0.505	3.749	0.00	0.00
15.164	2.090	0.510	3.749	0.00	0.00
15.237	2.095	0.505	3.749	0.00	0.00
15.309	2.090	0.496	3.749	0.00	0.00
15.382	2.090	0.496	3.749	0.00	0.00
15.456	2.090	0.496	3.749	0.00	0.00
15.528	2.090	0.491	3.749	0.00	0.00
15.601	2.095	0.505	3.749	0.00	0.00
15.678	2.090	0.501	3.749	0.00	0.00
15.751	2.090	0.496	3.754	0.00	0.00
15.824	2.095	0.501	3.749	0.00	0.00
15.897	2.090	0.501	3.749	0.00	0.00
15.970	2.090	0.501	3.749	0.00	0.00
16.044	2.090	0.496	3.749	0.00	0.00
16.116	2.095	0.501	3.749	0.00	0.00
16.189	2.090	0.505	3.749	0.00	0.00
16.262	2.095	0.491	3.749	0.00	0.00
16.335	2.090	0.496	3.749	0.00	0.00
16.408	2.090	0.505	3.749	0.00	0.00
16.481	2.090	0.501	3.754	0.00	0.00
16.555	2.090	0.501	3.749	0.00	0.00
16.627	2.090	0.501	3.754	0.00	0.00
16.703	2.090	0.501	3.749	0.00	0.00
16.777	2.090	0.496	3.749	0.00	0.00
16.849	2.095	0.505	3.749	0.00	0.00
16.922	2.095	0.501	3.749	0.00	0.00
16.996	2.095	0.505	3.749	0.00	0.00
17.069	2.095	0.501	3.749	0.00	0.00
17.141	2.090	0.505	3.749	0.00	0.00
17.215	2.090	0.505	3.749	0.00	0.00
17.288	2.090	0.496	3.754	0.00	0.00
17.360	2.090	0.501	3.749	0.00	0.00
17.433	2.090	0.501	3.749	0.00	0.00
17.507	2.090	0.501	3.749	0.00	0.00
17.580	2.090	0.510	3.754	0.00	0.00
17.652	2.095	0.505	3.754	0.00	0.00
17.729	2.090	0.496	3.749	0.00	0.00
17.802	2.090	0.501	3.749	0.00	0.00
17.875	2.095	0.501	3.749	0.00	0.00
17.948	2.090	0.505	3.749	0.00	0.00
18.021	2.090	0.505	3.754	0.00	0.00
18.094	2.090	0.496	3.749	0.00	0.00
18.167	2.090	0.505	3.749	0.00	0.00
18.240	2.095	0.510	3.749	0.00	0.00
18.313	2.090	0.505	3.749	0.00	0.00
18.386	2.090	0.496	3.749	0.00	0.00
18.459	2.090	0.510	3.749	0.00	0.00
18.532	2.090	0.505	3.749	0.00	0.00
18.605	2.090	0.496	3.749	0.00	0.00
18.678	2.090	0.501	3.749	0.00	0.00
18.751	2.090	0.505	3.749	0.00	0.00
18.828	2.090	0.505	3.749	0.00	0.00
18.900	2.090	0.501	3.749	0.00	0.00
18.973	2.090	0.515	3.749	0.00	0.00
19.046	2.095	0.501	3.749	0.00	0.00
19.120	2.095	0.491	3.749	0.00	0.00
19.192	2.095	0.496	3.749	0.00	0.00
19.265	2.095	0.501	3.749	0.00	0.00
19.338	2.090	0.505	3.749	0.00	0.00
19.411	2.090	0.501	3.749	0.00	0.00
19.484	2.090	0.496	3.749	0.00	0.00
19.557	2.090	0.496	3.754	0.00	0.00
19.630	2.090	0.501	3.754	0.00	0.00
19.703	2.090	0.510	3.754	0.00	0.00
19.776	2.090	0.496	3.749	0.00	0.00
19.852	2.095	0.505	3.749	0.00	0.00
19.926	2.090	0.505	3.749	0.00	0.00
20.014	2.095	0.505	3.749	0.00	0.00
20.087	2.090	0.501	3.749	0.00	0.00
20.160	2.095	0.510	3.749	0.00	0.00
20.233	2.095	0.501	3.749	0.00	0.00
20.306	2.090	0.501	3.754	0.00	0.00
20.379	2.090	0.496	3.749	0.00	0.00
20.452	2.095	0.510	3.749	0.00	0.00
20.525	2.090	0.501	3.749	0.00	0.00
20.598	2.095	0.501	3.749	0.00	0.00
20.671	2.090	0.505	3.754	0.00	0.00
20.744	2.090	0.505	3.754	0.00	0.00
20.817	2.095	0.505	3.749	0.00	0.00
20.893	2.095	0.501	3.749	0.00	0.00
20.966	2.090	0.501	3.749	0.00	0.00
21.039	2.095	0.501	3.749	0.00	0.53
21.112	2.095	0.501	3.749	0.00	0.53
21.185	2.095	0.505	3.749	0.00	0.53
21.258	2.095	0.505	3.749	0.00	0.53
21.331	2.095	0.501	3.749	0.00	0.53
21.404	2.095	0.501	3.749	0.00	0.53
21.477	2.090	0.496	3.749	0.00	0.53
21.551	2.090	0.501	3.754	0.00	0.53
21.623	2.095	0.510	3.749	0.00	0.53
21.696	2.095	0.496	3.749	0.00	0.53
21.770	2.090	0.496	3.749	0.00	0.53
21.842	2.090	0.501	3.749	0.00	0.53
21.919	2.095	0.501	3.749	0.00	0.53
21.992	2.095	0.501	3.754	0.00	0.53
22.065	2.095	0.505	3.749	0.00	0.53
22.138	2.095	0.515	3.749	0.00	0.53
22.211	2.095	0.496	3.749	0.00	0.53
22.284	2.095	0.505	3.749	0.00	0.53
22.358	2.095	0.496	3.749	0.00	0.53
22.430	2.095	0.491	3.749	0.00	0.53
22.503	2.090	0.501	3.749	0.00	0.53
22.576	2.095	0.491	3.749	0.00	0.53
22.649	2.095	0.501	3.749	0.00	0.53
22.722	2.090	0.501	3.749	0.00	0.53
22.795	2.090	0.510	3.749	0.00	0.53
22.868	2.090	0.501	3.749	0.00	0.53
22.944	2.095	0.501	3.749	0.00	0.53
23.023	2.095	0.496	3.749	0.00	0.00
23.097	2.095	0.501	3.754	0.00	0.00
23.170	2.090	0.505	3.749	0.00	3.61
23.242	2.095	0.501	3.749	0.00	3.61
23.316	2.090	0.491	3.749	0.00	3.61
23.389	2.095	0.501	3.744	0.00	3.61
23.461	2.090	0.496	3.749	0.00	3.61
23.534	2.095	0.501	3.749	0.00	3.61
23.608	2.090	0.501	3.749	0.00	3.61
23.681	2.095	0.496	3.749	0.00	3.61
23.754	2.095	0.496	3.754	0.00	3.61
23.827	2.100	0.510	3.749	0.00	3.61
23.900	2.095	0.505	3.749	0.00	3.61
23.973	2.100	0.496	3.749	0.00	3.61
24.049	2.095	0.505	3.754	0.00	3.61
24.122	2.095	0.496	3.754	0.00	3.61
24.196	2.056	0.510	3.754	0.00	3.61
24.268	1.904	0.496	3.749	0.00	3.61
24.341	1.796	0.496	3.749	0.34	3.61
24.415	1.634	0.501	3.754	0.34	3.61
24.487	1.668	0.505	3.754	0.34	3.61
24.561	1.762	0.501	3.749	0.34	3.61
24.634	1.835	0.501	3.749	0.34	3.61
24.708	1.948	0.505	3.754	0.34	5.23
24.780	2.086	0.505	3.749	17.20	5.23
24.853	2.149	0.505	3.749	17.20	5.23
24.927	2.120	0.505	3.754	17.20	5.23
24.999	2.086	0.505	3.749	17.20	5.23
25.076	2.076	0.496	3.749	17.20	5.23
25.149	2.071	0.505	3.749	21.43	5.23
25.223	2.076	0.501	3.749	21.43	5.23
25.295	2.086	0.515	3.749	21.43	5.23
25.369	2.081	0.505	3.749	21.43	5.23
25.442	2.110	0.510	3.754	23.44	5.23
25.515	2.125	0.501	3.754	23.44	5.23
25.588	2.159	0.505	3.749	23.44	5.23
25.661	2.198	0.510	3.749	23.44	5.23
25.735	2.223	0.496	3.754	26.79	5.23
25.807	2.193	0.501	3.749	26.79	6.75
25.880	2.198	0.510	3.764	26.79	6.75
25.969	2.081	0.707	3.783	30.61	6.75
26.043	2.017	1.575	3.474	30.61	6.75
26.119	1.825	2.051	3.617	30.61	6.75
26.192	1.614	2.105	3.474	32.19	6.75
26.265	1.585	2.076	3.273	32.19	6.75
26.339	1.418	2.036	3.253	32.19	6.75
26.412	1.506	2.095	3.263	34.88	6.75
26.484	1.654	1.821	3.455	34.88	6.75
26.558	1.703	1.850	3.420	34.88	6.75
26.631	1.752	1.634	3.440	37.69	9.69
26.704	1.992	2.115	3.386	37.69	9.69
26.777	2.041	1.938	3.224	37.69	9.69
26.851	2.081	2.002	3.420	41.21	9.69
26.924	2.076	1.875	3.141	41.21	9.69
26.996	2.243	2.238	3.371	44.12	9.69
27.073	2.400	2.238	3.361	44.12	9.69
27.146	2.419	2.036	3.337	44.12	9.69
27.219	2.586	1.987	3.371	44.12	12.49
27.292	2.439	1.958	3.347	44.12	12.49
27.366	2.508	1.722	3.371	44.12	12.49
27.439	2.463	0.608	3.661	44.12	12.49
27.512	2.404	0.505	3.567	13.61	12.49
27.585	2.351	0.501	3.587	13.61	12.49
27.659	2.331	0.505	3.607	13.61	12.49
27.731	2.174	0.501	3.617	46.30	12.49
27.804	2.149	0.496	3.631	53.96	13.63
27.878	1.968	0.501	3.641	53.96	13.63
27.951	1.742	0.496	3.646	53.96	13.63
28.024	1.664	0.501	3.656	48.70	13.63
28.100	1.644	0.501	3.666	48.70	13.63
28.174	1.703	0.520	3.685	49.67	13.63
28.247	1.816	0.520	3.499	49.67	13.63
28.320	1.987	0.878	3.460	48.08	13.63
28.393	2.066	1.806	3.342	48.08	13.90
28.467	2.149	1.865	3.460	49.67	13.90
28.539	2.228	1.909	3.450	49.67	13.90
28.612	2.277	1.938	3.518	52.82	13.90
28.686	2.287	1.811	3.229	52.82	13.90
28.759	2.262	2.159	3.386	52.82	13.90
28.832	2.252	1.904	3.195	52.82	13.90
28.905	2.257	2.041	3.342	53.57	14.95
28.979	2.135	2.306	3.347	54.74	14.95
29.054	2.032	1.683	3.180	54.74	14.95
29.128	2.051	2.233	3.337	49.67	14.95
29.202	1.919	1.703	3.185	49.67	14.95
29.276	1.884	2.144	3.337	49.67	14.95
29.348	1.943	1.914	3.347	49.67	16.13
29.421	1.992	1.958	3.337	49.67	16.13
29.495	1.924	0.515	3.567	49.67	16.13
29.568	1.919	0.496	3.572	19.04	16.13
29.641	1.904	0.515	3.597	19.04	16.13
29.714	1.914	0.496	3.607	19.04	16.13
29.788	1.914	0.496	3.621	19.04	16.13
29.860	1.909	0.501	3.631	19.04	16.72
29.934	1.909	0.505	3.641	19.04	16.72
30.007	1.929	0.505	3.646	19.04	16.72
30.084	1.904	0.501	3.651	0.00	16.72
30.156	1.899	0.501	3.661	0.00	16.72
30.229	1.909	0.501	3.666	0.00	16.72
30.303	1.919	0.501	3.671	0.00	16.54
30.375	1.894	0.501	3.675	0.00	16.54
30.448	1.924	0.491	3.675	0.00	16.54
30.521	1.914	0.491	3.685	0.00	16.54
30.595	1.904	0.501	3.690	0.00	16.54
30.667	1.914	0.505	3.685	0.00	16.54
30.740	1.899	0.501	3.690	0.00	16.54
30.814	1.894	0.501	3.695	0.00	16.26
30.886	1.914	0.501	3.695	0.00	16.26
30.959	1.894	0.501	3.700	0.00	16.26
31.033	1.884	0.505	3.700	0.00	16.26
31.109	1.894	0.501	3.700	0.00	16.26
31.181	1.889	0.496	3.705	0.00	16.26
31.255	1.850	0.501	3.705	0.00	16.03
31.328	1.855	0.501	3.710	0.00	16.03
31.400	1.865	0.510	3.710	0.00	16.03
31.474	1.781	0.501	3.710	0.00	16.03
31.547	1.747	0.505	3.710	0.00	16.03
31.620	1.747	0.496	3.715	0.00	16.03
31.693	1.703	0.501	3.715	0.00	16.03
31.766	1.668	0.501	3.715	0.00	15.83
31.855	1.678	0.496	3.715	0.00	15.83
31.928	1.693	0.501	3.720	0.00	15.83
32.001	1.781	0.501	3.720	0.00	15.83
32.074	1.855	0.510	3.720	0.00	15.83
32.150	1.968	0.501	3.720	2.92	15.83
32.224	2.027	0.501	3.720	62.50	15.64
32.296	2.056	0.496	3.720	62.50	15.64
32.369	2.086	0.505	3.725	55.97	15.64
32.443	2.120	0.501	3.720	55.97	15.64
32.516	2.135	0.510	3.720	55.97	15.64
32.589	2.164	0.515	3.725	55.97	15.64
32.662	2.198	0.501	3.788	55.15	15.64
32.735	2.105	0.510	3.886	55.15	15.96
32.808	1.919	0.520	3.749	57.69	15.96
32.881	1.683	0.540	3.509	57.69	15.96
32.955	1.575	1.055	3.725	57.69	15.96
33.028	1.619	1.487	3.646	57.69	15.96
33.104	1.649	1.565	3.577	57.69	15.96
33.177	1.894	2.007	3.469	59.06	16.61
33.250	2.017	1.781	3.244	59.06	16.61
33.324	2.115	1.654	3.455	61.48	16.61
33.396	2.110	1.747	3.469	64.10	16.61
33.470	2.130	1.462	3.479	64.10	16.61
33.543	2.287	1.403	3.474	63.03	16.61
33.616	2.233	1.511	3.445	63.03	17.92
33.689	2.218	1.222	3.209	63.03	17.92
33.762	2.081	1.261	3.484	65.22	17.92
33.836	1.963	1.389	3.464	65.22	17.92
33.908	1.884	1.286	3.479	65.22	17.92
33.982	1.870	1.502	3.494	66.37	17.92
34.055	1.943	1.605	3.499	66.37	18.74
34.130	2.007	1.251	3.489	65.79	18.74
34.204	2.105	1.379	3.523	64.66	18.74
34.277	2.238	1.295	3.474	64.66	18.74
34.350	2.311	1.119	3.499	69.44	18.74
34.423	2.306	1.379	3.514	69.44	19.20
34.496	2.238	1.134	3.553	37.88	19.20
34.569	2.326	1.168	3.509	37.88	19.20
34.642	2.243	1.448	3.474	57.69	19.20
34.715	2.164	1.433	3.528	57.69	19.20
34.788	2.056	1.089	3.548	64.10	19.20
34.862	1.953	1.237	3.219	75.00	19.54
34.934	1.879	1.109	3.577	76.53	19.54
35.007	1.855	1.148	3.553	76.53	19.54
35.104	2.022	0.981	3.533	69.44	19.54
35.183	2.110	0.981	3.553	70.09	19.54
35.256	2.154	1.300	3.528	70.75	19.84
35.330	2.184	1.192	3.504	70.75	19.84
35.402	2.262	0.947	3.543	72.82	19.84
35.476	2.233	0.873	3.621	73.53	19.84
35.549	2.179	0.927	3.597	73.53	19.84
35.621	1.963	1.094	3.504	73.53	20.74
35.695	1.816	1.158	3.523	71.43	20.74
35.768	1.678	1.138	3.523	71.43	20.74
35.842	1.683	1.104	3.514	69.44	20.74
35.914	1.929	1.217	3.533	69.44	20.74
35.987	2.041	1.138	3.563	72.82	20.05
36.061	2.135	1.276	3.567	72.82	20.05
36.136	2.130	1.173	3.592	74.26	20.05
36.210	2.198	0.923	3.602	73.53	20.05
36.283	2.193	0.903	3.563	73.53	20.05
36.357	2.193	0.977	3.597	73.53	20.91
36.430	2.066	1.016	3.327	72.82	20.91
36.519	1.791	0.903	3.572	75.00	20.91
36.592	1.762	1.080	3.538	75.00	20.91
36.666	1.786	1.035	3.577	75.00	20.91
36.740	1.943	0.996	3.592	71.43	20.97
36.812	2.086	1.070	3.366	73.53	20.97
36.886	2.208	0.893	3.612	73.53	20.97
36.959	2.169	0.986	3.572	75.00	20.97
37.032	2.267	0.888	3.567	75.00	20.97
37.109	2.208	1.035	3.587	74.26	21.14
37.182	2.169	1.040	3.641	74.26	21.14
37.256	2.017	1.124	3.558	74.26	21.14
37.328	1.830	0.996	3.592	72.12	21.14
37.402	1.708	0.903	3.607	72.12	21.14
37.476	1.781	0.967	3.607	73.53	20.91
37.549	1.953	0.913	3.538	73.53	20.91
37.622	2.081	0.741	3.631	76.53	20.91
37.695	2.125	0.913	3.577	76.53	20.91
37.769	2.115	0.991	3.597	77.32	20.91
37.842	2.213	0.712	3.572	76.53	21.61
37.915	2.257	0.810	3.626	77.32	21.61
37.989	2.125	0.775	3.597	77.32	21.61
38.062	1.982	0.785	3.607	78.12	21.61
38.133	1.762	0.800	3.376	76.53	21.61
38.206	1.752	1.050	3.656	78.95	22.17
38.280	1.899	0.888	3.558	78.95	22.17
38.352	2.056	0.844	3.607	78.12	22.17
38.426	2.144	0.766	3.656	78.95	22.17
38.500	2.277	0.731	3.401	81.52	22.17
38.573	2.193	0.766	3.391	79.79	22.62
38.646	2.223	0.726	3.675	79.79	22.62
38.719	2.179	0.849	3.602	78.12	22.62
38.793	2.056	0.589	3.504	78.95	22.62
38.866	1.713	0.555	3.656	83.33	22.75
38.939	1.717	0.525	3.671	87.21	22.75
39.013	1.781	0.824	3.690	87.21	22.75
39.090	2.046	0.731	3.420	85.23	22.75
39.162	2.154	0.658	3.671	79.79	22.75
39.236	2.189	0.726	3.651	82.42	23.72
39.309	2.189	0.613	3.675	84.27	23.72
39.383	2.189	0.707	3.680	84.27	23.72
39.455	2.140	0.682	3.680	82.42	23.72
39.529	2.012	0.618	3.671	81.52	23.58
39.611	1.835	0.633	3.680	82.42	23.58
39.684	1.742	0.535	3.396	86.21	23.58
39.757	1.860	0.545	3.582	82.42	23.58
39.830	2.032	0.594	3.695	82.42	23.87
39.904	2.149	0.525	3.685	83.33	23.87
39.977	2.174	0.540	3.695	85.23	23.87
40.053	2.144	0.569	3.734	85.23	23.87
40.127	2.110	0.559	3.705	84.27	23.87
40.200	2.115	0.589	3.675	83.33	24.02
40.273	1.929	0.535	3.720	83.33	24.02
40.347	1.806	0.608	3.725	83.33	24.02
40.420	1.821	0.648	3.646	86.21	24.02
40.494	1.973	0.849	3.675	84.27	24.02
40.566	2.140	0.535	3.700	82.42	24.02
40.640	2.179	0.662	3.685	86.21	24.02
40.714	2.243	0.589	3.680	86.21	24.02
40.786	2.247	0.530	3.710	86.21	24.02
40.860	2.159	0.604	3.494	85.23	24.09
40.933	2.061	0.545	3.685	84.27	24.09
41.007	1.801	0.677	3.685	85.23	24.09
41.082	1.678	0.535	3.528	86.21	24.09
41.156	1.845	0.569	3.479	86.21	24.24
41.230	2.017	0.535	3.700	85.23	24.24
41.303	2.149	0.550	3.729	86.21	24.24
41.376	2.159	0.564	3.435	87.21	24.24
41.449	2.203	0.550	3.700	86.21	24.55
41.523	2.169	0.687	3.759	87.21	24.55
41.595	2.144	0.559	3.504	87.21	24.55
41.669	1.933	0.550	3.626	85.23	24.55
41.743	1.727	0.550	3.715	84.27	24.55
41.816	1.771	0.559	3.710	88.24	24.47
41.889	1.963	0.535	3.725	87.21	24.47
41.962	2.100	0.520	3.695	86.21	24.47
42.039	2.159	0.672	3.720	87.21	24.47
42.113	2.164	0.555	3.715	87.21	24.71
42.185	2.193	0.535	3.744	86.21	24.71
42.259	2.144	0.550	3.715	89.29	24.71
42.332	2.032	0.604	3.509	88.24	24.71
42.405	1.825	0.530	3.710	84.27	24.95
42.478	1.732	0.520	3.445	89.29	24.95
42.552	1.860	0.530	3.813	89.29	24.95
42.626	2.076	0.535	3.366	89.29	24.95
42.714	2.164	0.520	3.734	87.21	24.95
42.786	2.179	0.520	3.774	87.21	24.95
42.860	2.223	0.564	3.430	89.29	24.95
42.934	2.159	0.525	3.725	89.29	24.95
43.006	2.076	0.574	3.739	86.21	25.11
43.083	1.830	0.525	3.734	86.21	25.11
43.156	1.762	0.589	3.725	90.36	25.11
43.230	1.865	0.525	3.828	87.21	25.11
43.303	2.046	0.545	3.700	87.21	25.03
43.376	2.198	0.530	3.715	87.21	25.03
43.450	2.189	0.550	3.749	89.29	25.03
43.523	2.223	0.535	3.798	90.36	25.03
43.596	2.184	0.545	3.749	88.24	25.03
43.669	2.105	0.545	3.715	89.29	25.35
43.743	1.860	0.530	3.749	89.29	25.35
43.815	1.762	0.559	3.705	89.29	25.35
43.889	1.816	0.515	3.474	88.24	25.35
43.963	2.027	0.530	3.656	87.21	25.19
44.039	2.159	0.545	3.504	89.29	25.19
44.112	2.174	0.540	3.729	90.36	25.19
44.185	2.159	0.589	3.391	90.36	25.19
44.259	2.218	0.545	3.725	87.21	25.35
44.333	2.135	0.520	3.720	87.21	25.35
44.405	2.012	0.545	3.749	87.21	25.35
44.479	1.771	0.520	3.734	87.21	25.35
44.552	1.801	0.555	3.720	91.46	25.27
44.625	2.002	0.530	3.744	91.46	25.27
44.698	2.130	0.510	3.725	91.46	25.27
44.772	2.189	0.530	3.725	89.29	25.27
44.845	2.198	0.525	3.729	89.29	25.60
44.918	2.198	0.520	3.720	90.36	25.60
44.991	2.164	0.555	3.720	90.36	25.60
